GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200206,lal,hou,H,20200206-hou-lal,22.5,111,121,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,66.25,0.08
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200204,lal,sas,H,20200204-sas-lal,22,129,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,66.39,0.2
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200201,lal,sac,A,20200201-lal-sac,22,129,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,67.12,-0.68
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200131,lal,por,H,20200131-por-lal,22.5,119,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,67.03,-0.59
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200125,lal,phi,A,20200125-lal-phi,20.5,91,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,65.38,2.43
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200123,lal,bkn,A,20200123-lal-bkn,20,128,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,68.17,-0.53
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200122,lal,nyk,A,20200122-lal-nyk,19.5,100,92,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,68.58,-1.63
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200120,lal,bos,A,20200120-lal-bos,19.5,107,139,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,67.67,-1.31
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200118,lal,hou,A,20200118-lal-hou,20.5,124,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,4,,3,67.03,-1.29
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200115,lal,orl,H,20200115-orl-lal,22.5,118,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.7,0.04
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200113,lal,cle,H,20200113-cle-lal,22.5,128,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,66.34,-1.27
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200111,lal,okc,A,20200111-lal-okc,20,125,110,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,63.56,1.23
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200110,lal,dal,A,20200110-lal-dal,21.75,129,114,0,2.3,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3500,0,3000,0,,,10,0,4,34,,3,62.64,3.84
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200107,lal,nyk,H,20200107-nyk-lal,22.5,117,87,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,66.07,0.41
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200105,lal,det,H,20200105-det-lal,22,106,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,67.12,-0.36
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200103,lal,nor,H,20200103-nor-lal,22.5,123,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,67.12,-0.72
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20200101,lal,pho,H,20200101-pho-lal,22.5,117,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.75,0.35
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191229,lal,dal,H,20191229-dal-lal,21.5,108,95,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,66.25,0.18
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191228,lal,por,A,20191228-lal-por,22,128,120,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,67.3,-1.74
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191225,lal,lac,H,20191225-lac-lal,20,106,111,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.38,0.18
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191222,lal,den,H,20191222-den-lal,21.5,104,128,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.43,0.12
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191219,lal,mil,A,20191219-lal-mil,20,104,111,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.75,-1.2
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191217,lal,ind,A,20191217-lal-ind,19,102,105,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,64.56,0.48
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191215,lal,atl,A,20191215-lal-atl,18,101,96,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,62.96,3.63
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191213,lal,mia,A,20191213-lal-mia,19,113,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,66.34,0.24
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191211,lal,orl,A,20191211-lal-orl,19,96,87,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,67.53,-3.52
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191208,lal,min,H,20191208-min-lal,21.5,142,125,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.98,-1.97
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191206,lal,por,A,20191206-lal-por,22.5,136,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.7,-13.38
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191204,lal,uta,A,20191204-lal-uta,21,121,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,47.12,10.75
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191203,lal,den,A,20191203-lal-den,21,105,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,45.48,20.78
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191201,lal,dal,H,20191201-dal-lal,16,100,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,66.3,-0.04
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191129,lal,was,H,20191129-was-lal,22.5,125,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.89,0.22
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191127,lal,nor,A,20191127-lal-nor,21.5,114,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,67.71,-3.65
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191125,lal,sas,A,20191125-lal-sas,20.5,114,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,-200,,,10,0,4,34,,3,62.46,2.27
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191123,lal,mem,A,20191123-lal-mem,20,109,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3200,200,,,10,0,4,34,,3,65.02,-0.53
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191122,lal,okc,A,20191122-lal-okc,20,130,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,63.69,1.47
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191119,lal,okc,H,20191119-okc-lal,22.5,112,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,64.15,1.01
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191117,lal,atl,H,20191117-atl-lal,21.5,122,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.66,0.18
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191115,lal,sac,H,20191115-sac-lal,22.5,99,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.98,-0.41
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191113,lal,gsw,H,20191113-gsw-lal,22,120,94,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.79,-0.99
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191112,lal,pho,A,20191112-lal-pho,21,123,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,62.41,3.48
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191110,lal,tor,H,20191110-tor-lal,21.5,104,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.66,0.23
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191108,lal,mia,H,20191108-mia-lal,22.5,95,80,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,66.16,-0.33
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191105,lal,chi,A,20191105-lal-chi,20,118,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.79,-0.77
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191103,lal,sas,A,20191103-lal-sas,19,103,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,64.29,1.1
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191101,lal,dal,A,20191101-lal-dal,21.5,119,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.25,0.12
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191029,lal,mem,H,20191029-mem-lal,22.5,120,91,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.34,0.03
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191027,lal,cha,H,20191027-cha-lal,21.5,120,101,0,2.333333333,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3500,0,3000,0,,,10,0,4,34,,3,64.88,0.55
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191025,lal,uta,H,20191025-uta-lal,22.5,95,86,0,0.466666667,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,,,10,0,4,34,,3,65.7,0.03
5669,"Antetokounmpo, Kostas",Kostas Antetokounmpo,20191022,lal,lac,A,20191022-lal-lac,22.5,102,112,0,0,0,1,0,0,0,0,,0,0,3500,,3000,,,,10,,4,34,,3,65.7,0.32
5153,"Mason III, Frank",Frank Mason III,20200908,mil,mia,H,20200908-mia-mil,18.5,94,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.61,0.32
5153,"Mason III, Frank",Frank Mason III,20200906,mil,mia,A,20200906-mil-mia,15.5,118,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.2,-0.09
5153,"Mason III, Frank",Frank Mason III,20200904,mil,mia,A,20200904-mil-mia,18.5,100,115,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,-100,,,10,0,1,1,,1,66.3,-0.32
5153,"Mason III, Frank",Frank Mason III,20200902,mil,mia,H,20200902-mia-mil,18.5,114,116,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,-400,,,10,0,1,1,,1,65.93,0.05
5153,"Mason III, Frank",Frank Mason III,20200831,mil,mia,H,20200831-mia-mil,18.5,104,115,0,1.666666667,1,1,0,0,0,0,0pt,0,0,3500,0,3500,-300,,,10,0,1,1,,1,,
5153,"Mason III, Frank",Frank Mason III,20200829,mil,orl,H,20200829-orl-mil,15.5,118,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,1,1,,1,,
5153,"Mason III, Frank",Frank Mason III,20200824,mil,orl,A,20200824-mil-orl,13.5,121,106,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,-100,,,10,0,1,1,,1,66.3,-0.29
5153,"Mason III, Frank",Frank Mason III,20200822,mil,orl,A,20200822-mil-orl,13,121,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3900,-100,,,10,0,1,1,,1,66.25,-0.36
5153,"Mason III, Frank",Frank Mason III,20200820,mil,orl,H,20200820-orl-mil,18,111,96,0,0,0,0,0,0,0,0,,0,0,3500,0,4000,-200,,,10,-2,1,1,,1,65.75,0.14
5153,"Mason III, Frank",Frank Mason III,20200818,mil,orl,H,20200818-orl-mil,13.5,110,122,0,0.416666667,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3500,0,4200,-100,,,12,0,1,1,,1,65.89,0.15
5153,"Mason III, Frank",Frank Mason III,20200813,mil,mem,A,20200813-mil-mem,16,106,119,0,25.9,1,1,39.8,40,39.75,39.8,18pt 4rb 8as 1st 1bl 1to 3trey 7-13fg 1-2ft,0,0,3500,0,4300,1300,,,12,2,1,1,,1,66.2,0.06
5153,"Mason III, Frank",Frank Mason III,20200811,mil,was,A,20200811-mil-was,21,126,113,0,21.53333333,1,1,39,38.25,37.25,39,19pt 5rb 6as 2st 1to 1trey 7-10fg 4-7ft,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.25,0.1
5153,"Mason III, Frank",Frank Mason III,20200810,mil,tor,H,20200810-tor-mil,18.5,106,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.34,0.01
5153,"Mason III, Frank",Frank Mason III,20200808,mil,dal,A,20200808-mil-dal,20.5,132,136,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.62,-0.58
5153,"Mason III, Frank",Frank Mason III,20200806,mil,mia,H,20200806-mia-mil,16,130,116,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.25,-0.21
5153,"Mason III, Frank",Frank Mason III,20200804,mil,bkn,H,20200804-bkn-mil,13.5,116,119,0,17.95,1,1,16.4,18,16.5,16.4,11pt 2rb 4as 3to 4-9fg 3-4ft,0,0,3500,0,3000,-200,,,10,0,1,1,,1,66.11,-0.35
5153,"Mason III, Frank",Frank Mason III,20200802,mil,hou,A,20200802-mil-hou,20.5,116,120,0,0,0,0,0,0,0,0,,0,0,3500,0,3200,200,,,10,0,1,1,,1,65.06,1.12
5153,"Mason III, Frank",Frank Mason III,20200731,mil,bos,H,20200731-bos-mil,18.5,119,112,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.98,0.2
5153,"Mason III, Frank",Frank Mason III,20200309,mil,den,A,20200309-mil-den,21,95,109,0,29.73333333,1,1,21.3,22.5,21,21.3,9pt 4rb 5as 1st 3to 1trey 4-12fg,0,0,3500,0,3000,0,,,10,0,1,1,,1,44.56,19.17
5153,"Mason III, Frank",Frank Mason III,20200308,mil,pho,A,20200308-mil-pho,18,131,140,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,61.82,3.37
5153,"Mason III, Frank",Frank Mason III,20200306,mil,lal,A,20200306-mil-lal,22.5,103,113,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.84,-0.57
5153,"Mason III, Frank",Frank Mason III,20200304,mil,ind,H,20200304-ind-mil,19,119,100,0,5.1,1,1,1.9,3,3,1.9,0pt 2rb 1as 2to,0,0,3500,0,3000,0,,,10,0,1,1,,1,64.47,0.8
5153,"Mason III, Frank",Frank Mason III,20200302,mil,mia,A,20200302-mil-mia,19.5,89,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,67.12,-2.14
5153,"Mason III, Frank",Frank Mason III,20200301,mil,cha,A,20200301-mil-cha,13,93,85,0,0,0,0,0,0,0,0,,0,0,3500,0,,,,,10,0,1,,,1,65.43,-0.39
5153,"Mason III, Frank",Frank Mason III,20200228,mil,okc,H,20200228-okc-mil,20,133,86,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,64.79,0.25
5153,"Mason III, Frank",Frank Mason III,20200225,mil,tor,A,20200225-mil-tor,19.5,108,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.7,-0.33
5153,"Mason III, Frank",Frank Mason III,20200224,mil,was,A,20200224-mil-was,19,137,134,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.11,-0.97
5153,"Mason III, Frank",Frank Mason III,20200222,mil,phi,H,20200222-phi-mil,20.5,119,98,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,64.7,0.44
5153,"Mason III, Frank",Frank Mason III,20200220,mil,det,A,20200220-mil-det,19,126,106,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,67.12,-2.76
5153,"Mason III, Frank",Frank Mason III,20200212,mil,ind,A,20200212-mil-ind,19.5,111,118,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,63.24,2.11
5153,"Mason III, Frank",Frank Mason III,20200210,mil,sac,H,20200210-sac-mil,20,123,111,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.06,0.29
5153,"Mason III, Frank",Frank Mason III,20200208,mil,orl,A,20200208-mil-orl,17,112,95,0,0,0,0,0,0,0,0,,0,0,3500,0,,,,,10,0,1,,,1,67.48,-3.39
5153,"Mason III, Frank",Frank Mason III,20200206,mil,phi,H,20200206-phi-mil,20,112,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,62.87,1.22
5153,"Mason III, Frank",Frank Mason III,20200204,mil,nor,A,20200204-mil-nor,19.5,120,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.39,-2.71
5153,"Mason III, Frank",Frank Mason III,20200202,mil,pho,H,20200202-pho-mil,14,129,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,62.28,1.4
5153,"Mason III, Frank",Frank Mason III,20200131,mil,den,H,20200131-den-mil,21,115,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,64.88,-0.25
5153,"Mason III, Frank",Frank Mason III,20200128,mil,was,H,20200128-was-mil,20,151,131,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,65.02,-0.41
5153,"Mason III, Frank",Frank Mason III,20200124,mil,cha,A,20200124-mil-cha,15,116,103,0,0,0,0,0,0,0,0,,0,0,3500,0,,,,,10,0,1,,,1,63.69,2.68
5153,"Mason III, Frank",Frank Mason III,20200120,mil,chi,H,20200120-chi-mil,17,111,98,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.98,-0.61
5153,"Mason III, Frank",Frank Mason III,20200118,mil,bkn,A,20200118-mil-bkn,18,117,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,66.62,-0.53
5153,"Mason III, Frank",Frank Mason III,20200116,mil,bos,H,20200116-bos-mil,20,128,123,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,1,,1,67.89,-1.8
5153,"Mason III, Frank",Frank Mason III,20200114,mil,nyk,H,20200114-nyk-mil,20,128,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.79,0.76
5153,"Mason III, Frank",Frank Mason III,20200111,mil,por,A,20200111-mil-por,22,122,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,66.94,-0.46
5153,"Mason III, Frank",Frank Mason III,20200110,mil,sac,A,20200110-mil-sac,22,127,106,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,67.53,-1.87
5153,"Mason III, Frank",Frank Mason III,20200108,mil,gsw,A,20200108-mil-gsw,22,107,98,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,67.25,-2.83
5153,"Mason III, Frank",Frank Mason III,20200106,mil,sas,A,20200106-mil-sas,20.5,104,126,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.97,-1.37
5153,"Mason III, Frank",Frank Mason III,20200104,mil,sas,H,20200104-sas-mil,20.5,127,118,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.65,-1.05
5153,"Mason III, Frank",Frank Mason III,20200101,mil,min,H,20200101-min-mil,20,106,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.32,0.56
5153,"Mason III, Frank",Frank Mason III,20191230,mil,chi,A,20191230-mil-chi,20,123,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.41,1.92
5153,"Mason III, Frank",Frank Mason III,20191228,mil,orl,H,20191228-orl-mil,20.5,111,100,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.29,0.04
5153,"Mason III, Frank",Frank Mason III,20191227,mil,atl,A,20191227-mil-atl,19.5,112,86,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.6,2.44
5153,"Mason III, Frank",Frank Mason III,20191225,mil,phi,A,20191225-mil-phi,14.5,109,121,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,67.35,-1.44
5153,"Mason III, Frank",Frank Mason III,20191222,mil,ind,H,20191222-ind-mil,19,117,89,0,4.766666667,1,1,3.7,3.75,2.75,3.7,1pt 1rb 1as 0-3fg 1-2ft,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.74,1.17
5153,"Mason III, Frank",Frank Mason III,20191221,mil,nyk,A,20191221-mil-nyk,19.5,123,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,68.81,-3.94
5153,"Mason III, Frank",Frank Mason III,20191219,mil,lal,H,20191219-lal-mil,20,111,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,65.75,-0.88
5153,"Mason III, Frank",Frank Mason III,20191216,mil,dal,H,20191216-dal-mil,20,116,120,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.79,-0.64
5153,"Mason III, Frank",Frank Mason III,20191214,mil,cle,H,20191214-cle-mil,20.5,125,108,0,2.766666667,1,1,6.2,5.75,5.75,6.2,0pt 1rb 2as 1st 1to,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.33,0.8
5153,"Mason III, Frank",Frank Mason III,20191213,mil,mem,A,20191213-mil-mem,20,127,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.38,0.53
5153,"Mason III, Frank",Frank Mason III,20191211,mil,nor,H,20191211-nor-mil,21.5,127,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,66.84,-1.94
5153,"Mason III, Frank",Frank Mason III,20191209,mil,orl,H,20191209-orl-mil,20,110,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.51,1.42
5153,"Mason III, Frank",Frank Mason III,20191206,mil,lac,H,20191206-lac-mil,20.5,119,91,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,66.16,-1.61
5153,"Mason III, Frank",Frank Mason III,20191204,mil,det,A,20191204-mil-det,19,127,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.78,1.02
5153,"Mason III, Frank",Frank Mason III,20191202,mil,nyk,H,20191202-nyk-mil,20,132,88,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.47,-0.67
5153,"Mason III, Frank",Frank Mason III,20191130,mil,cha,H,20191130-cha-mil,20,137,96,0,10.03333333,1,1,7,7.5,7,7,4pt 2as 1trey 1-4fg 1-2ft,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.23,1.52
5153,"Mason III, Frank",Frank Mason III,20191129,mil,cle,A,20191129-mil-cle,19.5,119,110,0,0.15,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,,,10,0,1,12,,1,65.47,-1.86
5153,"Mason III, Frank",Frank Mason III,20191127,mil,atl,H,20191127-atl-mil,20,111,102,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,64.2,-0.59
5153,"Mason III, Frank",Frank Mason III,20191125,mil,uta,H,20191125-uta-mil,20,122,118,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.73,0.45
5153,"Mason III, Frank",Frank Mason III,20191123,mil,det,H,20191123-det-mil,20.5,104,90,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.1,0.37
5153,"Mason III, Frank",Frank Mason III,20191121,mil,por,H,20191121-por-mil,20,137,129,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.6,0.04
5153,"Mason III, Frank",Frank Mason III,20191120,mil,atl,A,20191120-mil-atl,19.5,135,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.51,0.85
5153,"Mason III, Frank",Frank Mason III,20191118,mil,chi,A,20191118-mil-chi,20,115,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.47,1.38
5153,"Mason III, Frank",Frank Mason III,20191116,mil,ind,A,20191116-mil-ind,19,102,83,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,65.43,-2.88
5153,"Mason III, Frank",Frank Mason III,20191114,mil,chi,H,20191114-chi-mil,20,124,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,65.43,-2.88
5153,"Mason III, Frank",Frank Mason III,20191110,mil,okc,A,20191110-mil-okc,19,121,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,62.46,-4.2
5153,"Mason III, Frank",Frank Mason III,20191108,mil,uta,A,20191108-mil-uta,21,100,103,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,48.44,16.25
5153,"Mason III, Frank",Frank Mason III,20191106,mil,lac,A,20191106-mil-lac,22,129,124,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,65.7,-1.28
5153,"Mason III, Frank",Frank Mason III,20191104,mil,min,A,20191104-mil-min,20,134,106,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1,63.78,1.75
