player_name,game_id,game_date,blk,blk_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Raul Neto,22200779,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Trey Murphy III,22200782,2023-02-02,0,0.1652892,4600.0,4600.0,14.0,SG/SF,SG/SF,SF
Reggie Jackson,22200784,2023-02-02,1,0.98621106,3800.0,3800.0,10.0,PG,PG,PG
Thomas Bryant,22200778,2023-02-02,1,0.98621106,5000.0,5000.0,17.0,C,C,C
P.J. Washington,22200781,2023-02-02,0,0.014516123,6100.0,6100.0,22.0,PF,PF,PF
Patrick Williams,22200781,2023-02-02,0,0.014516123,5000.0,5000.0,16.0,SF/PF,SF/PF,PF
Evan Fournier,22200780,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,SF,SF,SF
Robert Covington,22200784,2023-02-02,0,0.21886167,3300.0,3300.0,11.0,PF/C,PF/C,C
Oshae Brissett,22200778,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PF,PF,PF
George Hill,22200784,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Max Strus,22200780,2023-02-02,0,0.014516123,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Alex Caruso,22200781,2023-02-02,0,0.014516123,4100.0,4100.0,13.0,PG/SG,PG/SG,PG
Jamal Murray,22200783,2023-02-02,0,0.014516123,7700.0,7700.0,27.0,PG,PG,PG
Jevon Carter,22200784,2023-02-02,0,0.014516123,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Frank Ntilikina,22200782,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Khris Middleton,22200784,2023-02-02,0,0.014516123,5000.0,5000.0,21.0,SF,SF,SF
Caleb Martin,22200780,2023-02-02,1,0.98621106,4500.0,4500.0,12.0,SF,SF,SF
Dean Wade,22200779,2023-02-02,0,0.014516123,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Dennis Schroder,22200778,2023-02-02,0,0.014516123,5500.0,5500.0,21.0,PG,PG,PG
Josh Green,22200782,2023-02-02,0,0.014516123,3900.0,3900.0,10.0,SF,SF,SF
Davon Reed,22200783,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Andrew Nembhard,22200778,2023-02-02,0,0.014516123,3900.0,3900.0,15.0,PG/SG,PG/SG,SG
Gordon Hayward,22200781,2023-02-02,0,0.014516123,5300.0,5300.0,18.0,SG/SF,SG/SF,SF
Dillon Brooks,22200779,2023-02-02,0,0.014516123,5600.0,5600.0,15.0,SG/SF,SG/SF,SF
Haywood Highsmith,22200780,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Goran Dragic,22200781,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Miles McBride,22200780,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
David Roddy,22200779,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,SG,SG,SG
Jericho Sims,22200780,2023-02-02,0,0.023107454,4200.0,4200.0,12.0,PF/C,PF/C,C
Chris Duarte,22200778,2023-02-02,0,0.014516123,4600.0,4600.0,14.0,SG/SF,SG/SF,SF
Xavier Tillman,22200779,2023-02-02,2,1.9414479,4200.0,4200.0,10.0,C,C,C
JT Thor,22200781,2023-02-02,1,0.98621106,3000.0,3000.0,10.0,PF,PF,PF
Immanuel Quickley,22200780,2023-02-02,0,0.014516123,5400.0,5400.0,19.0,PG/SG,PG/SG,SG
Bennedict Mathurin,22200778,2023-02-02,0,0.014516123,5900.0,5900.0,21.0,SG/SF,SG/SF,SG
Jalen McDaniels,22200781,2023-02-02,0,0.014516123,4800.0,4800.0,14.0,SF/PF,SF/PF,SF
Zach LaVine,22200781,2023-02-02,1,0.98236305,8200.0,8200.0,31.0,SG/SF,SG/SF,SG
Lamar Stevens,22200779,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,SF,SF,SF
Ziaire Williams,22200779,2023-02-02,0,0.014516123,3600.0,3600.0,10.0,SF,SF,SF
Patrick Beverley,22200778,2023-02-02,2,1.9524341,4500.0,4500.0,11.0,PG/SG,PG/SG,SG
Herbert Jones,22200782,2023-02-02,1,0.98621106,5100.0,5100.0,19.0,SF/PF,SF/PF,SF
Jeff Green,22200783,2023-02-02,0,0.014516123,3100.0,3100.0,10.0,PF/C,PF/C,PF
Jaden Hardy,22200782,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,SG,SG,SG
Ish Smith,22200783,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Zeke Nnaji,22200783,2023-02-02,0,0.03188099,3400.0,3400.0,10.0,PF/C,PF/C,C
Ty Jerome,22200783,2023-02-02,2,1.9063421,3000.0,3000.0,10.0,PG,PG,SG
Grayson Allen,22200784,2023-02-02,0,0.014516123,4600.0,4600.0,14.0,SG,SG,SG
JaMychal Green,22200783,2023-02-02,1,0.98621106,3000.0,3000.0,10.0,C,C,C
Udonis Haslem,22200780,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,C,C,PF
Wesley Matthews,22200784,2023-02-02,0,0.014516123,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Kira Lewis Jr.,22200782,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Derrick Jones Jr.,22200781,2023-02-02,0,0.41694024,3000.0,3000.0,10.0,PF/C,PF/C,C
Joe Ingles,22200784,2023-02-02,0,0.014516123,3900.0,3900.0,10.0,SG/SF,SG/SF,SG
Kyle Lowry,22200780,2023-02-02,0,0.014516123,4900.0,4900.0,15.0,PG,PG,PG
Nicolas Batum,22200784,2023-02-02,0,0.014516123,3600.0,3600.0,10.0,PF/C,PF/C,PF
Isaiah Jackson,22200778,2023-02-02,3,1.9493954,3400.0,3400.0,10.0,C,C,C
Obi Toppin,22200780,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PF/C,PF/C,PF
Brook Lopez,22200784,2023-02-02,0,0.325492,6200.0,6200.0,24.0,C,C,C
Daniel Theis,22200778,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,PF,PF,C
James Wiseman,22200783,2023-02-02,0,0.014516123,3000.0,3000.0,10.0,C,C,C
Lonnie Walker IV,22200778,2023-02-02,0,0.014516123,3700.0,3700.0,11.0,SG/SF,SG/SF,SF
Dennis Smith Jr.,22200781,2023-02-02,0,0.014516123,3800.0,3800.0,10.0,PG,PG,PG
Tyus Jones,22200779,2023-02-02,1,0.98621106,4400.0,4400.0,17.0,PG,PG,PG
Dejounte Murray,22200792,2023-02-03,0,0.014516123,8100.0,8100.0,36.0,PG/SG,PG/SG,SG
LaMelo Ball,22200785,2023-02-03,0,0.014516123,9700.0,9700.0,40.0,PG,PG,PG
Dominick Barlow,22200791,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SF,SF,SF
Trendon Watford,22200787,2023-02-03,0,0.014516123,3300.0,3300.0,10.0,PF/C,PF/C,PF
Drew Eubanks,22200787,2023-02-03,1,1.1018122,3800.0,3800.0,11.0,C,C,C
D'Angelo Russell,22200790,2023-02-03,1,0.98621106,7200.0,7200.0,26.0,PG,PG,PG
Daniel Theis,22200786,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PF,PF,C
Trey Lyles,22200786,2023-02-03,0,0.014516123,3500.0,3500.0,10.0,PF/C,PF/C,PF
Joel Embiid,22200791,2023-02-03,0,0.23872532,11300.0,11300.0,54.0,C,C,C
Deandre Ayton,22200788,2023-02-03,1,0.98621106,7800.0,7800.0,28.0,C,C,C
Alperen Sengun,22200789,2023-02-03,0,0.38584524,9000.0,9000.0,38.0,C,C,C
Kyle Kuzma,22200787,2023-02-03,1,0.98926026,8700.0,8700.0,33.0,SF/PF,SF/PF,SF
Tyrese Maxey,22200791,2023-02-03,1,0.98621106,5900.0,5900.0,22.0,PG/SG,PG/SG,SG
Damian Lillard,22200787,2023-02-03,0,0.014516123,10600.0,10600.0,46.0,PG,PG,PG
Anfernee Simons,22200787,2023-02-03,0,0.014516123,6500.0,6500.0,20.0,PG/SG,PG/SG,SG
Jaden Ivey,22200785,2023-02-03,1,0.98621106,6200.0,6200.0,20.0,PG/SG,PG/SG,SG
Isaiah Livers,22200785,2023-02-03,1,0.98236305,3100.0,3100.0,10.0,PF/C,PF/C,PF
Jakob Poeltl,22200791,2023-02-03,0,-0.03913293,5600.0,5600.0,20.0,C,C,C
T.J. McConnell,22200786,2023-02-03,0,0.014516123,6900.0,6900.0,29.0,PG,PG,PG
Jabari Walker,22200787,2023-02-03,0,0.014516123,3100.0,3100.0,10.0,PF/C,PF/C,PF
Zach Collins,22200791,2023-02-03,0,0.014516123,4500.0,4500.0,12.0,C,C,C
Trae Young,22200792,2023-02-03,1,0.98621106,9400.0,9400.0,37.0,PG,PG,PG
P.J. Tucker,22200791,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PF/C,PF/C,PF
Sam Hauser,22200788,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Nathan Knight,22200790,2023-02-03,1,0.98621106,3000.0,3000.0,10.0,C,C,C
Bojan Bogdanovic,22200785,2023-02-03,0,0.014516123,6600.0,6600.0,24.0,SF/PF,SF/PF,SF
Christian Koloko,22200789,2023-02-03,2,1.9414479,3000.0,3000.0,10.0,C,C,C
Austin Rivers,22200790,2023-02-03,0,0.014516123,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Matthew Dellavedova,22200786,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Bennedict Mathurin,22200786,2023-02-03,0,0.014516123,5900.0,5900.0,21.0,SG/SF,SG/SF,SG
Garrison Mathews,22200789,2023-02-03,0,0.014516123,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Shaedon Sharpe,22200787,2023-02-03,0,0.014516123,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Keldon Johnson,22200791,2023-02-03,0,0.014516123,7300.0,7300.0,28.0,SF,SF,SF
Kevon Harris,22200790,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Keegan Murray,22200786,2023-02-03,1,0.99142677,5100.0,5100.0,15.0,PF,PF,PF
Luka Garza,22200790,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,C,C,C
Bol Bol,22200790,2023-02-03,1,1.0773038,3500.0,3500.0,10.0,PF/C,PF/C,PF
Al Horford,22200788,2023-02-03,0,0.014516123,5000.0,5000.0,18.0,PF/C,PF/C,PF
Damion Lee,22200788,2023-02-03,0,0.014516123,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Jalen Duren,22200785,2023-02-03,1,0.97136503,5400.0,5400.0,19.0,C,C,C
Mason Plumlee,22200785,2023-02-03,0,0.014516123,6700.0,6700.0,24.0,C,C,C
Cole Anthony,22200790,2023-02-03,1,1.0090791,4700.0,4700.0,17.0,PG/SG,PG/SG,SG
Markelle Fultz,22200790,2023-02-03,0,0.014516123,5700.0,5700.0,21.0,PG,PG,PG
Shake Milton,22200791,2023-02-03,0,0.014516123,3300.0,3300.0,10.0,PG,PG,PG
Walker Kessler,22200792,2023-02-03,1,1.5937037,5800.0,5800.0,25.0,C,C,C
Dennis Smith Jr.,22200785,2023-02-03,1,0.98621106,3900.0,3900.0,10.0,PG,PG,PG
Gordon Hayward,22200785,2023-02-03,0,0.014516123,5300.0,5300.0,18.0,SG/SF,SG/SF,SF
Kelly Olynyk,22200792,2023-02-03,0,0.014516123,4000.0,4000.0,13.0,PF/C,PF/C,C
Georges Niang,22200791,2023-02-03,1,0.98621106,3500.0,3500.0,10.0,PF,PF,PF
John Collins,22200792,2023-02-03,1,1.029401,5800.0,5800.0,21.0,PF/C,PF/C,PF
Robert Williams III,22200788,2023-02-03,3,2.372151,5400.0,5400.0,19.0,C,C,C
Precious Achiuwa,22200789,2023-02-03,1,0.98654866,6100.0,6100.0,19.0,C,C,C
Josh Christopher,22200789,2023-02-03,1,0.98621106,3400.0,3400.0,10.0,SG,SG,SG
Daniel Gafford,22200787,2023-02-03,1,0.46647984,4800.0,4800.0,18.0,C,C,C
Jayson Tatum,22200788,2023-02-03,0,0.014516123,11000.0,11000.0,48.0,SF/PF,SF/PF,SF
Mike Conley,22200792,2023-02-03,0,0.014516123,5700.0,5700.0,20.0,PG,PG,PG
De'Anthony Melton,22200791,2023-02-03,1,0.98621106,4600.0,4600.0,16.0,SG/SF,SG/SF,SG
Harrison Barnes,22200786,2023-02-03,0,0.014516123,5300.0,5300.0,18.0,SF/PF,SF/PF,SF
Aaron Nesmith,22200786,2023-02-03,1,0.97906506,3600.0,3600.0,10.0,SF/PF,SF/PF,PF
Anthony Edwards,22200790,2023-02-03,1,0.57729393,9900.0,9900.0,41.0,SG/SF,SG/SF,SG
Chimezie Metu,22200786,2023-02-03,1,0.98621106,3000.0,3000.0,10.0,C,C,C
Alec Burks,22200785,2023-02-03,0,0.014516123,5100.0,5100.0,14.0,PG/SG,PG/SG,PG
Pascal Siakam,22200789,2023-02-03,0,0.122661024,9100.0,9100.0,37.0,C,C,C
Eric Gordon,22200789,2023-02-03,0,0.014516123,5500.0,5500.0,17.0,SF,SF,SF
Lauri Markkanen,22200792,2023-02-03,0,0.014516123,8400.0,8400.0,37.0,SF/PF,SF/PF,PF
Buddy Hield,22200786,2023-02-03,0,0.014516123,6500.0,6500.0,24.0,SG/SF,SG/SF,SF
Kristaps Porzingis,22200787,2023-02-03,1,0.5516693,8900.0,8900.0,37.0,PF/C,PF/C,PF
De'Andre Hunter,22200792,2023-02-03,0,0.014516123,4900.0,4900.0,15.0,SF/PF,SF/PF,SF
Jaylen Brown,22200788,2023-02-03,0,0.014516123,8800.0,8800.0,37.0,SG/SF,SG/SF,SG
Fred VanVleet,22200789,2023-02-03,0,0.25758228,8300.0,8300.0,34.0,PG,PG,PG
Mikal Bridges,22200788,2023-02-03,0,0.014516123,7100.0,7100.0,30.0,SG/SF,SG/SF,SF
Jalen Suggs,22200790,2023-02-03,0,0.014516123,3600.0,3600.0,11.0,PG,PG,PG
Corey Kispert,22200787,2023-02-03,0,0.014516123,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Daishen Nix,22200789,2023-02-03,0,0.014516123,3800.0,3800.0,10.0,PG/SG,PG/SG,PG
Chris Paul,22200788,2023-02-03,1,0.014516123,8200.0,8200.0,33.0,PG,PG,PG
Nick Richards,22200785,2023-02-03,1,0.72838336,3000.0,3000.0,10.0,C,C,C
Terence Davis,22200786,2023-02-03,1,0.98621106,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Monte Morris,22200787,2023-02-03,0,0.014516123,4900.0,4900.0,18.0,PG,PG,PG
Dario Saric,22200788,2023-02-03,0,0.014516123,3500.0,3500.0,10.0,PF/C,PF/C,PF
James Harden,22200791,2023-02-03,0,0.014516123,9600.0,9600.0,39.0,PG,PG,PG
Nassir Little,22200787,2023-02-03,1,0.98621106,3400.0,3400.0,10.0,SF/PF,SF/PF,PF
Onyeka Okongwu,22200792,2023-02-03,0,0.8110506,4200.0,4200.0,16.0,C,C,C
Tari Eason,22200789,2023-02-03,0,0.2301622,5800.0,5800.0,20.0,PF,PF,PF
Jonathan Isaac,22200790,2023-02-03,0,0.014516123,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
Rudy Gobert,22200790,2023-02-03,0,-0.020741902,6800.0,6800.0,25.0,C,C,C
Malik Beasley,22200792,2023-02-03,0,0.014516123,4700.0,4700.0,12.0,SG/SF,SG/SF,SF
Jalen McDaniels,22200785,2023-02-03,0,0.014516123,4700.0,4700.0,14.0,SF/PF,SF/PF,SF
Collin Sexton,22200792,2023-02-03,0,0.014516123,4300.0,4300.0,16.0,PG/SG,PG/SG,PG
Oshae Brissett,22200786,2023-02-03,0,0.014516123,3200.0,3200.0,10.0,PF,PF,PF
Matt Ryan,22200790,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SF,SF,SF
Killian Hayes,22200785,2023-02-03,0,0.014516123,5200.0,5200.0,22.0,PG,PG,PG
Tobias Harris,22200791,2023-02-03,0,0.014516123,6000.0,6000.0,25.0,SF/PF,SF/PF,SF
Jae'Sean Tate,22200789,2023-02-03,0,0.014516123,4500.0,4500.0,10.0,PG/SF,PG/SF,PG
Doug McDermott,22200791,2023-02-03,0,0.014516123,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Saben Lee,22200788,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Payton Pritchard,22200788,2023-02-03,0,0.014516123,3400.0,3400.0,10.0,PG,PG,PG
Jaylen Nowell,22200790,2023-02-03,0,0.014516123,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Taurean Prince,22200790,2023-02-03,0,0.014516123,3100.0,3100.0,10.0,SF/PF,SF/PF,SF
Jalen Johnson,22200792,2023-02-03,1,0.98621106,3100.0,3100.0,10.0,PF,PF,PF
Montrezl Harrell,22200791,2023-02-03,0,0.014516123,4500.0,4500.0,10.0,C,C,C
Rudy Gay,22200792,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PF,PF,PF
Torrey Craig,22200788,2023-02-03,1,0.98236305,4200.0,4200.0,11.0,PF,PF,PF
Josh Hart,22200787,2023-02-03,0,0.014516123,5200.0,5200.0,17.0,SF,SF,SF
Isaiah Stewart,22200785,2023-02-03,0,0.014516123,4600.0,4600.0,19.0,PF/C,PF/C,PF
AJ Griffin,22200792,2023-02-03,0,0.014516123,3200.0,3200.0,10.0,SF,SF,SF
Terry Rozier,22200785,2023-02-03,0,0.014516123,8000.0,8000.0,31.0,PG/SG,PG/SG,SG
Malik Monk,22200786,2023-02-03,1,0.98621106,4800.0,4800.0,16.0,SG,SG,SG
Tyrese Haliburton,22200786,2023-02-03,0,0.014516123,9200.0,9200.0,36.0,PG,PG,PG
Domantas Sabonis,22200786,2023-02-03,1,0.9490471,10100.0,10100.0,43.0,C,C,C
Paolo Banchero,22200790,2023-02-03,0,0.014516123,6800.0,6800.0,28.0,SF/PF,SF/PF,PF
Jordan Clarkson,22200792,2023-02-03,0,0.014516123,6400.0,6400.0,24.0,PG/SG,PG/SG,SG
Malcolm Brogdon,22200788,2023-02-03,0,0.014516123,6400.0,6400.0,21.0,PG/SG,PG/SG,SG
Bradley Beal,22200787,2023-02-03,0,0.014516123,7400.0,7400.0,29.0,SG,SG,SG
Stanley Johnson,22200791,2023-02-03,0,0.014516123,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Scottie Barnes,22200789,2023-02-03,1,0.9900354,7700.0,7700.0,31.0,SF/PF,SF/PF,PF
Malaki Branham,22200791,2023-02-03,0,0.014516123,3600.0,3600.0,11.0,PG/SG,PG/SG,SG
Myles Turner,22200786,2023-02-03,4,3.0158389,7500.0,7500.0,27.0,C,C,C
Andrew Nembhard,22200786,2023-02-03,0,0.014516123,3900.0,3900.0,15.0,PG/SG,PG/SG,SG
Kevin Huerter,22200786,2023-02-03,0,0.014516123,5400.0,5400.0,18.0,SG/SF,SG/SF,SG
Chris Boucher,22200789,2023-02-03,3,2.9000642,4100.0,4100.0,12.0,PF,PF,PF
Clint Capela,22200792,2023-02-03,1,0.9878689,6100.0,6100.0,22.0,C,C,C
Gary Trent Jr.,22200789,2023-02-03,0,0.014516123,6300.0,6300.0,24.0,SG/SF,SG/SF,SG
Kendrick Nunn,22200787,2023-02-03,0,0.014516123,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Saddiq Bey,22200785,2023-02-03,0,0.014516123,5800.0,5800.0,21.0,SF,SF,SF
P.J. Washington,22200785,2023-02-03,0,0.014516123,6500.0,6500.0,22.0,PF,PF,PF
Gary Harris,22200790,2023-02-03,0,0.014516123,3400.0,3400.0,10.0,SG,SG,SG
Juancho Hernangomez,22200789,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Matisse Thybulle,22200791,2023-02-03,0,0.014516123,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Mark Williams,22200785,2023-02-03,0,-0.022096781,3800.0,3800.0,10.0,C,C,C
Jarred Vanderbilt,22200792,2023-02-03,1,0.98621106,4100.0,4100.0,16.0,PF/C,PF/C,PF
JT Thor,22200785,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PF,PF,PF
Kyle Anderson,22200790,2023-02-03,1,1.0092887,5700.0,5700.0,25.0,SF/PF,SF/PF,PF
Luke Kornet,22200788,2023-02-03,0,0.023107454,3200.0,3200.0,10.0,C,C,C
Bogdan Bogdanovic,22200792,2023-02-03,1,0.98621106,5700.0,5700.0,19.0,SG/SF,SG/SF,SG
Ish Wainright,22200788,2023-02-03,2,1.9524341,3000.0,3000.0,10.0,PF,PF,PF
Nickeil Alexander-Walker,22200792,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jaden McDaniels,22200790,2023-02-03,2,1.834117,4700.0,4700.0,17.0,SF/PF,SF/PF,SF
Josh Richardson,22200791,2023-02-03,0,0.014516123,4800.0,4800.0,13.0,PG/SG,PG/SG,PG
Malachi Flynn,22200789,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Bryn Forbes,22200790,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jabari Smith Jr.,22200789,2023-02-03,0,-0.056485906,5600.0,5600.0,19.0,PF/C,PF/C,PF
Dalano Banton,22200789,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
TyTy Washington Jr.,22200789,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Derrick White,22200788,2023-02-03,0,0.2387117,5500.0,5500.0,19.0,PG/SG,PG/SG,SG
Keita Bates-Diop,22200791,2023-02-03,0,0.014516123,4400.0,4400.0,12.0,PF,PF,PF
Bruno Fernando,22200789,2023-02-03,2,1.5983533,3300.0,3300.0,10.0,C,C,C
Isaiah Roby,22200791,2023-02-03,0,0.014516123,3100.0,3100.0,10.0,PF/C,PF/C,PF
Moritz Wagner,22200790,2023-02-03,0,0.014516123,3700.0,3700.0,11.0,C,C,C
Jock Landale,22200788,2023-02-03,1,0.98621106,3000.0,3000.0,10.0,C,C,C
Grant Williams,22200788,2023-02-03,0,0.014516123,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Delon Wright,22200787,2023-02-03,0,0.014516123,4000.0,4000.0,13.0,PG,PG,PG
Blake Wesley,22200791,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Mo Bamba,22200790,2023-02-03,1,0.98621106,3000.0,3000.0,10.0,C,C,C
Jerami Grant,22200787,2023-02-03,0,0.07967598,6600.0,6600.0,26.0,PF,PF,PF
Davion Mitchell,22200786,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Danuel House Jr.,22200791,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Justin Jackson,22200788,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Ochai Agbaji,22200792,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SF,SF,SF
Paul Reed,22200791,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,C,C,C
Franz Wagner,22200790,2023-02-03,0,0.014516123,6000.0,6000.0,23.0,SG/SF,SG/SF,SF
Hamidou Diallo,22200785,2023-02-03,0,0.014516123,4400.0,4400.0,15.0,SG/SF,SG/SF,SG
Furkan Korkmaz,22200791,2023-02-03,0,0.014516123,3000.0,3000.0,10.0,SG,SG,SG
Deni Avdija,22200787,2023-02-03,0,0.014516123,5000.0,5000.0,19.0,SF/PF,SF/PF,SF
Naz Reid,22200790,2023-02-03,1,1.0560611,4800.0,4800.0,16.0,PF/C,PF/C,C
Wesley Matthews,22200797,2023-02-04,0,0.014516123,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Jordan Poole,22200800,2023-02-04,0,0.014516123,6800.0,6800.0,27.0,PG/SG,PG/SG,SG
Kentavious Caldwell-Pope,22200801,2023-02-04,0,0.014516123,5000.0,5000.0,15.0,SG,SG,SG
Jock Landale,22200794,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,C,C,C
Wenyen Gabriel,22200798,2023-02-04,0,0.081445545,3100.0,3100.0,10.0,PF/C,PF/C,C
Derrick Jones Jr.,22200796,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,PF/C,PF/C,C
Aaron Holiday,22200801,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Kyle Kuzma,22200793,2023-02-04,0,0.1599013,8500.0,8500.0,33.0,SF/PF,SF/PF,SF
Jaden Ivey,22200794,2023-02-04,0,0.014516123,6200.0,6200.0,20.0,PG/SG,PG/SG,SG
Frank Ntilikina,22200800,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Trent Forrest,22200801,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Frank Kaminsky,22200801,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,PF/C,PF/C,C
Shaedon Sharpe,22200796,2023-02-04,1,0.98621106,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Naji Marshall,22200798,2023-02-04,0,0.014516123,4000.0,4000.0,16.0,SF/PF,SF/PF,PF
Jordan Goodwin,22200793,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Corey Kispert,22200793,2023-02-04,0,0.014516123,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Damion Lee,22200794,2023-02-04,0,0.014516123,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Davon Reed,22200801,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Darius Bazley,22200799,2023-02-04,0,0.014516123,3100.0,3100.0,10.0,C,C,C
Jalen Duren,22200794,2023-02-04,1,1.0611298,5400.0,5400.0,19.0,C,C,C
McKinley Wright IV,22200800,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,PG,PG,PG
Joe Harris,22200793,2023-02-04,1,0.98621106,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Trey Murphy III,22200798,2023-02-04,0,0.1652892,4300.0,4300.0,14.0,SG/SF,SG/SF,SF
Seth Curry,22200793,2023-02-04,0,0.014516123,4600.0,4600.0,11.0,PG/SG,PG/SG,PG
Jabari Smith Jr.,22200799,2023-02-04,0,0.23364234,5600.0,5600.0,19.0,PF/C,PF/C,PF
Lonnie Walker IV,22200798,2023-02-04,0,0.014516123,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Theo Pinson,22200800,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,SF,SF,SF
Trendon Watford,22200796,2023-02-04,1,0.98621106,3000.0,3000.0,10.0,PF/C,PF/C,PF
Royce O'Neale,22200793,2023-02-04,4,3.6484392,5200.0,5200.0,15.0,SG/SF,SG/SF,SG
Reggie Jackson,22200795,2023-02-04,0,0.014516123,3700.0,3700.0,10.0,PG,PG,PG
Dewayne Dedmon,22200797,2023-02-04,1,0.98621106,3000.0,3000.0,10.0,C,C,C
Drew Eubanks,22200796,2023-02-04,1,1.1173686,3600.0,3600.0,11.0,C,C,C
Boban Marjanovic,22200799,2023-02-04,0,0.014516123,3000.0,3000.0,10.0,C,C,C
Thomas Bryant,22200798,2023-02-04,0,0.014516123,4500.0,4500.0,17.0,C,C,C
Nicolas Batum,22200795,2023-02-04,2,1.9414479,3400.0,3400.0,10.0,PF/C,PF/C,PF
Kevon Looney,22200800,2023-02-04,0,0.014516123,4500.0,4500.0,18.0,C,C,C
