player_name,game_id,game_date,ast,ast_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Dwight Powell,22200717,2023-01-24,1,0.017528174,3600.0,3600.0,10.0,C,C,C
Payton Pritchard,22200714,2023-01-24,4,1.679343,3700.0,3700.0,10.0,PG,PG,PG
Dario Saric,22200718,2023-01-24,3,2.1193767,4500.0,4500.0,11.0,PF/C,PF/C,PF
Haywood Highsmith,22200714,2023-01-24,1,1.0360647,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Max Strus,22200714,2023-01-24,1,1.6841514,4000.0,4000.0,11.0,SG/SF,SG/SF,SF
CJ McCollum,22200716,2023-01-24,4,3.8065524,8200.0,8200.0,33.0,PG,PG,PG
Reggie Jackson,22200719,2023-01-24,5,4.6101317,3400.0,3400.0,10.0,PG,PG,PG
Ish Wainright,22200718,2023-01-24,0,0.5106738,3100.0,3100.0,10.0,PF,PF,SF
Mark Williams,22200718,2023-01-24,0,0.02496069,3200.0,3200.0,12.0,C,C,C
Caris LeVert,22200715,2023-01-24,3,1.8205069,5700.0,5700.0,16.0,SG/SF,SG/SF,SG
Kentavious Caldwell-Pope,22200716,2023-01-24,4,3.032816,4600.0,4600.0,11.0,SG,SG,SG
Monte Morris,22200717,2023-01-24,5,3.815605,5000.0,5000.0,18.0,PG,PG,PG
Chris Duarte,22200713,2023-01-24,3,2.5697384,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Jamal Murray,22200716,2023-01-24,7,7.1954646,7000.0,7000.0,27.0,PG,PG,PG
RJ Barrett,22200715,2023-01-24,1,1.1648915,7000.0,7000.0,26.0,SF,SF,SF
Jalen Brunson,22200715,2023-01-24,4,3.6846151,8000.0,8000.0,33.0,PG,PG,PG
Terry Taylor,22200713,2023-01-24,1,0.96165067,3000.0,3000.0,10.0,C,C,C
Damion Lee,22200718,2023-01-24,0,1.4344661,4200.0,4200.0,10.0,SG/SF,SG/SF,SF
Nick Richards,22200718,2023-01-24,0,0.02496069,3000.0,3000.0,10.0,C,C,C
Daniel Gafford,22200717,2023-01-24,3,2.0503495,4300.0,4300.0,13.0,C,C,C
Coby White,22200713,2023-01-24,3,3.03285,4100.0,4100.0,11.0,PG/SG,PG/SG,SG
Dorian Finney-Smith,22200717,2023-01-24,2,1.6993431,4200.0,4200.0,11.0,SF/PF,SF/PF,PF
Grant Williams,22200714,2023-01-24,1,1.051902,4900.0,4900.0,11.0,SF/PF,SF/PF,PF
Terry Rozier,22200718,2023-01-24,5,5.275063,7700.0,7700.0,30.0,PG/SG,PG/SG,SG
Willy Hernangomez,22200716,2023-01-24,2,1.5812231,3000.0,3000.0,10.0,C,C,C
Bennedict Mathurin,22200713,2023-01-24,2,2.1029975,5400.0,5400.0,18.0,SG/SF,SG/SF,SG
Bruce Brown,22200716,2023-01-24,0,1.1035157,5200.0,5200.0,18.0,SG/SF,SG/SF,SF
Quentin Grimes,22200715,2023-01-24,3,2.0293174,4500.0,4500.0,17.0,SG/SF,SG/SF,SG
Jose Alvarado,22200716,2023-01-24,3,3.928408,4800.0,4800.0,11.0,PG,PG,PG
Evan Mobley,22200715,2023-01-24,3,3.2298717,6900.0,6900.0,28.0,PF/C,PF/C,PF
Troy Brown Jr.,22200729,2023-01-25,1,0.834059,3900.0,3900.0,10.0,SF,SF,SF
Jose Alvarado,22200724,2023-01-25,3,4.3377132,4800.0,4800.0,11.0,PG,PG,PG
Josh Richardson,22200729,2023-01-25,3,3.6084135,4500.0,4500.0,14.0,PG/SG,PG/SG,PG
Isaiah Jackson,22200720,2023-01-25,0,0.08593353,3300.0,3300.0,10.0,C,C,C
Will Barton,22200722,2023-01-25,2,1.3509046,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Trey Lyles,22200728,2023-01-25,5,3.750397,4400.0,4400.0,13.0,PF/C,PF/C,PF
Zach Collins,22200729,2023-01-25,2,1.4869812,3600.0,3600.0,10.0,C,C,C
Santi Aldama,22200726,2023-01-25,0,0.017528174,3400.0,3400.0,10.0,PF,PF,PF
Corey Kispert,22200722,2023-01-25,2,1.6189319,3100.0,3100.0,10.0,SG,SG,SG
Wendell Carter Jr.,22200720,2023-01-25,2,2.0756674,6400.0,6400.0,20.0,C,C,C
De'Aaron Fox,22200728,2023-01-25,8,5.1349177,8400.0,8400.0,35.0,PG,PG,PG
Dejounte Murray,22200725,2023-01-25,3,3.6255443,8200.0,8200.0,34.0,PG/SG,PG/SG,SG
Donte DiVincenzo,22200726,2023-01-25,2,2.5133643,5300.0,5300.0,16.0,SG/SF,SG/SF,SF
Mike Conley,22200727,2023-01-25,10,9.968816,5600.0,5600.0,19.0,PG,PG,PG
Isaiah Joe,22200725,2023-01-25,0,0.0141099,4100.0,4100.0,12.0,SG,SG,SG
Drew Eubanks,22200727,2023-01-25,0,0.1052514,3400.0,3400.0,12.0,C,C,C
Aaron Wiggins,22200725,2023-01-25,2,1.8005029,3000.0,3000.0,10.0,SF,SF,SF
Grayson Allen,22200723,2023-01-25,1,1.7355902,4800.0,4800.0,14.0,SG,SG,SG
Kendrick Nunn,22200722,2023-01-25,4,3.3280458,3600.0,3600.0,10.0,PG/SG,PG/SG,SG
Luguentz Dort,22200725,2023-01-25,4,3.7019026,5200.0,5200.0,17.0,SF,SF,SF
Royce O'Neale,22200721,2023-01-25,5,4.7914543,5200.0,5200.0,16.0,SG/SF,SG/SF,SG
Josh Giddey,22200725,2023-01-25,6,8.489946,7800.0,7800.0,32.0,PG/SG,PG/SG,SG
Jrue Holiday,22200723,2023-01-25,3,5.3126316,8900.0,8900.0,36.0,PG,PG,PG
Pascal Siakam,22200728,2023-01-25,7,6.162821,9600.0,9600.0,41.0,C,C,C
Alperen Sengun,22200722,2023-01-25,10,9.592395,8700.0,8700.0,35.0,C,C,C
AJ Griffin,22200725,2023-01-25,3,1.4469591,3300.0,3300.0,10.0,SF,SF,SF
Chris Duarte,22200720,2023-01-25,5,4.0380163,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Anthony Edwards,22200724,2023-01-25,5,4.6507616,9500.0,9500.0,38.0,SG/SF,SG/SF,SG
Shai Gilgeous-Alexander,22200725,2023-01-25,7,5.9224544,9800.0,9800.0,46.0,PG,PG,PG
Jordan Poole,22200726,2023-01-25,7,5.672058,7700.0,7700.0,30.0,PG/SG,PG/SG,PG
Keldon Johnson,22200729,2023-01-25,0,0.7522989,7200.0,7200.0,28.0,SF,SF,SF
Giannis Antetokounmpo,22200723,2023-01-25,4,3.8726397,11500.0,11500.0,54.0,PF/C,PF/C,PF
Kevin Huerter,22200728,2023-01-25,4,4.277138,5200.0,5200.0,20.0,SG/SF,SG/SF,SG
Paolo Banchero,22200720,2023-01-25,4,3.1611273,7000.0,7000.0,29.0,SF/PF,SF/PF,PF
Desmond Bane,22200726,2023-01-25,4,2.9547544,7300.0,7300.0,28.0,SG,SG,SG
Tari Eason,22200722,2023-01-25,1,0.8120693,4400.0,4400.0,14.0,PF,PF,PF
Kyle Kuzma,22200722,2023-01-25,2,2.547538,8800.0,8800.0,33.0,SF/PF,SF/PF,SF
Fred VanVleet,22200728,2023-01-25,5,7.2768993,8100.0,8100.0,31.0,PG,PG,PG
Bennedict Mathurin,22200720,2023-01-25,4,3.1678832,5400.0,5400.0,18.0,SG/SF,SG/SF,SG
Bruce Brown,22200723,2023-01-25,4,4.076084,5200.0,5200.0,18.0,SG/SF,SG/SF,SF
CJ McCollum,22200724,2023-01-25,8,7.407794,8500.0,8500.0,33.0,PG,PG,PG
Buddy Hield,22200720,2023-01-25,5,3.8124797,6200.0,6200.0,24.0,SG/SF,SG/SF,SF
Anthony Davis,22200729,2023-01-25,1,0.8109381,10800.0,10800.0,48.0,C,C,C
Damian Lillard,22200727,2023-01-25,8,5.825295,10300.0,10300.0,42.0,PG,PG,PG
Joel Embiid,22200721,2023-01-25,3,2.5349507,11400.0,11400.0,53.0,C,C,C
Kyrie Irving,22200721,2023-01-25,10,7.8408566,10100.0,10100.0,41.0,PG,PG,PG
Jalen Williams,22200725,2023-01-25,2,1.7452784,5400.0,5400.0,21.0,SF/PF,SF/PF,PF
Seth Curry,22200721,2023-01-25,4,2.3076982,5000.0,5000.0,10.0,PG/SG,PG/SG,PG
D'Angelo Russell,22200724,2023-01-25,5,3.8199675,6900.0,6900.0,24.0,PG,PG,PG
Myles Turner,22200720,2023-01-25,1,1.0694821,7100.0,7100.0,28.0,C,C,C
Christian Braun,22200723,2023-01-25,1,0.09756916,3100.0,3100.0,10.0,SG,SG,SG
Keita Bates-Diop,22200729,2023-01-25,2,1.4975092,3000.0,3000.0,10.0,PF,PF,PF
Gary Trent Jr.,22200728,2023-01-25,3,1.9331629,6700.0,6700.0,24.0,SG/SF,SG/SF,SG
De'Anthony Melton,22200721,2023-01-25,2,1.9960375,4700.0,4700.0,17.0,SG/SF,SG/SF,SG
Dennis Schroder,22200729,2023-01-25,5,4.7997556,5600.0,5600.0,20.0,PG,PG,PG
Eric Gordon,22200722,2023-01-25,1,1.6851363,4600.0,4600.0,13.0,SF,SF,SF
Anfernee Simons,22200727,2023-01-25,9,7.3745036,6300.0,6300.0,20.0,PG/SG,PG/SG,SG
Klay Thompson,22200726,2023-01-25,3,3.102439,6800.0,6800.0,27.0,SG/SF,SG/SF,SG
Brandon Clarke,22200726,2023-01-25,2,1.8939804,4400.0,4400.0,14.0,PF/C,PF/C,C
Jusuf Nurkic,22200727,2023-01-25,4,3.2882555,7000.0,7000.0,24.0,C,C,C
T.J. McConnell,22200720,2023-01-25,8,7.256192,6000.0,6000.0,25.0,PG,PG,PG
Draymond Green,22200726,2023-01-25,7,6.258916,6300.0,6300.0,25.0,PF/C,PF/C,PF
Tobias Harris,22200721,2023-01-25,2,1.50337,6200.0,6200.0,25.0,SF/PF,SF/PF,SF
Jonathan Kuminga,22200726,2023-01-25,4,3.0995517,4300.0,4300.0,14.0,PF,PF,PF
Naji Marshall,22200724,2023-01-25,4,3.277703,5500.0,5500.0,23.0,SF/PF,SF/PF,PF
Domantas Sabonis,22200728,2023-01-25,4,7.1298933,10400.0,10400.0,42.0,C,C,C
Jaren Jackson Jr.,22200726,2023-01-25,0,0.41882795,7100.0,7100.0,33.0,PF/C,PF/C,PF
John Collins,22200725,2023-01-25,2,1.9826465,5800.0,5800.0,21.0,PF/C,PF/C,PF
Clint Capela,22200725,2023-01-25,0,0.017528174,5700.0,5700.0,22.0,C,C,C
Jalen Green,22200722,2023-01-25,7,5.3309627,7500.0,7500.0,27.0,SG,SG,SG
Jerami Grant,22200727,2023-01-25,2,1.8051964,6200.0,6200.0,25.0,PF,PF,PF
Zeke Nnaji,22200723,2023-01-25,1,1.0191422,3800.0,3800.0,11.0,C,C,C
Jarred Vanderbilt,22200727,2023-01-25,1,0.9674695,4400.0,4400.0,17.0,PF/C,PF/C,PF
Gary Harris,22200720,2023-01-25,0,0.15654224,3300.0,3300.0,10.0,SG,SG,SG
Rudy Gay,22200727,2023-01-25,2,1.6950116,3000.0,3000.0,10.0,PF,PF,PF
Rudy Gobert,22200724,2023-01-25,3,2.6423817,6800.0,6800.0,25.0,C,C,C
Jabari Smith Jr.,22200722,2023-01-25,2,1.4818177,5200.0,5200.0,20.0,PF/C,PF/C,PF
Tre Jones,22200729,2023-01-25,6,6.0233293,6200.0,6200.0,25.0,PG,PG,PG
Tyus Jones,22200726,2023-01-25,5,4.058201,4900.0,4900.0,18.0,PG,PG,PG
Devonte' Graham,22200724,2023-01-25,2,2.6537604,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Markelle Fultz,22200720,2023-01-25,8,8.459207,5900.0,5900.0,23.0,PG,PG,PG
Dillon Brooks,22200726,2023-01-25,3,1.5264838,4800.0,4800.0,16.0,SG/SF,SG/SF,SF
Vlatko Cancar,22200723,2023-01-25,3,3.0707974,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Brandon Ingram,22200724,2023-01-25,5,4.2303843,8000.0,8000.0,26.0,SG,SG,SG
Chris Boucher,22200728,2023-01-25,0,0.02496069,3600.0,3600.0,11.0,PF,PF,PF
Lauri Markkanen,22200727,2023-01-25,1,1.1056894,9100.0,9100.0,38.0,SF/PF,SF/PF,SF
Precious Achiuwa,22200728,2023-01-25,0,0.017528174,4500.0,4500.0,14.0,C,C,C
Deni Avdija,22200722,2023-01-25,3,2.7860043,4000.0,4000.0,11.0,SF/PF,SF/PF,SF
Pat Connaughton,22200723,2023-01-25,2,1.1829298,4300.0,4300.0,12.0,SF,SF,SF
Jeff Green,22200723,2023-01-25,2,1.4660017,3200.0,3200.0,10.0,PF/C,PF/C,PF
Kyle Anderson,22200724,2023-01-25,7,6.1258116,5800.0,5800.0,24.0,SF/PF,SF/PF,PF
Scottie Barnes,22200728,2023-01-25,10,8.01624,7600.0,7600.0,31.0,SF/PF,SF/PF,PF
Franz Wagner,22200720,2023-01-25,7,4.4200444,6700.0,6700.0,25.0,SG/SF,SG/SF,SF
Rui Hachimura,22200729,2023-01-25,1,0.89498985,4300.0,4300.0,14.0,PF/C,PF/C,PF
Nic Claxton,22200721,2023-01-25,2,2.334687,7600.0,7600.0,29.0,C,C,C
Bogdan Bogdanovic,22200725,2023-01-25,4,4.4955215,4900.0,4900.0,17.0,SG/SF,SG/SF,SG
Naz Reid,22200724,2023-01-25,0,0.02496069,4700.0,4700.0,10.0,PF/C,PF/C,C
Russell Westbrook,22200729,2023-01-25,4,5.4097633,8300.0,8300.0,32.0,PG,PG,PG
Jakob Poeltl,22200729,2023-01-25,4,4.0023427,6000.0,6000.0,24.0,C,C,C
LeBron James,22200729,2023-01-25,11,10.076105,11700.0,11700.0,50.0,SF/PF,SF/PF,PF
Tyrese Maxey,22200721,2023-01-25,5,2.5767667,6500.0,6500.0,25.0,PG/SG,PG/SG,SG
Aaron Gordon,22200723,2023-01-25,4,4.028071,6900.0,6900.0,26.0,PF,PF,PF
James Harden,22200721,2023-01-25,7,6.9614964,9900.0,9900.0,40.0,PG,PG,PG
Kenrich Williams,22200725,2023-01-25,7,3.6908658,4300.0,4300.0,14.0,SF/PF,SF/PF,PF
Jaylen Nowell,22200724,2023-01-25,0,0.45713282,3600.0,3600.0,10.0,PG/SG,PG/SG,SG
Josh Christopher,22200722,2023-01-25,2,1.9214591,3000.0,3000.0,10.0,SG,SG,SG
Shaedon Sharpe,22200727,2023-01-25,0,0.049930513,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Jordan Nwora,22200723,2023-01-25,0,0.276987,3100.0,3100.0,10.0,PF,PF,PF
Ben Simmons,22200721,2023-01-25,5,6.8226023,6500.0,6500.0,25.0,PF/C,PF/C,PF
Gary Payton II,22200727,2023-01-25,1,0.80124545,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Talen Horton-Tucker,22200727,2023-01-25,2,1.5774144,3200.0,3200.0,10.0,SF,SF,SF
Jonathan Isaac,22200720,2023-01-25,2,1.528091,3900.0,3900.0,10.0,SF/PF,SF/PF,PF
Ousmane Dieng,22200725,2023-01-25,1,0.8109381,3000.0,3000.0,10.0,PF,PF,SG
Max Christie,22200729,2023-01-25,1,0.9334891,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Anthony Lamb,22200726,2023-01-25,3,2.5433888,4800.0,4800.0,10.0,PF,PF,PF
Bruno Fernando,22200722,2023-01-25,0,0.32659763,3000.0,3000.0,10.0,C,C,C
Mike Muscala,22200725,2023-01-25,0,0.1041542,3200.0,3200.0,10.0,C,C,C
Richaun Holmes,22200728,2023-01-25,0,0.02496069,3100.0,3100.0,10.0,C,C,C
Darius Bazley,22200725,2023-01-25,0,0.4598264,3000.0,3000.0,10.0,C,C,PF
JaMychal Green,22200726,2023-01-25,1,0.95668375,3000.0,3000.0,10.0,C,C,C
Joe Ingles,22200723,2023-01-25,1,1.996864,4000.0,4000.0,12.0,SG/SF,SG/SF,SF
Udoka Azubuike,22200727,2023-01-25,0,0.032398015,3000.0,3000.0,10.0,C,C,C
Georges Niang,22200721,2023-01-25,1,1.1330434,3300.0,3300.0,10.0,PF,PF,PF
Jeremy Sochan,22200729,2023-01-25,3,2.0062668,4800.0,4800.0,15.0,PF,PF,PF
Stanley Johnson,22200729,2023-01-25,2,2.0357666,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Jalen Johnson,22200725,2023-01-25,0,0.118335865,3000.0,3000.0,10.0,PF,PF,PF
T.J. Warren,22200721,2023-01-25,1,0.94143885,4100.0,4100.0,10.0,PF,PF,PF
Chimezie Metu,22200728,2023-01-25,1,1.1071258,3000.0,3000.0,10.0,C,C,C
Markieff Morris,22200721,2023-01-25,0,0.5013255,3000.0,3000.0,10.0,PF/C,PF/C,C
Thomas Bryant,22200729,2023-01-25,0,0.02496069,5500.0,5500.0,22.0,C,C,C
Jalen Suggs,22200720,2023-01-25,2,1.7662632,3500.0,3500.0,10.0,PG,PG,PG
Cole Anthony,22200720,2023-01-25,5,5.295133,4900.0,4900.0,18.0,PG/SG,PG/SG,SG
Collin Sexton,22200727,2023-01-25,2,1.6260898,4500.0,4500.0,16.0,PG/SG,PG/SG,PG
Nickeil Alexander-Walker,22200727,2023-01-25,2,1.6711047,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Gorgui Dieng,22200729,2023-01-25,0,0.16389453,3000.0,3000.0,10.0,C,C,C
Matt Ryan,22200724,2023-01-25,0,0.02496069,3000.0,3000.0,10.0,SF,SF,SF
Bones Hyland,22200723,2023-01-25,1,1.2311844,4300.0,4300.0,10.0,PG/SG,PG/SG,PG
Mo Bamba,22200720,2023-01-25,2,1.7180218,3000.0,3000.0,10.0,C,C,C
Garrison Mathews,22200722,2023-01-25,1,0.99268985,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Harrison Barnes,22200728,2023-01-25,0,0.75005555,5700.0,5700.0,19.0,SF/PF,SF/PF,SF
DeAndre Jordan,22200723,2023-01-25,2,1.5964161,3600.0,3600.0,10.0,C,C,C
Nassir Little,22200727,2023-01-25,1,0.8769994,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
Wesley Matthews,22200723,2023-01-25,0,0.017528174,3000.0,3000.0,10.0,SF,SF,SF
Jordan Clarkson,22200727,2023-01-25,3,3.0383778,6600.0,6600.0,26.0,PG/SG,PG/SG,SG
Davon Reed,22200723,2023-01-25,0,0.02496069,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Nathan Knight,22200724,2023-01-25,1,1.0089375,3200.0,3200.0,10.0,C,C,C
Xavier Tillman,22200726,2023-01-25,0,0.1052514,3200.0,3200.0,10.0,C,C,C
Walker Kessler,22200727,2023-01-25,2,2.1898186,6000.0,6000.0,22.0,C,C,C
Ja Morant,22200726,2023-01-25,12,11.621027,9700.0,9700.0,43.0,PG,PG,PG
Montrezl Harrell,22200721,2023-01-25,0,0.006253563,4600.0,4600.0,10.0,C,C,C
Daniel Gafford,22200722,2023-01-25,2,1.2364165,4700.0,4700.0,13.0,C,C,C
Ish Smith,22200723,2023-01-25,3,2.479926,3000.0,3000.0,10.0,PG,PG,PG
Jordan Goodwin,22200722,2023-01-25,2,1.6250461,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Tre Mann,22200725,2023-01-25,2,1.7499145,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Edmond Sumner,22200721,2023-01-25,0,0.049930513,3300.0,3300.0,10.0,PG,PG,PG
Jae'Sean Tate,22200722,2023-01-25,4,3.9516463,4200.0,4200.0,10.0,PG/SF,PG/SF,PG
Bradley Beal,22200722,2023-01-25,4,3.7007341,7200.0,7200.0,29.0,SG,SG,SG
Larry Nance Jr.,22200724,2023-01-25,0,0.9238408,4200.0,4200.0,12.0,PF/C,PF/C,C
Trey Murphy III,22200724,2023-01-25,1,1.1398315,5300.0,5300.0,15.0,SG/SF,SG/SF,SG
Taj Gibson,22200722,2023-01-25,1,1.081234,3000.0,3000.0,10.0,C,C,C
Ziaire Williams,22200726,2023-01-25,0,0.017528174,3300.0,3300.0,10.0,SF,SF,SF
Wenyen Gabriel,22200729,2023-01-25,0,0.02496069,4400.0,4400.0,10.0,PF/C,PF/C,C
Oshae Brissett,22200720,2023-01-25,1,0.5343278,3100.0,3100.0,10.0,PF,PF,PF
Herbert Jones,22200724,2023-01-25,1,0.84317446,4400.0,4400.0,17.0,SF,SF,SF
Juan Toscano-Anderson,22200729,2023-01-25,0,0.42804524,3000.0,3000.0,10.0,PF,PF,PF
Damian Jones,22200729,2023-01-25,0,0.032398015,3000.0,3000.0,10.0,C,C,C
Josh Hart,22200727,2023-01-25,1,1.7171993,5100.0,5100.0,20.0,SF,SF,SF
Davion Mitchell,22200728,2023-01-25,1,0.81898826,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Moritz Wagner,22200720,2023-01-25,1,1.3704323,3600.0,3600.0,10.0,C,C,C
Leandro Bolmaro,22200727,2023-01-25,0,0.25391892,3000.0,3000.0,10.0,PG,PG,SG
Yuta Watanabe,22200721,2023-01-25,2,1.5793393,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
P.J. Tucker,22200721,2023-01-25,2,1.8964893,3200.0,3200.0,10.0,PF/C,PF/C,PF
Malik Monk,22200728,2023-01-25,2,1.9020841,4500.0,4500.0,14.0,SG,SG,SG
Aaron Holiday,22200725,2023-01-25,1,0.987064,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Stephen Curry,22200726,2023-01-25,3,1.5853598,10500.0,10500.0,40.0,PG,PG,PG
Trae Young,22200725,2023-01-25,11,9.698462,9400.0,9400.0,39.0,PG,PG,PG
Terry Taylor,22200720,2023-01-25,1,1.0089375,3000.0,3000.0,10.0,PF/C,PF/C,C
Onyeka Okongwu,22200725,2023-01-25,2,2.3903944,5000.0,5000.0,18.0,C,C,C
Austin Rivers,22200724,2023-01-25,0,0.5095721,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Malik Beasley,22200727,2023-01-25,5,4.614581,4700.0,4700.0,12.0,SG/SF,SG/SF,SG
Joe Harris,22200721,2023-01-25,0,0.19686885,4000.0,4000.0,10.0,SG/SF,SG/SF,SG
Patrick Beverley,22200729,2023-01-25,1,0.98627037,3700.0,3700.0,10.0,PG/SG,PG/SG,SG
Brook Lopez,22200723,2023-01-25,2,2.1404064,6100.0,6100.0,22.0,C,C,C
Jaden McDaniels,22200724,2023-01-25,2,1.9918139,4800.0,4800.0,17.0,SF/PF,SF/PF,SF
Kevon Looney,22200726,2023-01-25,3,2.5691948,5000.0,5000.0,19.0,C,C,C
Malaki Branham,22200729,2023-01-25,0,0.24078809,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Juancho Hernangomez,22200728,2023-01-25,1,0.6910268,3100.0,3100.0,10.0,SF/PF,SF/PF,SF
Matisse Thybulle,22200721,2023-01-25,1,0.9761042,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Ochai Agbaji,22200727,2023-01-25,2,2.127524,3300.0,3300.0,10.0,SF,SF,SF
Aaron Nesmith,22200720,2023-01-25,0,0.054206647,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Willy Hernangomez,22200724,2023-01-25,1,0.7789972,3000.0,3000.0,10.0,C,C,C
Khris Middleton,22200723,2023-01-25,3,2.5813122,6600.0,6600.0,21.0,SF,SF,SF
Shake Milton,22200721,2023-01-25,3,3.2861178,4000.0,4000.0,11.0,PG,PG,PG
Keegan Murray,22200728,2023-01-25,4,3.2321646,5000.0,5000.0,15.0,PF,PF,PF
Delon Wright,22200722,2023-01-25,4,1.7451121,4100.0,4100.0,13.0,PG,PG,PG
Jevon Carter,22200723,2023-01-25,0,0.30855882,3800.0,3800.0,11.0,PG/SG,PG/SG,SG
David Roddy,22200726,2023-01-25,0,-0.047862604,3000.0,3000.0,10.0,SG,SG,SG
Simone Fontecchio,22200727,2023-01-25,0,0.02496069,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Doug McDermott,22200729,2023-01-25,0,0.00031988323,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Trevelin Queen,22200720,2023-01-25,0,0.26066142,3000.0,3000.0,10.0,PG,PG,SG
Vernon Carey Jr.,22200722,2023-01-25,1,0.98620933,3000.0,3000.0,10.0,C,C,C
Bol Bol,22200720,2023-01-25,1,0.99771655,4200.0,4200.0,14.0,PF/C,PF/C,PF
Trendon Watford,22200727,2023-01-25,0,0.02496069,3000.0,3000.0,10.0,PF/C,PF/C,PF
Jonas Valanciunas,22200724,2023-01-25,0,0.5029922,7300.0,7300.0,24.0,C,C,C
Bismack Biyombo,22200734,2023-01-26,1,0.94974184,3900.0,3900.0,14.0,C,C,C
Ish Wainright,22200734,2023-01-26,1,1.0393784,3000.0,3000.0,10.0,PF,PF,SF
Jock Landale,22200734,2023-01-26,0,0.21770267,3500.0,3500.0,10.0,C,C,C
Mamadi Diakite,22200733,2023-01-26,0,0.02836731,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Luke Kornet,22200730,2023-01-26,0,0.02496069,3300.0,3300.0,10.0,C,C,C
Nic Claxton,22200731,2023-01-26,1,1.5914613,7600.0,7600.0,29.0,C,C,C
Moussa Diabate,22200735,2023-01-26,0,0.02496069,3000.0,3000.0,10.0,PF/C,PF/C,PF
Frank Ntilikina,22200734,2023-01-26,1,1.0366746,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Gorgui Dieng,22200735,2023-01-26,1,1.0006629,3000.0,3000.0,10.0,C,C,C
Deandre Ayton,22200734,2023-01-26,2,2.5661798,7500.0,7500.0,27.0,C,C,C
Isaiah Livers,22200731,2023-01-26,1,0.76546925,3300.0,3300.0,10.0,PF/C,PF/C,PF
Jaden Hardy,22200734,2023-01-26,0,0.103615336,3000.0,3000.0,10.0,SG,SG,SG
Quentin Grimes,22200730,2023-01-26,1,0.8414296,4300.0,4300.0,16.0,SG/SF,SG/SF,SG
Isaiah Hartenstein,22200730,2023-01-26,3,1.6032608,3300.0,3300.0,10.0,C,C,C
Ayo Dosunmu,22200732,2023-01-26,2,1.2768432,3800.0,3800.0,10.0,PG,PG,PG
Markieff Morris,22200731,2023-01-26,1,1.177169,3000.0,3000.0,10.0,PF/C,PF/C,C
Immanuel Quickley,22200730,2023-01-26,1,1.2018237,4900.0,4900.0,19.0,PG/SG,PG/SG,SG
Coby White,22200732,2023-01-26,2,1.6628761,3900.0,3900.0,11.0,PG/SG,PG/SG,SG
Sam Hauser,22200730,2023-01-26,0,0.017528174,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Miles McBride,22200730,2023-01-26,2,0.66316366,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Isaiah Stewart,22200731,2023-01-26,0,0.6964718,5400.0,5400.0,19.0,PF/C,PF/C,PF
Luka Doncic,22200734,2023-01-26,0,3.6187997,12700.0,12700.0,58.0,PG,PG,PG
Brandon Boston Jr.,22200735,2023-01-26,0,0.19007854,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Joe Harris,22200731,2023-01-26,1,1.0220613,4100.0,4100.0,10.0,SG/SF,SG/SF,SG
Derrick Jones Jr.,22200732,2023-01-26,3,2.8797183,3300.0,3300.0,10.0,PF/C,PF/C,C
Jabari Smith Jr.,22200733,2023-01-26,1,1.1835074,5200.0,5200.0,20.0,PF/C,PF/C,PF
Julius Randle,22200730,2023-01-26,2,1.6819446,9900.0,9900.0,45.0,PF,PF,PF
Dwight Powell,22200734,2023-01-26,1,0.87719816,3600.0,3600.0,12.0,C,C,C
Hamidou Diallo,22200731,2023-01-26,5,3.3062904,4300.0,4300.0,12.0,SG/SF,SG/SF,SG
Patrick Williams,22200732,2023-01-26,1,1.0769519,4700.0,4700.0,14.0,SF/PF,SF/PF,PF
Dorian Finney-Smith,22200734,2023-01-26,3,2.2402616,4200.0,4200.0,11.0,SF/PF,SF/PF,PF
