player_name,game_id,game_date,y,y_pred
Kawhi Leonard,21601151,2017-04-02,7,6.800785
Giannis Antetokounmpo,21601144,2017-04-02,9,7.951461
Eric Gordon,21601153,2017-04-02,5,4.9893675
Serge Ibaka,21601147,2017-04-02,0,0.11357174
DeMar DeRozan,21601147,2017-04-02,9,8.258071
Tristan Thompson,21601150,2017-04-02,0,0.14529006
Danilo Gallinari,21601149,2017-04-02,2,2.069913
LeBron James,21601150,2017-04-02,11,10.770112
Paul George,21601150,2017-04-02,9,7.9153895
Jrue Holiday,21601146,2017-04-02,6,6.222997
Tyler Johnson,21601149,2017-04-02,5,4.808829
Brook Lopez,21601148,2017-04-02,5,4.7724414
Anthony Davis,21601146,2017-04-02,2,2.0632973
Patrick Beverley,21601153,2017-04-02,9,6.7442627
Joffrey Lauvergne,21601122,2017-03-30,1,1.0810131
JR Smith,21601150,2017-04-02,2,1.5650258
Jimmy Butler,21601146,2017-04-02,5,6.384592
Klay Thompson,21601152,2017-04-02,3,2.7713413
Draymond Green,21601152,2017-04-02,13,12.150028
Tyler Ulis,21601153,2017-04-02,9,8.3311205
Cory Joseph,21601147,2017-04-02,6,5.946905
J.J. Barea,21601144,2017-04-02,6,5.6127443
Chasson Randle,21601145,2017-04-02,3,2.987577
Nene,21601153,2017-04-02,0,0.08225916
Kelly Olynyk,21601145,2017-04-02,2,1.8743408
Ersan Ilyasova,21601148,2017-04-02,2,1.7905645
Tim Frazier,21601146,2017-04-02,5,4.645253
Troy Williams,21601153,2017-04-02,3,3.0406594
Marquese Chriss,21601153,2017-04-02,1,1.0712726
Justin Holiday,21601145,2017-04-02,1,1.0558404
Gary Harris,21601149,2017-04-02,2,1.6860374
Stephen Curry,21601152,2017-04-02,8,7.7761135
Rodney McGruder,21601149,2017-04-02,4,3.264257
Dennis Schroder,21601148,2017-04-02,8,7.5209665
Rashad Vaughn,21601144,2017-04-02,1,1.0069714
Brandon Jennings,21601152,2017-04-02,3,3.377841
Andre Iguodala,21601152,2017-04-02,4,3.2734172
Patrick McCaw,21601152,2017-04-02,1,0.55483043
Jaylen Brown,21601145,2017-04-02,1,1.0428138
Ronnie Price,21601153,2017-04-02,3,2.9228718
Michael Beasley,21601144,2017-04-02,0,0.08957568
Cody Zeller,21601142,2017-04-02,2,2.1747582
Steven Adams,21601142,2017-04-02,0,0.08957568
Marvin Williams,21601142,2017-04-02,1,1.295553
Bobby Portis,21601146,2017-04-02,0,0.08957568
Pau Gasol,21601151,2017-04-02,3,2.9738326
Nicolas Batum,21601142,2017-04-02,8,8.135977
Hassan Whiteside,21601149,2017-04-02,2,1.9796947
Timothe Luwawu-Cabarrot,21601147,2017-04-02,0,0.08225916
Lou Williams,21601153,2017-04-02,2,1.5705811
Rudy Gobert,21601151,2017-04-02,5,4.6999454
Kemba Walker,21601142,2017-04-02,4,3.7801588
Goran Dragic,21601149,2017-04-02,6,5.5584683
Julius Randle,21601143,2017-04-02,0,0.23939613
DeMarcus Cousins,21601146,2017-04-02,3,2.9289823
Quinn Cook,21601146,2017-04-02,0,0.13827716
Kyle O'Quinn,21601145,2017-04-02,0,0.04983332
David West,21601152,2017-04-02,2,1.9781908
Marquese Chriss,21601141,2017-04-01,1,0.9306677
Brian Roberts,21601142,2017-04-02,2,2.24904
Alex Poythress,21601147,2017-04-02,1,0.31380555
Jared Dudley,21601153,2017-04-02,1,0.5802784
Maurice Ndour,21601145,2017-04-02,0,0.08957568
Marshall Plumlee,21601145,2017-04-02,0,0.11357174
Andrew Wiggins,21601140,2017-04-01,3,2.8795571
Rajon Rondo,21601138,2017-04-01,6,5.0418468
Devin Booker,21601141,2017-04-01,7,6.079302
Damian Lillard,21601141,2017-04-01,7,4.5260777
Alex Len,21601141,2017-04-01,0,0.08957568
Blake Griffin,21601137,2017-04-01,5,5.121106
CJ McCollum,21601141,2017-04-01,7,6.8147507
Jimmy Butler,21601138,2017-04-01,8,7.7328057
Brandon Ingram,21601137,2017-04-01,3,2.478028
Gerald Henderson,21601147,2017-04-02,0,0.06509883
Kevin Seraphin,21601150,2017-04-02,0,0.08957568
Robin Lopez,21601146,2017-04-02,0,0.08957568
Michael Carter-Williams,21601146,2017-04-02,6,5.575801
James Michael McAdoo,21601152,2017-04-02,0,0.08957568
Jamal Murray,21601149,2017-04-02,0,0.53539014
Corey Brewer,21601143,2017-04-02,1,0.9975479
Sam Dekker,21601153,2017-04-02,0,0.08957568
Monta Ellis,21601150,2017-04-02,3,2.17939
Paul Millsap,21601148,2017-04-02,2,2.3938382
Khris Middleton,21601144,2017-04-02,4,3.957877
Clint Capela,21601153,2017-04-02,3,2.727364
Shelvin Mack,21601151,2017-04-02,2,2.010982
Dragan Bender,21601153,2017-04-02,0,0.11357174
Luke Babbitt,21601149,2017-04-02,1,1.0317857
Greg Monroe,21601144,2017-04-02,1,1.3855277
Rajon Rondo,21601146,2017-04-02,9,8.238984
Dennis Schroder,21601138,2017-04-01,6,6.4814672
Elfrid Payton,21601139,2017-04-01,11,10.873789
Josh Richardson,21601149,2017-04-02,1,0.67103595
Dwight Howard,21601138,2017-04-01,3,3.0161812
Tarik Black,21601137,2017-04-01,1,1.0317857
Robin Lopez,21601138,2017-04-01,1,1.1601573
Evan Fournier,21601139,2017-04-01,1,0.5051527
Corey Brewer,21601137,2017-04-01,1,0.6137126
Maurice Harkless,21601141,2017-04-01,2,1.9790817
Bismack Biyombo,21601139,2017-04-01,1,1.0810131
Terrence Ross,21601139,2017-04-01,2,2.0904999
Chris Paul,21601137,2017-04-01,12,10.635
Denzel Valentine,21601138,2017-04-01,1,1.152538
David Nwaba,21601137,2017-04-01,1,1.0317857
Mike Muscala,21601138,2017-04-01,2,2.0723627
Anthony Tolliver,21601140,2017-04-01,3,2.909792
Larry Nance Jr.,21601137,2017-04-01,3,3.1122994
Willie Cauley-Stein,21601140,2017-04-01,3,2.950033
Joffrey Lauvergne,21601138,2017-04-01,0,0.046699554
Raymond Felton,21601137,2017-04-01,1,0.86353624
Arron Afflalo,21601140,2017-04-01,2,1.9734645
D'Angelo Russell,21601137,2017-04-01,6,5.5275493
Ronnie Price,21601141,2017-04-01,1,1.1427938
Ben McLemore,21601140,2017-04-01,0,0.036869362
Brandon Rush,21601140,2017-04-01,1,0.9633962
Meyers Leonard,21601141,2017-04-01,0,0.08225916
Jared Dudley,21601141,2017-04-01,2,1.4414964
Jordan Clarkson,21601137,2017-04-01,3,2.7876952
Nikola Vucevic,21601139,2017-04-01,1,1.2821951
Noah Vonleh,21601141,2017-04-01,2,2.022015
Brook Lopez,21601139,2017-04-01,1,0.9378555
Trevor Booker,21601139,2017-04-01,1,0.6275594
Aaron Gordon,21601139,2017-04-01,5,4.766785
Karl-Anthony Towns,21601140,2017-04-01,2,2.1379716
Thomas Robinson,21601137,2017-04-01,3,2.9347148
Okaro White,21601149,2017-04-02,1,0.9951528
Lance Stephenson,21601150,2017-04-02,3,3.166834
Richard Jefferson,21601150,2017-04-02,1,1.2270442
Kyle Wiltjer,21601153,2017-04-02,0,0.08957568
Dante Exum,21601151,2017-04-02,2,2.1657505
Rodney Hood,21601151,2017-04-02,2,2.010982
Markieff Morris,21601152,2017-04-02,1,1.0317857
Joel Anthony,21601151,2017-04-02,0,0.08957568
Ian Mahinmi,21601152,2017-04-02,3,2.964841
Joe Ingles,21601151,2017-04-02,4,4.0632215
Mirza Teletovic,21601144,2017-04-02,1,1.0583644
Dario Saric,21601147,2017-04-02,1,1.3865502
Gerald Green,21601145,2017-04-02,1,1.0317857
Iman Shumpert,21601150,2017-04-02,1,1.0009835
Isaiah Thomas,21601145,2017-04-02,6,5.2802396
Larry Nance Jr.,21601143,2017-04-02,1,1.1101403
Dante Cunningham,21601146,2017-04-02,0,0.08957568
Jonas Jerebko,21601145,2017-04-02,2,2.0264783
Taj Gibson,21601142,2017-04-02,1,1.0607598
Boris Diaw,21601151,2017-04-02,2,2.1407163
Brandon Ingram,21601143,2017-04-02,1,1.2065542
Delon Wright,21601147,2017-04-02,5,4.086409
Michael Kidd-Gilchrist,21601142,2017-04-02,1,1.1735414
Kyle Anderson,21601151,2017-04-02,4,4.0503383
Nicolas Brussino,21601144,2017-04-02,1,1.0317857
Wayne Ellington,21601149,2017-04-02,0,0.08225916
Kent Bazemore,21601148,2017-04-02,3,3.026356
Mike Dunleavy,21601148,2017-04-02,1,1.0229306
Jerami Grant,21601142,2017-04-02,1,1.0317857
Joe Johnson,21601151,2017-04-02,3,2.9279149
Thon Maker,21601144,2017-04-02,0,0.08957568
Jordan Clarkson,21601143,2017-04-02,4,4.1932025
Doug McDermott,21601142,2017-04-02,0,0.08957568
Mindaugas Kuzminskas,21601145,2017-04-02,1,0.9447729
Nikola Mirotic,21601146,2017-04-02,0,0.08225916
Trevor Booker,21601148,2017-04-02,1,0.9855625
Tiago Splitter,21601147,2017-04-02,1,0.15617678
Patrick Patterson,21601147,2017-04-02,0,0.08957568
Richaun Holmes,21601147,2017-04-02,2,1.9856248
Victor Oladipo,21601142,2017-04-02,6,5.0042133
Brandan Wright,21601143,2017-04-02,2,1.9509115
Mason Plumlee,21601149,2017-04-02,1,1.1317465
Shawn Long,21601147,2017-04-02,1,1.1246289
T.J. McConnell,21601147,2017-04-02,11,10.237805
DeMarre Carroll,21601147,2017-04-02,0,0.0013097674
John Wall,21601152,2017-04-02,11,11.953969
Jordan Crawford,21601146,2017-04-02,3,2.3528936
Harrison Barnes,21601144,2017-04-02,0,0.08225916
Thaddeus Young,21601150,2017-04-02,0,0.16928616
Tony Snell,21601144,2017-04-02,1,0.3282599
Dirk Nowitzki,21601144,2017-04-02,1,1.0069714
Amir Johnson,21601145,2017-04-02,0,0.50475883
Dwight Powell,21601144,2017-04-02,0,0.08957568
Emmanuel Mudiay,21601149,2017-04-02,9,6.162006
Tony Parker,21601151,2017-04-02,5,4.9085803
Tim Hardaway Jr.,21601148,2017-04-02,1,0.77478063
Tony Allen,21601143,2017-04-02,3,3.012944
JaVale McGee,21601152,2017-04-02,0,0.08957568
Gary Payton II,21601144,2017-04-02,0,0.31380555
Jeff Teague,21601150,2017-04-02,11,10.588251
Ron Baker,21601145,2017-04-02,3,2.1828127
Jonas Valanciunas,21601147,2017-04-02,1,1.0069714
Myles Turner,21601150,2017-04-02,2,1.8728204
Nerlens Noel,21601144,2017-04-02,2,1.9344558
Willie Reed,21601149,2017-04-02,0,0.08957568
Spencer Hawes,21601144,2017-04-02,0,0.08957568
Wesley Matthews,21601144,2017-04-02,6,5.936014
Jason Terry,21601144,2017-04-02,2,2.010982
Wayne Selden,21601143,2017-04-02,3,2.964841
Jeremy Lin,21601121,2017-03-30,4,3.988607
Caris LeVert,21601148,2017-04-02,1,1.0244976
Alex Len,21601124,2017-03-30,0,0.08957568
Nik Stauskas,21601105,2017-03-28,2,1.8490803
Tyus Jones,21601104,2017-03-28,7,6.460573
Kris Humphries,21601106,2017-03-28,2,2.0220444
Okaro White,21601107,2017-03-28,0,0.08957568
Randy Foye,21601105,2017-03-28,1,1.127913
Brandon Rush,21601104,2017-03-28,0,0.35917518
Clint Capela,21601108,2017-03-28,0,0.20255932
Wilson Chandler,21601109,2017-03-28,1,0.8178273
Mike Muscala,21601106,2017-03-28,1,1.0531725
Caris LeVert,21601105,2017-03-28,0,0.13827716
Brandon Jennings,21601110,2017-03-28,3,3.0785005
Allen Crabbe,21601109,2017-03-28,0,0.106255226
Larry Nance Jr.,21601110,2017-03-28,1,1.0069714
Tyler Ennis,21601110,2017-03-28,1,0.6468502
Omri Casspi,21601104,2017-03-28,0,0.08957568
Alan Williams,21601106,2017-03-28,0,0.08957568
Spencer Dinwiddie,21601105,2017-03-28,5,5.005535
Thaddeus Young,21601104,2017-03-28,2,2.0264783
Patrick Beverley,21601108,2017-03-28,1,1.064085
Jordan Clarkson,21601110,2017-03-28,3,2.6690507
Giannis Antetokounmpo,21601103,2017-03-28,2,2.231527
Brian Roberts,21601103,2017-03-28,4,3.9136648
Draymond Green,21601108,2017-03-28,4,4.223743
Zaza Pachulia,21601108,2017-03-28,2,2.0591168
Stanley Johnson,21601107,2017-03-28,1,1.0963265
Quincy Acy,21601105,2017-03-28,0,0.14529006
Shaun Livingston,21601108,2017-03-28,4,3.893363
Willie Reed,21601107,2017-03-28,0,0.08957568
Jason Terry,21601103,2017-03-28,1,0.25182372
Tarik Black,21601110,2017-03-28,0,0.08957568
Mike Dunleavy,21601106,2017-03-28,1,0.46974254
Myles Turner,21601104,2017-03-28,4,4.1147494
Eric Gordon,21601108,2017-03-28,0,0.38852102
Marquese Chriss,21601106,2017-03-28,1,1.0069714
Jarell Eddie,21601106,2017-03-28,0,0.050757796
Trevor Booker,21601105,2017-03-28,0,0.050757796
Michael Kidd-Gilchrist,21601103,2017-03-28,1,1.0069714
Andre Iguodala,21601108,2017-03-28,7,7.110363
Jeff Teague,21601104,2017-03-28,10,9.700033
Ivica Zubac,21601110,2017-03-28,1,0.30445528
Aron Baynes,21601107,2017-03-28,1,1.309313
Jeremy Lin,21601105,2017-03-28,7,6.823819
Rakeem Christmas,21601104,2017-03-28,0,0.08957568
Matthew Dellavedova,21601103,2017-03-28,3,2.6401227
Frank Kaminsky,21601103,2017-03-28,3,3.0225403
Tiago Splitter,21601105,2017-03-28,0,0.15617678
Patrick McCaw,21601108,2017-03-28,3,2.9112244
Shawn Long,21601105,2017-03-28,1,1.0069714
Kentavious Caldwell-Pope,21601107,2017-03-28,0,0.2304677
Jamal Murray,21601109,2017-03-28,0,0.046699554
Ricky Rubio,21601104,2017-03-28,11,10.6161785
Lavoy Allen,21601104,2017-03-28,0,0.08225916
Maurice Harkless,21601109,2017-03-28,0,0.13386586
Meyers Leonard,21601109,2017-03-28,0,0.08957568
Lou Williams,21601108,2017-03-28,1,0.7460464
Marvin Williams,21601103,2017-03-28,1,1.1812062
CJ Miles,21601104,2017-03-28,1,1.1803124
Beno Udrih,21601107,2017-03-28,4,3.7058232
David West,21601108,2017-03-28,5,4.7945004
Kenneth Faried,21601109,2017-03-28,0,0.11357174
DeAndre' Bembry,21601106,2017-03-28,0,0.06509883
Dario Saric,21601105,2017-03-28,1,0.92816806
Mirza Teletovic,21601103,2017-03-28,1,1.0902046
Andrew Wiggins,21601104,2017-03-28,1,0.8866051
KJ McDaniels,21601105,2017-03-28,0,0.08957568
Luke Babbitt,21601107,2017-03-28,3,2.9375763
Mason Plumlee,21601109,2017-03-28,3,3.1062582
Goran Dragic,21601107,2017-03-28,4,3.5765188
James Michael McAdoo,21601108,2017-03-28,0,0.08957568
Ersan Ilyasova,21601106,2017-03-28,1,0.62646943
Alex Len,21601106,2017-03-28,0,0.08957568
James Harden,21601108,2017-03-28,13,12.88563
Rodney McGruder,21601107,2017-03-28,4,2.2503722
Dwight Howard,21601106,2017-03-28,4,3.846862
Stephen Curry,21601108,2017-03-28,7,6.4131837
Brook Lopez,21601105,2017-03-28,6,4.437331
Josh Richardson,21601107,2017-03-28,4,3.88686
Bradley Beal,21601110,2017-03-28,3,3.3417964
JaVale McGee,21601108,2017-03-28,0,0.08957568
Nicolas Batum,21601103,2017-03-28,4,3.908525
Spencer Hawes,21601103,2017-03-28,2,2.015133
Andre Drummond,21601107,2017-03-28,2,2.164614
Tyler Johnson,21601107,2017-03-28,0,0.38622978
Richaun Holmes,21601105,2017-03-28,2,2.0439615
Jason Smith,21601110,2017-03-28,0,0.08957568
Rondae Hollis-Jefferson,21601105,2017-03-28,2,1.2480879
Al-Farouq Aminu,21601109,2017-03-28,1,1.0069714
Damian Lillard,21601109,2017-03-28,7,5.4217443
Tyler Ulis,21601106,2017-03-28,10,9.68116
T.J. McConnell,21601105,2017-03-28,10,10.001488
Jusuf Nurkic,21601109,2017-03-28,2,1.8271133
Tobias Harris,21601107,2017-03-28,2,1.9249482
D'Angelo Russell,21601110,2017-03-28,9,8.2627
CJ McCollum,21601109,2017-03-28,3,3.5805573
Gorgui Dieng,21601104,2017-03-28,1,1.2151239
Malcolm Brogdon,21601103,2017-03-28,10,10.272905
Robert Covington,21601105,2017-03-28,1,1.3053566
Monta Ellis,21601104,2017-03-28,5,4.7276106
Karl-Anthony Towns,21601104,2017-03-28,1,1.1104108
Dennis Schroder,21601106,2017-03-28,9,8.731243
Klay Thompson,21601108,2017-03-28,1,1.0175227
Paul George,21601104,2017-03-28,2,2.0416996
Jameer Nelson,21601109,2017-03-28,4,5.000963
Sean Kilpatrick,21601105,2017-03-28,0,0.0058681592
Matt Barnes,21601108,2017-03-28,0,0.25758654
Trevor Ariza,21601108,2017-03-28,3,2.877939
Tim Hardaway Jr.,21601106,2017-03-28,3,3.3554897
Kemba Walker,21601103,2017-03-28,5,4.8208075
Marcin Gortat,21601110,2017-03-28,1,0.92147326
Jared Dudley,21601106,2017-03-28,7,6.9569592
Tony Snell,21601103,2017-03-28,1,0.77812314
Justin Hamilton,21601105,2017-03-28,0,0.08225916
Ronnie Price,21601106,2017-03-28,4,3.5349247
Marco Belinelli,21601103,2017-03-28,5,4.9231477
Ian Mahinmi,21601110,2017-03-28,0,0.06509883
Jon Leuer,21601107,2017-03-28,2,2.0264783
James Johnson,21601107,2017-03-28,2,2.8801577
Timothe Luwawu-Cabarrot,21601105,2017-03-28,3,2.9134355
Jeremy Lamb,21601103,2017-03-28,2,2.002413
Ian Clark,21601108,2017-03-28,0,0.08957568
Ish Smith,21601107,2017-03-28,6,5.9917126
Aaron Brooks,21601104,2017-03-28,1,1.1041923
Jose Calderon,21601106,2017-03-28,2,2.148001
Corey Brewer,21601110,2017-03-28,0,0.08957568
Taurean Prince,21601106,2017-03-28,1,0.40807354
Hassan Whiteside,21601107,2017-03-28,1,1.134253
Gary Harris,21601109,2017-03-28,3,2.551985
Kris Dunn,21601104,2017-03-28,1,1.0576274
David Nwaba,21601110,2017-03-28,1,1.0069714
Wayne Ellington,21601107,2017-03-28,0,0.08957568
Markieff Morris,21601110,2017-03-28,0,0.08225916
Thon Maker,21601103,2017-03-28,4,3.9414113
Nene,21601108,2017-03-28,2,1.9746479
Cody Zeller,21601103,2017-03-28,0,0.052119724
Danilo Gallinari,21601109,2017-03-28,3,3.2032578
Khris Middleton,21601103,2017-03-28,1,0.65276366
Sam Dekker,21601108,2017-03-28,0,0.08957568
Bojan Bogdanovic,21601110,2017-03-28,1,1.0069714
Noah Vonleh,21601109,2017-03-28,1,1.0810131
Greg Monroe,21601103,2017-03-28,6,5.260322
Salah Mejri,21601100,2017-03-27,1,1.0317857
Dante Cunningham,21601102,2017-03-27,0,0.08957568
Deron Williams,21601099,2017-03-27,1,1.1120751
Nick Collison,21601100,2017-03-27,0,0.11357174
Doug McDermott,21601100,2017-03-27,0,0.08957568
Beno Udrih,21601098,2017-03-27,3,2.979051
D.J. Augustin,21601097,2017-03-27,1,0.9504707
Ben McLemore,21601101,2017-03-27,0,0.08957568
Willy Hernangomez,21601098,2017-03-27,2,2.0264783
Norman Powell,21601097,2017-03-27,2,2.0052364
Manu Ginobili,21601099,2017-03-27,1,1.5041256
Vince Carter,21601101,2017-03-27,0,0.48711154
Tristan Thompson,21601099,2017-03-27,0,0.08225916
Tim Frazier,21601102,2017-03-27,6,5.7129374
Aron Baynes,21601098,2017-03-27,1,1.0368483
Bismack Biyombo,21601097,2017-03-27,0,0.08225916
Jon Leuer,21601098,2017-03-27,2,1.9480109
Serge Ibaka,21601097,2017-03-27,1,1.0428138
James Jones,21601099,2017-03-27,1,1.0317857
Derrick Williams,21601099,2017-03-27,0,0.08957568
Raul Neto,21601102,2017-03-27,2,2.1760454
Dorian Finney-Smith,21601100,2017-03-27,1,0.89462596
Justin Holiday,21601098,2017-03-27,1,1.0069714
Wesley Matthews,21601100,2017-03-27,4,3.931149
Kyrie Irving,21601099,2017-03-27,2,2.2607167
Andrew Harrison,21601101,2017-03-27,2,2.294349
Jonas Valanciunas,21601097,2017-03-27,0,0.08957568
Sasha Vujacic,21601098,2017-03-27,0,0.045063056
Skal Labissiere,21601101,2017-03-27,0,0.09045286
Joe Johnson,21601102,2017-03-27,6,5.589332
Dirk Nowitzki,21601100,2017-03-27,2,1.9697719
Patty Mills,21601099,2017-03-27,7,7.1686573
Devin Harris,21601100,2017-03-27,1,1.4348758
Kyle O'Quinn,21601098,2017-03-27,0,0.08957568
Will Barton,21601109,2017-03-28,1,1.2130282
Alexis Ajinca,21601102,2017-03-27,0,0.08957568
Danny Green,21601099,2017-03-27,1,1.151971
Boris Diaw,21601102,2017-03-27,4,3.9314096
Buddy Hield,21601101,2017-03-27,0,0.54206866
Aaron Gordon,21601097,2017-03-27,0,0.026317835
Victor Oladipo,21601100,2017-03-27,2,1.7862879
Ron Baker,21601098,2017-03-27,2,1.915665
Solomon Hill,21601102,2017-03-27,0,0.4954317
Jordan Crawford,21601102,2017-03-27,2,2.1553845
Kay Felder,21601099,2017-03-27,1,1.0111239
Mindaugas Kuzminskas,21601098,2017-03-27,4,3.9670222
Zach Randolph,21601101,2017-03-27,2,1.8336309
George Hill,21601102,2017-03-27,5,4.8855553
Andre Roberson,21601100,2017-03-27,2,2.022015
Eric Gordon,21601125,2017-03-30,1,1.2877183
Patrick Patterson,21601097,2017-03-27,1,1.0317857
Davis Bertans,21601099,2017-03-27,1,1.0069714
Mario Hezonja,21601097,2017-03-27,1,0.8920684
JR Smith,21601099,2017-03-27,1,1.0797873
C.J. Watson,21601097,2017-03-27,2,2.0045784
Semaj Christon,21601100,2017-03-27,1,1.255959
Kyle Anderson,21601099,2017-03-27,1,1.1053051
LaMarcus Aldridge,21601099,2017-03-27,4,3.724163
Kevin Love,21601099,2017-03-27,4,3.7720964
Shelvin Mack,21601102,2017-03-27,0,-0.19418977
Dante Exum,21601102,2017-03-27,2,2.0967658
Delon Wright,21601097,2017-03-27,3,3.2449694
Richard Jefferson,21601099,2017-03-27,2,2.0199711
E'Twaun Moore,21601102,2017-03-27,1,1.2119339
Boban Marjanovic,21601098,2017-03-27,0,0.08957568
Tony Parker,21601099,2017-03-27,1,1.4094374
Pascal Siakam,21601097,2017-03-27,0,0.08957568
Jeff Withey,21601102,2017-03-27,0,0.08957568
Garrett Temple,21601101,2017-03-27,3,2.3763444
James Ennis III,21601101,2017-03-27,1,1.122219
Nikola Vucevic,21601097,2017-03-27,4,3.7699475
Jrue Holiday,21601102,2017-03-27,5,4.5186625
Andre Drummond,21601098,2017-03-27,3,3.11406
Mike Conley,21601101,2017-03-27,9,9.792205
Darren Collison,21601101,2017-03-27,7,6.1174726
Rudy Gobert,21601102,2017-03-27,1,0.98003185
Ish Smith,21601098,2017-03-27,5,4.069141
Yogi Ferrell,21601100,2017-03-27,5,5.4357367
Troy Daniels,21601101,2017-03-27,0,0.14373988
Bryn Forbes,21601099,2017-03-27,1,1.1283209
Pau Gasol,21601099,2017-03-27,0,0.27738994
Stephen Zimmerman,21601097,2017-03-27,0,0.08957568
Brandan Wright,21601101,2017-03-27,0,0.11357174
LeBron James,21601099,2017-03-27,8,7.5342026
Alex Abrines,21601100,2017-03-27,0,0.08957568
Evan Fournier,21601097,2017-03-27,1,0.86137944
Steven Adams,21601100,2017-03-27,1,1.0317857
Terrence Ross,21601097,2017-03-27,0,0.06357989
DeMar DeRozan,21601097,2017-03-27,3,2.8869824
Russell Westbrook,21601100,2017-03-27,10,9.560962
Kosta Koufos,21601101,2017-03-27,1,0.6275594
Anthony Davis,21601102,2017-03-27,3,3.11406
Dewayne Dedmon,21601099,2017-03-27,0,0.08957568
J.J. Barea,21601100,2017-03-27,8,6.849082
Kawhi Leonard,21601099,2017-03-27,6,6.224934
Kristaps Porzingis,21601098,2017-03-27,3,2.9228718
Isaiah Whitehead,21601105,2017-03-28,1,1.0909101
Evan Turner,21601109,2017-03-28,1,0.91625345
Julius Randle,21601110,2017-03-28,5,5.1928744
Justin Anderson,21601105,2017-03-28,1,0.46070513
Briante Weber,21601103,2017-03-28,0,0.08957568
Shabazz Muhammad,21601104,2017-03-28,0,0.08957568
Carmelo Anthony,21601098,2017-03-27,5,5.2518067
Kentavious Caldwell-Pope,21601098,2017-03-27,1,1.1272744
Joe Ingles,21601102,2017-03-27,4,4.3346415
Taj Gibson,21601100,2017-03-27,1,0.56767577
Jodie Meeks,21601097,2017-03-27,1,1.0317857
Ty Lawson,21601101,2017-03-27,0,1.5718424
Nerlens Noel,21601100,2017-03-27,1,1.050404
Fred VanVleet,21601097,2017-03-27,0,0.08957568
Stanley Johnson,21601098,2017-03-27,0,0.08957568
Darrun Hilliard,21601098,2017-03-27,0,0.08957568
Elfrid Payton,21601097,2017-03-27,9,7.4042726
Jerami Grant,21601100,2017-03-27,0,0.08225916
Maurice Ndour,21601098,2017-03-27,0,0.08225916
Langston Galloway,21601101,2017-03-27,0,0.046699554
Lucas Nogueira,21601097,2017-03-27,0,0.08957568
Rodney Hood,21601102,2017-03-27,3,3.0129015
David Lee,21601099,2017-03-27,0,-0.027854554
Jonathon Simmons,21601099,2017-03-27,1,1.1360478
Tony Allen,21601101,2017-03-27,0,0.1681776
Channing Frye,21601099,2017-03-27,0,0.08957568
Trey Lyles,21601102,2017-03-27,0,0.08957568
Marshall Plumlee,21601098,2017-03-27,0,0.08225916
DeAndre Liggins,21601099,2017-03-27,0,0.08957568
Willie Cauley-Stein,21601101,2017-03-27,3,3.0074134
Tobias Harris,21601098,2017-03-27,1,0.5974503
JaMychal Green,21601101,2017-03-27,1,0.9832452
Henry Ellenson,21601098,2017-03-27,0,0.08225916
Cory Joseph,21601097,2017-03-27,13,12.6463785
Jakob Poeltl,21601097,2017-03-27,0,0.08957568
Chasson Randle,21601098,2017-03-27,0,0.30991358
Derrick Rose,21601098,2017-03-27,6,5.6249514
Damjan Rudez,21601097,2017-03-27,0,0.08957568
Harrison Barnes,21601100,2017-03-27,0,0.08957568
Anthony Tolliver,21601101,2017-03-27,2,2.1747582
John Wall,21601110,2017-03-28,14,13.143976
Courtney Lee,21601098,2017-03-27,3,2.6890125
Trey Lyles,21601120,2017-03-29,1,1.0317857
Pau Gasol,21601118,2017-03-29,5,4.56548
Jordan Crawford,21601117,2017-03-29,4,3.8272753
Klay Thompson,21601118,2017-03-29,0,0.41488954
Seth Curry,21601117,2017-03-29,3,2.9592369
DeMar DeRozan,21601114,2017-03-29,8,7.559487
Dario Saric,21601111,2017-03-29,4,3.9924958
James Johnson,21601115,2017-03-29,4,3.8301609
Al Horford,21601113,2017-03-29,6,5.7396493
Cory Joseph,21601114,2017-03-29,5,3.5318098
Isaiah Thomas,21601113,2017-03-29,4,3.630547
Nikola Vucevic,21601112,2017-03-29,1,1.88517
Evan Fournier,21601112,2017-03-29,5,4.738343
Stephen Curry,21601118,2017-03-29,11,10.341749
Goran Dragic,21601115,2017-03-29,9,9.07856
DeAndre Jordan,21601119,2017-03-29,1,0.3438039
Anthony Davis,21601117,2017-03-29,2,2.0086455
Russell Westbrook,21601112,2017-03-29,11,10.431558
Vince Carter,21601116,2017-03-29,0,0.7205652
Zach Randolph,21601116,2017-03-29,3,2.9053786
Aaron Gordon,21601112,2017-03-29,1,0.9455818
Aaron Brooks,21601116,2017-03-29,1,0.21306904
LaMarcus Aldridge,21601118,2017-03-29,0,0.5763744
Terrence Ross,21601112,2017-03-29,2,2.0264783
Chris Paul,21601119,2017-03-29,13,12.638729
DeMarcus Cousins,21601117,2017-03-29,6,5.4628086
Yogi Ferrell,21601117,2017-03-29,1,1.1339294
Thaddeus Young,21601116,2017-03-29,3,2.9811172
Blake Griffin,21601119,2017-03-29,9,9.309166
Rudy Gobert,21601120,2017-03-29,0,0.50225264
John Wall,21601119,2017-03-29,8,7.7905936
Mike Conley,21601116,2017-03-29,6,5.4599156
DeAndre Jordan,21601124,2017-03-30,2,1.9697719
Giannis Antetokounmpo,21601113,2017-03-29,3,3.8296506
