player_name,game_id,game_date,reb,reb_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Chris Silva,22000866,2021-04-18,1,1.1757392,3000.0,3000.0,10.0,C,C,C
R.J. Hampton,22000864,2021-04-18,3,2.874274,3800.0,3800.0,10.0,PG/SG,PG/SG,PG
Juancho Hernangomez,22000867,2021-04-18,2,1.095997,3600.0,3600.0,10.0,PF,PF,PF
Dwight Powell,22000866,2021-04-18,4,2.801039,3400.0,3400.0,10.0,C,C,C
Avery Bradley,22000864,2021-04-18,5,4.9208107,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Caris LeVert,22000861,2021-04-18,2,2.0289218,7700.0,7700.0,34.0,SG,SG,SG
Naji Marshall,22000862,2021-04-18,2,2.796668,5000.0,5000.0,13.0,SG/SF,SG/SF,SF
Malik Fitts,22000867,2021-04-18,1,1.8981982,3000.0,3000.0,10.0,PF,PF,SF
Rajon Rondo,22000867,2021-04-18,0,0.50155085,4100.0,4100.0,10.0,PG,PG,PG
Tony Bradley,22000865,2021-04-18,3,3.3356857,4400.0,4400.0,10.0,C,C,C
Anfernee Simons,22000362,2021-04-18,4,3.6748743,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Willie Cauley-Stein,22000866,2021-04-18,3,3.4928453,3000.0,3000.0,10.0,C,C,C
Kenrich Williams,22000865,2021-04-18,2,1.7570078,5000.0,5000.0,10.0,SG/SF,SG/SF,SF
DeMarcus Cousins,22000867,2021-04-18,1,1.5951489,4300.0,4300.0,10.0,C,C,C
Edmond Sumner,22000861,2021-04-18,2,2.1663694,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Devin Cannady,22000864,2021-04-18,2,2.0848494,3000.0,3000.0,10.0,PG,PG,PG
Kevin Knox II,22000862,2021-04-18,3,2.929981,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Wendell Carter Jr.,22000864,2021-04-18,10,8.683779,6400.0,6400.0,21.0,C,C,C
Brandon Goodwin,22000861,2021-04-18,2,1.5727187,3900.0,3900.0,10.0,PG,PG,PG
Marcus Morris Sr.,22000867,2021-04-18,6,5.617438,5500.0,5500.0,16.0,SF/PF,SF/PF,PF
Ed Davis,22000867,2021-04-18,4,3.7694795,3000.0,3000.0,10.0,C,C,C
Maxi Kleber,22000866,2021-04-18,3,2.8716896,4000.0,4000.0,10.0,PF/C,PF/C,PF
Chasson Randle,22000864,2021-04-18,0,0.29727265,3300.0,3300.0,10.0,PG,PG,PG
JJ Redick,22000866,2021-04-18,0,0.807474,3500.0,3500.0,10.0,SG,SG,SG
Kira Lewis Jr.,22000862,2021-04-18,0,0.29793644,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
DeAndre' Bembry,22000865,2021-04-18,4,3.8986292,3100.0,3100.0,11.0,PG/SF,PG/SF,SF
Chimezie Metu,22000866,2021-04-18,4,3.9104662,3000.0,3000.0,10.0,PF/C,PF/C,PF
James Johnson,22000862,2021-04-18,7,6.3193197,4700.0,4700.0,13.0,SF/PF,SF/PF,PF
Kevin Durant,22000863,2021-04-18,1,2.379636,9200.0,9200.0,43.0,PF,PF,PF
Myles Turner,22000861,2021-04-18,11,9.872727,5800.0,5800.0,26.0,C,C,C
Jaden McDaniels,22000867,2021-04-18,1,1.6656471,3900.0,3900.0,10.0,PF,PF,PF
Terance Mann,22000867,2021-04-18,3,2.1221027,4700.0,4700.0,11.0,PG/SG,PG/SG,SG
Robert Covington,22000362,2021-04-18,7,6.803412,5800.0,5800.0,20.0,PF/C,PF/C,PF
Maurice Harkless,22000866,2021-04-18,6,5.989571,3700.0,3700.0,10.0,PF,PF,PF
Tyler Herro,22000863,2021-04-18,4,4.258787,5100.0,5100.0,18.0,PG/SG,PG/SG,SG
Naz Reid,22000867,2021-04-18,7,5.4651117,4200.0,4200.0,10.0,C,C,C
Onyeka Okongwu,22000861,2021-04-18,1,2.47093,3100.0,3100.0,10.0,C,C,C
Moses Brown,22000865,2021-04-18,4,5.009713,6100.0,6100.0,20.0,C,C,C
Cody Martin,22000362,2021-04-18,7,6.404328,3900.0,3900.0,10.0,SF,SF,SF
Malachi Flynn,22000865,2021-04-18,7,6.3373985,5900.0,5900.0,25.0,PG,PG,PG
Zion Williamson,22000862,2021-04-18,9,9.048523,9500.0,9500.0,46.0,PF/C,PF/C,PF
Kelly Olynyk,22000864,2021-04-18,7,6.326492,6800.0,6800.0,22.0,C,C,C
Eric Bledsoe,22000862,2021-04-18,4,4.101283,5200.0,5200.0,18.0,SG,SG,SG
Clint Capela,22000861,2021-04-18,24,17.413116,9000.0,9000.0,40.0,C,C,C
Terry Rozier,22000362,2021-04-18,8,8.375429,8300.0,8300.0,32.0,PG/SG,PG/SG,SG
RJ Barrett,22000862,2021-04-18,4,3.1607664,6200.0,6200.0,23.0,SF,SF,SF
Chuma Okeke,22000864,2021-04-18,4,4.340988,5200.0,5200.0,18.0,PF/C,PF/C,PF
Stanley Johnson,22000865,2021-04-18,3,3.1192138,3500.0,3500.0,10.0,PF,PF,PF
Bogdan Bogdanovic,22000861,2021-04-18,3,2.9957583,7300.0,7300.0,26.0,SG,SG,SG
Luguentz Dort,22000865,2021-04-18,4,3.261371,6900.0,6900.0,22.0,SG/SF,SG/SF,SG
Trae Young,22000861,2021-04-18,5,4.0446305,8800.0,8800.0,39.0,PG,PG,PG
Cole Anthony,22000864,2021-04-18,4,4.2163396,5800.0,5800.0,19.0,PG,PG,PG
Robert Franks,22000864,2021-04-18,0,0.67920285,3000.0,3000.0,10.0,PF,PF,SF
Freddie Gillespie,22000865,2021-04-18,2,2.6202004,3200.0,3200.0,13.0,C,C,SF
Justin Holiday,22000861,2021-04-18,2,2.4379451,3700.0,3700.0,10.0,SF,SF,SF
Jeff Green,22000863,2021-04-18,2,2.8903673,4500.0,4500.0,13.0,PF/C,PF/C,PF
Paul Watson,22000865,2021-04-18,4,3.4437847,3700.0,3700.0,12.0,SG,SG,SG
Dorian Finney-Smith,22000866,2021-04-18,4,3.3824925,5700.0,5700.0,13.0,SF/PF,SF/PF,SF
Norman Powell,22000362,2021-04-18,3,3.2440462,6300.0,6300.0,20.0,SG/SF,SG/SF,SF
Jaxson Hayes,22000862,2021-04-18,5,3.7392595,3500.0,3500.0,10.0,C,C,C
De'Aaron Fox,22000866,2021-04-18,4,3.5931451,9800.0,9800.0,47.0,PG,PG,PG
Dwayne Bacon,22000864,2021-04-18,3,3.2103014,4100.0,4100.0,10.0,SG/SF,SG/SF,SG
Harrison Barnes,22000866,2021-04-18,5,5.6966405,6600.0,6600.0,25.0,SF/PF,SF/PF,PF
Chris Boucher,22000865,2021-04-18,12,12.5162,7300.0,7300.0,24.0,C,C,C
Landry Shamet,22000863,2021-04-18,2,2.5747657,4100.0,4100.0,10.0,SG,SG,SG
CJ McCollum,22000362,2021-04-18,6,4.5035453,8700.0,8700.0,35.0,PG/SG,PG/SG,SG
Malcolm Brogdon,22000861,2021-04-18,3,3.766325,7200.0,7200.0,29.0,PG,PG,PG
Luka Doncic,22000866,2021-04-18,8,8.135679,10900.0,10900.0,54.0,PG/SF,PG/SF,PG
P.J. Washington,22000362,2021-04-18,8,6.974795,5300.0,5300.0,19.0,PF/C,PF/C,C
Bam Adebayo,22000863,2021-04-18,15,12.186118,7800.0,7800.0,34.0,C,C,C
Gary Trent Jr.,22000865,2021-04-18,5,4.2555747,5600.0,5600.0,22.0,SG/SF,SG/SF,SF
Bruce Brown,22000863,2021-04-18,11,8.307679,4500.0,4500.0,12.0,SG/SF,SG/SF,PG
Christian Wood,22000864,2021-04-18,10,9.96569,8500.0,8500.0,33.0,PF/C,PF/C,PF
Kevin Huerter,22000861,2021-04-18,9,6.2832866,5500.0,5500.0,11.0,SG/SF,SG/SF,SF
Kyrie Irving,22000863,2021-04-18,4,4.085709,9400.0,9400.0,47.0,PG/SG,PG/SG,SG
Paul George,22000867,2021-04-18,7,7.848074,9300.0,9300.0,41.0,SG,SG,SG
Julius Randle,22000862,2021-04-18,5,5.744094,9800.0,9800.0,46.0,PF/C,PF/C,PF
Terence Davis,22000866,2021-04-18,3,3.0596983,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Domantas Sabonis,22000861,2021-04-18,14,13.168399,9300.0,9300.0,42.0,PF/C,PF/C,PF
Brad Wanamaker,22000362,2021-04-18,3,3.1669042,3700.0,3700.0,10.0,PG,PG,PG
Jusuf Nurkic,22000362,2021-04-18,6,5.7318544,5600.0,5600.0,19.0,C,C,C
Svi Mykhailiuk,22000865,2021-04-18,4,3.7467237,4600.0,4600.0,10.0,SG,SG,SG
Karl-Anthony Towns,22000867,2021-04-18,6,7.9190097,10600.0,10600.0,48.0,C,C,C
Blake Griffin,22000863,2021-04-18,6,6.5532184,4600.0,4600.0,12.0,PF/C,PF/C,PF
Jalen McDaniels,22000362,2021-04-18,6,4.6921234,5400.0,5400.0,17.0,PF,PF,PF
Taj Gibson,22000862,2021-04-18,14,10.42459,3600.0,3600.0,10.0,PF/C,PF/C,C
Derrick Rose,22000862,2021-04-18,3,3.1903598,4900.0,4900.0,16.0,PG/SG,PG/SG,PG
Armoni Brooks,22000864,2021-04-18,2,2.2183807,3200.0,3200.0,10.0,PG,PG,PG
Joe Harris,22000863,2021-04-18,2,2.2041047,5600.0,5600.0,18.0,SG/SF,SG/SF,SF
Trevor Ariza,22000863,2021-04-18,9,6.9972887,4800.0,4800.0,12.0,PF,PF,PF
Darius Bazley,22000865,2021-04-18,8,7.9678926,6000.0,6000.0,17.0,PF,PF,PF
Carmelo Anthony,22000362,2021-04-18,3,2.8571308,4200.0,4200.0,10.0,PF,PF,PF
Mo Bamba,22000864,2021-04-18,9,7.154948,4500.0,4500.0,12.0,C,C,C
Reggie Jackson,22000867,2021-04-18,3,3.3452842,5700.0,5700.0,17.0,PG/SG,PG/SG,PG
Jeremy Lamb,22000861,2021-04-18,6,4.9983325,3800.0,3800.0,12.0,SG/SF,SG/SF,SF
Anthony Edwards,22000867,2021-04-18,6,4.98044,7000.0,7000.0,31.0,SG/SF,SG/SF,SF
Solomon Hill,22000861,2021-04-18,5,4.8735366,4400.0,4400.0,10.0,SF/PF,SF/PF,PF
Kevin Porter Jr.,22000864,2021-04-18,3,3.1510384,6600.0,6600.0,24.0,PG/SG,PG/SG,SG
Yuta Watanabe,22000865,2021-04-18,4,3.3777182,3600.0,3600.0,10.0,PF,PF,PF
D'Angelo Russell,22000867,2021-04-18,1,1.2238233,6100.0,6100.0,21.0,PG/SG,PG/SG,SG
Nassir Little,22000362,2021-04-18,6,6.8075852,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Isaiah Roby,22000865,2021-04-18,8,8.152062,5000.0,5000.0,14.0,PF/C,PF/C,PF
James Nunnally,22000862,2021-04-18,0,0.40224773,3000.0,3000.0,10.0,SG,SG,SF
KZ Okpala,22000863,2021-04-18,1,1.5309458,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Lou Williams,22000861,2021-04-18,0,0.15341915,4600.0,4600.0,10.0,PG/SG,PG/SG,SG
Jake Layman,22000867,2021-04-18,0,0.18139179,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Theo Maledon,22000865,2021-04-18,4,3.6043556,5500.0,5500.0,16.0,PG,PG,PG
Caleb Martin,22000362,2021-04-18,5,4.109906,4400.0,4400.0,12.0,SG/SF,SG/SF,SG
Alize Johnson,22000863,2021-04-18,3,3.4976883,3500.0,3500.0,10.0,SF,SF,PF
Jae'Sean Tate,22000864,2021-04-18,7,6.257335,6400.0,6400.0,18.0,SF/PF,SF/PF,SF
Miles Bridges,22000362,2021-04-18,5,3.4449425,7200.0,7200.0,22.0,SF/PF,SF/PF,SF
Aaron Holiday,22000861,2021-04-18,0,0.1934598,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Amir Coffey,22000867,2021-04-18,1,1.8558897,3000.0,3000.0,10.0,PG/SG,PG/SG,SF
Tim Hardaway Jr.,22000866,2021-04-18,3,3.5498974,4600.0,4600.0,14.0,SF,SF,SF
Steven Adams,22000862,2021-04-18,14,10.658769,5000.0,5000.0,16.0,C,C,C
Vernon Carey Jr.,22000362,2021-04-18,1,1.2918575,3700.0,3700.0,10.0,C,C,C
Khem Birch,22000865,2021-04-18,6,4.4586606,4600.0,4600.0,11.0,C,C,C
Elfrid Payton,22000862,2021-04-18,1,2.1708322,3900.0,3900.0,11.0,PG,PG,PG
Ivica Zubac,22000867,2021-04-18,6,4.7237797,5400.0,5400.0,18.0,C,C,C
T.J. McConnell,22000861,2021-04-18,1,1.2326783,5200.0,5200.0,21.0,PG,PG,PG
Jaylen Hoard,22000872,2021-04-19,6,5.278124,3400.0,3400.0,10.0,SF/PF,SF/PF,SF
Xavier Tillman,22000874,2021-04-19,14,5.8750362,3400.0,3400.0,10.0,PF/C,PF/C,C
Chris Paul,22000873,2021-04-19,7,6.700197,7900.0,7900.0,30.0,PG,PG,PG
Royce O'Neale,22000875,2021-04-19,9,7.7400303,4700.0,4700.0,11.0,SF/PF,SF/PF,PF
Collin Sexton,22000868,2021-04-19,7,6.9399543,7400.0,7400.0,29.0,PG/SG,PG/SG,SG
Isaiah Stewart,22000868,2021-04-19,16,12.197808,5200.0,5200.0,18.0,C,C,C
De'Anthony Melton,22000874,2021-04-19,8,7.7470846,4400.0,4400.0,11.0,PG/SG,PG/SG,SG
Matthew Dellavedova,22000868,2021-04-19,3,3.1278987,3500.0,3500.0,10.0,PG,PG,PG
Kevin Porter Jr.,22000871,2021-04-19,2,2.7830632,7000.0,7000.0,24.0,PG/SG,PG/SG,SG
Devin Booker,22000873,2021-04-19,7,6.886802,8800.0,8800.0,34.0,SG,SG,SG
Malcolm Brogdon,22000473,2021-04-19,6,5.2467656,7600.0,7600.0,29.0,PG,PG,PG
Aaron Nesmith,22000869,2021-04-19,2,2.1755378,3000.0,3000.0,10.0,SG,SG,SG
Kostas Antetokounmpo,22000875,2021-04-19,2,2.5498774,3000.0,3000.0,10.0,PF,PF,SF
Cassius Stanley,22000473,2021-04-19,1,1.3289807,3100.0,3100.0,10.0,SG,SG,SG
Matt Thomas,22000875,2021-04-19,0,0.32557347,3000.0,3000.0,10.0,SG,SG,SG
Garrett Temple,22000869,2021-04-19,4,3.7886736,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
DeMar DeRozan,22000473,2021-04-19,8,5.9697447,8000.0,8000.0,33.0,SF,SF,SF
Dennis Schroder,22000875,2021-04-19,4,3.4090095,6600.0,6600.0,24.0,PG,PG,PG
Coby White,22000869,2021-04-19,3,2.5571418,5400.0,5400.0,15.0,PG,PG,PG
Kevon Looney,22000870,2021-04-19,15,12.248894,4000.0,4000.0,10.0,C,C,C
Devin Vassell,22000473,2021-04-19,1,1.1065809,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Cameron Payne,22000873,2021-04-19,1,0.9524203,4000.0,4000.0,11.0,PG,PG,PG
Nikola Jokic,22000874,2021-04-19,15,13.361303,11000.0,11000.0,55.0,C,C,C
Joel Embiid,22000870,2021-04-19,13,10.432796,10700.0,10700.0,49.0,C,C,C
Nikola Vucevic,22000869,2021-04-19,9,7.9887757,9900.0,9900.0,41.0,C,C,C
Aleksej Pokusevski,22000872,2021-04-19,4,4.0121913,5500.0,5500.0,19.0,SF,SF,SF
T.J. McConnell,22000473,2021-04-19,5,4.235241,5400.0,5400.0,21.0,PG,PG,PG
Will Barton,22000874,2021-04-19,6,5.6660414,5900.0,5900.0,18.0,SG/SF,SG/SF,SG
Kendrick Nunn,22000871,2021-04-19,7,5.76254,4300.0,4300.0,12.0,PG,PG,PG
Kenrich Williams,22000872,2021-04-19,7,7.015966,4800.0,4800.0,10.0,SG/SF,SG/SF,SF
Kevin Love,22000868,2021-04-19,8,5.6128693,6500.0,6500.0,21.0,PF/C,PF/C,PF
John Wall,22000871,2021-04-19,4,4.230004,7900.0,7900.0,31.0,PG,PG,PG
Killian Hayes,22000868,2021-04-19,3,2.9161913,3700.0,3700.0,12.0,PG,PG,PG
Andrew Wiggins,22000870,2021-04-19,10,9.644803,7000.0,7000.0,27.0,SG/SF,SG/SF,SG
Stephen Curry,22000870,2021-04-19,3,3.6854677,10500.0,10500.0,50.0,PG,PG,PG
Ja Morant,22000874,2021-04-19,8,6.853822,7200.0,7200.0,28.0,PG,PG,PG
Bradley Beal,22000872,2021-04-19,1,1.000713,9200.0,9200.0,40.0,SG,SG,SG
Andre Iguodala,22000871,2021-04-19,6,6.2653184,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Goga Bitadze,22000473,2021-04-19,9,8.475125,3900.0,3900.0,10.0,C,C,C
Russell Westbrook,22000872,2021-04-19,11,11.813303,11000.0,11000.0,55.0,PG,PG,PG
Precious Achiuwa,22000871,2021-04-19,11,5.905458,3200.0,3200.0,10.0,C,C,C
Kyle Anderson,22000874,2021-04-19,6,5.8942766,6200.0,6200.0,23.0,PF,PF,PF
Derrick White,22000473,2021-04-19,3,2.7599537,6500.0,6500.0,20.0,PG/SG,PG/SG,SG
Khris Middleton,22000873,2021-04-19,7,4.8222876,8200.0,8200.0,35.0,SG/SF,SG/SF,SF
Jaylen Brown,22000869,2021-04-19,4,5.091051,8400.0,8400.0,35.0,SG/SF,SG/SF,SF
Giannis Antetokounmpo,22000873,2021-04-19,8,8.819396,10600.0,10600.0,54.0,PF/C,PF/C,PF
Jrue Holiday,22000873,2021-04-19,4,4.003872,8300.0,8300.0,35.0,PG/SG,PG/SG,PG
Juwan Morgan,22000875,2021-04-19,1,1.6191821,3000.0,3000.0,10.0,PF,PF,PF
Jakob Poeltl,22000473,2021-04-19,7,7.6283474,6200.0,6200.0,19.0,C,C,C
Miye Oni,22000875,2021-04-19,1,0.6966124,3000.0,3000.0,10.0,SF,SF,SF
Darius Garland,22000868,2021-04-19,1,1.5437213,7000.0,7000.0,23.0,PG,PG,PG
John Konchar,22000874,2021-04-19,1,0.73748285,3000.0,3000.0,10.0,PG/SF,PG/SF,SF
Jayson Tatum,22000869,2021-04-19,13,10.701126,10000.0,10000.0,43.0,PF,PF,PF
Jarrett Allen,22000868,2021-04-19,5,6.606763,7500.0,7500.0,29.0,C,C,C
Christian Wood,22000871,2021-04-19,7,8.526163,8600.0,8600.0,33.0,PF/C,PF/C,PF
Tristan Thompson,22000869,2021-04-19,5,4.2500715,4700.0,4700.0,14.0,C,C,C
Jordan Clarkson,22000875,2021-04-19,3,2.7942102,6400.0,6400.0,20.0,PG/SG,PG/SG,PG
Bobby Portis,22000873,2021-04-19,2,6.405276,5600.0,5600.0,19.0,PF/C,PF/C,C
Donte DiVincenzo,22000873,2021-04-19,7,6.873349,5900.0,5900.0,19.0,PG/SG,PG/SG,SG
Kelan Martin,22000473,2021-04-19,2,2.9588814,3000.0,3000.0,10.0,PF,PF,SG
D.J. Wilson,22000871,2021-04-19,3,3.065493,3200.0,3200.0,10.0,C,C,C
Talen Horton-Tucker,22000875,2021-04-19,4,4.093082,4800.0,4800.0,15.0,SF,SF,SF
Caris LeVert,22000473,2021-04-19,4,3.9084709,7500.0,7500.0,34.0,SG,SG,SG
Aaron Holiday,22000473,2021-04-19,2,2.5794997,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Robin Lopez,22000872,2021-04-19,2,2.0469174,3500.0,3500.0,10.0,C,C,C
Alex Caruso,22000875,2021-04-19,2,2.1301668,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Kyle Kuzma,22000875,2021-04-19,2,3.514182,6500.0,6500.0,25.0,SF/PF,SF/PF,SF
Lonnie Walker IV,22000473,2021-04-19,4,3.395133,4000.0,4000.0,10.0,SG/SF,SG/SF,SG
Seth Curry,22000870,2021-04-19,0,0.43690404,4500.0,4500.0,10.0,SG,SG,SG
Tyler Cook,22000868,2021-04-19,3,3.254051,3000.0,3000.0,10.0,PF/C,PF/C,PF
Garrison Mathews,22000872,2021-04-19,0,0.12697183,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Svi Mykhailiuk,22000872,2021-04-19,2,1.2691776,4100.0,4100.0,10.0,SG,SG,SG
Avery Bradley,22000871,2021-04-19,2,2.1481454,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Rudy Gay,22000473,2021-04-19,7,6.3109374,4700.0,4700.0,12.0,PF,PF,PF
Dewayne Dedmon,22000871,2021-04-19,6,4.983218,3000.0,3000.0,10.0,C,C,C
Grant Williams,22000869,2021-04-19,2,1.6004974,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Grayson Allen,22000874,2021-04-19,3,2.236946,4800.0,4800.0,16.0,SG,SG,SG
Moses Brown,22000872,2021-04-19,6,8.555553,6200.0,6200.0,20.0,C,C,C
Shake Milton,22000870,2021-04-19,1,0.8088377,4200.0,4200.0,12.0,PG/SG,PG/SG,SG
Theo Maledon,22000872,2021-04-19,7,6.596515,5600.0,5600.0,16.0,PG,PG,PG
Duncan Robinson,22000871,2021-04-19,5,5.2224445,4900.0,4900.0,12.0,SG/SF,SG/SF,SG
PJ Dozier,22000874,2021-04-19,5,5.5753593,3600.0,3600.0,11.0,SG/SF,SG/SF,SF
Alex Len,22000872,2021-04-19,4,4.3452463,3300.0,3300.0,10.0,C,C,C
Patrick Williams,22000869,2021-04-19,6,4.6181655,4600.0,4600.0,10.0,SF/PF,SF/PF,SF
Darius Bazley,22000872,2021-04-19,7,5.90764,6400.0,6400.0,17.0,PF,PF,PF
Joe Ingles,22000875,2021-04-19,4,4.22071,6200.0,6200.0,20.0,SG/SF,SG/SF,SF
Michael Porter Jr.,22000874,2021-04-19,7,7.595073,7700.0,7700.0,31.0,SF/PF,SF/PF,SF
Justin Robinson,22000872,2021-04-19,1,1.0779605,3000.0,3000.0,10.0,PG,PG,PG
Kentavious Caldwell-Pope,22000875,2021-04-19,0,1.3502464,5000.0,5000.0,13.0,SG,SG,SG
Saddiq Bey,22000868,2021-04-19,5,3.9243972,5300.0,5300.0,18.0,SF,SF,SF
Denzel Valentine,22000869,2021-04-19,0,0.14258695,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Deandre Ayton,22000873,2021-04-19,13,11.677559,6800.0,6800.0,26.0,C,C,C
Bojan Bogdanovic,22000875,2021-04-19,3,2.9806688,5800.0,5800.0,16.0,SF/PF,SF/PF,SF
Cameron Johnson,22000873,2021-04-19,1,1.4810951,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Goran Dragic,22000871,2021-04-19,6,4.421291,4800.0,4800.0,14.0,PG,PG,PG
Matisse Thybulle,22000870,2021-04-19,7,7.0969024,3100.0,3100.0,10.0,SF,SF,SF
Josh Jackson,22000868,2021-04-19,5,4.0121465,5100.0,5100.0,20.0,PF,PF,PF
Mike Scott,22000870,2021-04-19,0,0.36563602,3000.0,3000.0,10.0,PF/C,PF/C,PF
Dejounte Murray,22000473,2021-04-19,7,6.1897454,7300.0,7300.0,31.0,PG,PG,PG
Dwight Howard,22000870,2021-04-19,10,10.068041,4700.0,4700.0,13.0,C,C,C
Keita Bates-Diop,22000473,2021-04-19,0,0.3815457,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Dean Wade,22000868,2021-04-19,4,4.2865963,4800.0,4800.0,11.0,PF,PF,PF
Edmond Sumner,22000473,2021-04-19,5,5.385375,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Justise Winslow,22000874,2021-04-19,1,1.6309491,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Trent Forrest,22000875,2021-04-19,0,0.25065625,3000.0,3000.0,10.0,SG,SG,SG
Isaac Okoro,22000868,2021-04-19,3,3.0116482,4000.0,4000.0,10.0,SF,SF,SF
KZ Okpala,22000871,2021-04-19,6,5.288182,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Montrezl Harrell,22000875,2021-04-19,2,2.3229256,5600.0,5600.0,18.0,C,C,C
Cassius Winston,22000872,2021-04-19,0,0.19492672,3000.0,3000.0,10.0,PG,PG,PG
Davis Bertans,22000872,2021-04-19,3,2.6776233,4300.0,4300.0,10.0,SF/PF,SF/PF,PF
Elijah Hughes,22000875,2021-04-19,0,0.05271491,3000.0,3000.0,10.0,SF,SF,SG
Andre Drummond,22000875,2021-04-19,8,4.4284506,7100.0,7100.0,27.0,C,C,C
Bryn Forbes,22000873,2021-04-19,2,2.0556893,4300.0,4300.0,10.0,PG/SG,PG/SG,SG
Jae Crowder,22000873,2021-04-19,3,2.8382647,4400.0,4400.0,11.0,PF,PF,PF
Thanasis Antetokounmpo,22000873,2021-04-19,0,1.1406785,3400.0,3400.0,10.0,PF,PF,SF
Aaron Gordon,22000874,2021-04-19,8,6.4137025,5700.0,5700.0,20.0,SF/PF,SF/PF,PF
Justin Holiday,22000473,2021-04-19,5,4.8044014,4100.0,4100.0,10.0,SF,SF,SF
Payton Pritchard,22000869,2021-04-19,1,0.5882821,3400.0,3400.0,10.0,PG,PG,PG
Saben Lee,22000868,2021-04-19,5,5.526664,3500.0,3500.0,10.0,PG,PG,PG
Mike Conley,22000875,2021-04-19,2,2.351085,7000.0,7000.0,25.0,PG,PG,PG
Ben McLemore,22000875,2021-04-19,1,0.57668823,3600.0,3600.0,10.0,SG/SF,SG/SF,SG
Oshae Brissett,22000473,2021-04-19,6,4.940283,3000.0,3000.0,10.0,PF,PF,SF
Rudy Gobert,22000875,2021-04-19,10,11.55095,8100.0,8100.0,38.0,C,C,C
Thaddeus Young,22000869,2021-04-19,2,2.5483341,5500.0,5500.0,16.0,PF/C,PF/C,PF
JaMychal Green,22000874,2021-04-19,5,5.1629996,3600.0,3600.0,10.0,PF,PF,PF
Alfonzo McKinnie,22000875,2021-04-19,2,1.6746143,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Gary Payton II,22000870,2021-04-19,0,0.3384826,3000.0,3000.0,10.0,PG,PG,PG
Frank Jackson,22000868,2021-04-19,4,3.954879,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
Nico Mannion,22000870,2021-04-19,0,0.36098075,3000.0,3000.0,10.0,PG,PG,PG
Facundo Campazzo,22000874,2021-04-19,3,2.5156333,4700.0,4700.0,10.0,PG/SG,PG/SG,PG
Alen Smailagic,22000870,2021-04-19,0,0.2797305,3000.0,3000.0,10.0,PF/C,PF/C,PF
Gabe Vincent,22000871,2021-04-19,0,0.25783676,3000.0,3000.0,10.0,SG,SG,PG
Brook Lopez,22000873,2021-04-19,5,3.8202357,5000.0,5000.0,18.0,C,C,C
Ty Jerome,22000872,2021-04-19,5,5.055443,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Derrick Favors,22000875,2021-04-19,5,5.534823,3000.0,3000.0,10.0,C,C,C
Tre Jones,22000473,2021-04-19,0,0.006433487,3000.0,3000.0,10.0,PG,PG,PG
Jarrell Brantley,22000875,2021-04-19,0,0.23335266,3000.0,3000.0,10.0,SF,SF,PF
Georges Niang,22000875,2021-04-19,4,3.8681483,3300.0,3300.0,11.0,PF,PF,PF
Tremont Waters,22000869,2021-04-19,1,1.2635084,3000.0,3000.0,10.0,PG,PG,PG
Trevor Ariza,22000871,2021-04-19,5,4.089005,5200.0,5200.0,12.0,PF,PF,PF
Max Strus,22000871,2021-04-19,0,0.037448555,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Jeff Teague,22000873,2021-04-19,4,3.8570676,3300.0,3300.0,10.0,PG,PG,PG
DaQuan Jeffries,22000871,2021-04-19,1,1.265236,3000.0,3000.0,10.0,SG,SG,SG
Draymond Green,22000870,2021-04-19,6,5.699934,7300.0,7300.0,33.0,PF/C,PF/C,PF
Jevon Carter,22000873,2021-04-19,2,2.4485698,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Tony Bradley,22000872,2021-04-19,3,4.612241,4300.0,4300.0,10.0,C,C,C
