player_name,game_id,game_date,pts,pts_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Jeff Teague,22000056,2020-12-30,4,5.2667837,3900.0,3900.0,16.0,PG/SG,PG/SG,PG
Robert Williams III,22000056,2020-12-30,6,5.5074043,4100.0,4100.0,11.0,C,C,C
Ivica Zubac,22000061,2020-12-30,7,10.182526,5100.0,5100.0,15.0,C,C,C
Semi Ojeleye,22000056,2020-12-30,2,4.404167,3200.0,3200.0,10.0,PF,PF,PF
CJ Elleby,22000061,2020-12-30,2,2.9562793,3000.0,3000.0,10.0,SG,SG,SF
Boban Marjanovic,22000059,2020-12-30,2,5.672993,4200.0,4200.0,10.0,C,C,C
Devin Vassell,22000060,2020-12-30,3,5.9432673,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Thanasis Antetokounmpo,22000058,2020-12-30,4,5.0647106,3000.0,3000.0,10.0,PF,PF,SF
Daniel Theis,22000056,2020-12-30,12,8.164171,4000.0,4000.0,14.0,PF/C,PF/C,C
DeMar DeRozan,22000060,2020-12-30,23,13.39307,6900.0,6900.0,35.0,SF/PF,SF/PF,SF
Goran Dragic,22000058,2020-12-30,26,19.770472,5500.0,5500.0,24.0,PG,PG,PG
Serge Ibaka,22000061,2020-12-30,11,12.999407,5400.0,5400.0,21.0,C,C,C
Keldon Johnson,22000060,2020-12-30,7,12.261568,5700.0,5700.0,19.0,SG/SF,SG/SF,SF
Willie Cauley-Stein,22000059,2020-12-30,5,6.158953,3300.0,3300.0,10.0,C,C,C
Grayson Allen,22000056,2020-12-30,0,2.980404,3600.0,3600.0,10.0,SG,SG,SG
Pat Connaughton,22000058,2020-12-30,12,8.651962,3200.0,3200.0,10.0,SF,SF,SF
Kawhi Leonard,22000061,2020-12-30,28,25.254232,9300.0,9300.0,47.0,SF,SF,SF
Kyrie Irving,22000057,2020-12-30,25,27.498405,8900.0,8900.0,45.0,PG,PG,PG
Tim Hardaway Jr.,22000059,2020-12-30,18,13.227088,5800.0,5800.0,18.0,SG,SG,SG
Kevin Durant,22000057,2020-12-30,33,26.809721,8400.0,8400.0,44.0,PF,PF,PF
Paul George,22000061,2020-12-30,23,26.978373,8500.0,8500.0,33.0,SG,SG,SG
Wesley Matthews,22000060,2020-12-30,18,9.2146435,3300.0,3300.0,10.0,SG,SG,SG
Jaylen Brown,22000056,2020-12-30,42,33.038376,7300.0,7300.0,33.0,SG/SF,SG/SF,SF
LaMelo Ball,22000059,2020-12-30,22,12.226248,4700.0,4700.0,19.0,PG,PG,PG
Trae Young,22000057,2020-12-30,30,20.007795,9600.0,9600.0,46.0,PG,PG,PG
Jonas Valanciunas,22000056,2020-12-30,20,13.745672,7700.0,7700.0,29.0,C,C,C
Desmond Bane,22000056,2020-12-30,16,10.857652,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Lonnie Walker IV,22000060,2020-12-30,11,11.841257,4400.0,4400.0,11.0,SG,SG,SG
Dennis Schroder,22000060,2020-12-30,21,15.076109,6200.0,6200.0,23.0,PG/SG,PG/SG,SG
LeBron James,22000060,2020-12-30,26,22.61177,9800.0,9800.0,52.0,PG/SF,PG/SF,PG
Miles Bridges,22000059,2020-12-30,20,12.595629,4900.0,4900.0,19.0,SF/PF,SF/PF,SF
Bam Adebayo,22000058,2020-12-30,22,20.830263,7600.0,7600.0,34.0,C,C,C
Dillon Brooks,22000056,2020-12-30,16,16.846785,6200.0,6200.0,22.0,SG/SF,SG/SF,SG
John Collins,22000057,2020-12-30,30,18.432095,7100.0,7100.0,32.0,PF/C,PF/C,PF
Tyler Herro,22000058,2020-12-30,21,12.589288,5400.0,5400.0,21.0,PG/SG,PG/SG,SG
Dejounte Murray,22000060,2020-12-30,29,20.311352,6100.0,6100.0,30.0,PG,PG,PG
CJ McCollum,22000061,2020-12-30,25,23.532053,7900.0,7900.0,33.0,PG/SG,PG/SG,SG
Jalen Brunson,22000059,2020-12-30,16,11.902639,3200.0,3200.0,10.0,PG,PG,PG
Jarrett Allen,22000057,2020-12-30,15,9.747311,5700.0,5700.0,21.0,C,C,C
Jayson Tatum,22000056,2020-12-30,16,26.76492,8600.0,8600.0,43.0,SF/PF,SF/PF,PF
Bryn Forbes,22000058,2020-12-30,9,4.5940113,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Anthony Davis,22000060,2020-12-30,20,13.320458,9700.0,9700.0,48.0,PF/C,PF/C,PF
Solomon Hill,22000057,2020-12-30,9,6.8732147,3100.0,3100.0,10.0,PF,PF,PF
Damian Lillard,22000061,2020-12-30,20,16.85068,10000.0,10000.0,47.0,PG,PG,PG
Wes Iwundu,22000059,2020-12-30,6,4.2069917,3000.0,3000.0,10.0,PF,PF,SF
Nicolas Batum,22000061,2020-12-30,11,11.421391,4900.0,4900.0,12.0,SF/PF,SF/PF,PF
Josh Richardson,22000059,2020-12-30,4,10.322657,5500.0,5500.0,19.0,SG/SF,SG/SF,SF
Jrue Holiday,22000058,2020-12-30,13,8.70198,6400.0,6400.0,30.0,PG,PG,PG
Mfiondu Kabengele,22000061,2020-12-30,0,0.32805273,3000.0,3000.0,10.0,PF/C,PF/C,C
Alfonzo McKinnie,22000060,2020-12-30,0,0.91365224,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Vernon Carey Jr.,22000059,2020-12-30,0,3.4145422,3000.0,3000.0,10.0,C,C,C
D.J. Augustin,22000058,2020-12-30,3,8.630259,3500.0,3500.0,10.0,PG,PG,PG
Terance Mann,22000061,2020-12-30,0,0.5421657,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Kendrick Nunn,22000058,2020-12-30,3,5.574476,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Josh Green,22000059,2020-12-30,0,0.68178445,3000.0,3000.0,10.0,SF,SF,SF
Jalen McDaniels,22000059,2020-12-30,10,9.228488,3000.0,3000.0,10.0,PF,PF,PF
Cody Martin,22000059,2020-12-30,4,5.4893975,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Luka Doncic,22000059,2020-12-30,12,25.608608,10700.0,10700.0,53.0,PG,PG,PG
Tacko Fall,22000056,2020-12-30,2,3.0314627,3000.0,3000.0,10.0,C,C,C
Daniel Oturu,22000061,2020-12-30,2,1.2261808,3000.0,3000.0,10.0,C,C,C
Lou Williams,22000061,2020-12-30,15,7.4527116,5200.0,5200.0,18.0,PG/SG,PG/SG,SG
Jared Dudley,22000060,2020-12-30,0,1.621799,3000.0,3000.0,10.0,SF,SF,SF
DeAndre Jordan,22000057,2020-12-30,5,6.047528,4600.0,4600.0,19.0,C,C,C
Tyrell Terry,22000059,2020-12-30,0,0.8442375,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Bobby Portis,22000058,2020-12-30,11,5.448507,4600.0,4600.0,14.0,PF/C,PF/C,C
Rodney Hood,22000061,2020-12-30,3,3.433633,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Gabe Vincent,22000058,2020-12-30,7,9.019693,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
P.J. Washington,22000059,2020-12-30,11,9.506921,5400.0,5400.0,19.0,PF/C,PF/C,PF
Marc Gasol,22000060,2020-12-30,5,3.3069403,4100.0,4100.0,12.0,C,C,C
Trey Burke,22000059,2020-12-30,3,5.8481426,3200.0,3200.0,12.0,PG/SG,PG/SG,PG
Timothe Luwawu-Cabarrot,22000057,2020-12-30,3,3.8992763,4000.0,4000.0,10.0,SF,SF,SF
Kyle Kuzma,22000060,2020-12-30,6,12.769568,5900.0,5900.0,14.0,SF/PF,SF/PF,SF
Andre Iguodala,22000058,2020-12-30,0,0.6009069,3200.0,3200.0,10.0,SF,SF,SF
Patty Mills,22000060,2020-12-30,12,13.763318,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Terry Rozier,22000059,2020-12-30,18,18.407442,6800.0,6800.0,25.0,PG/SG,PG/SG,SG
Grant Williams,22000056,2020-12-30,2,3.3842278,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
Dwight Powell,22000059,2020-12-30,9,8.719122,4400.0,4400.0,11.0,C,C,C
Jusuf Nurkic,22000061,2020-12-30,4,10.461017,6700.0,6700.0,29.0,C,C,C
Gorgui Dieng,22000056,2020-12-30,17,10.488891,3200.0,3200.0,10.0,C,C,C
Jeff Green,22000057,2020-12-30,5,4.551191,3400.0,3400.0,10.0,PF/C,PF/C,C
Khris Middleton,22000058,2020-12-30,8,15.532095,7400.0,7400.0,33.0,SF,SF,SF
Caleb Martin,22000059,2020-12-30,4,8.215254,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Drew Eubanks,22000060,2020-12-30,4,5.7623014,3000.0,3000.0,10.0,C,C,C
Landry Shamet,22000057,2020-12-30,14,7.1195755,3500.0,3500.0,10.0,SG,SG,SF
Jakob Poeltl,22000060,2020-12-30,8,5.9404435,4100.0,4100.0,15.0,C,C,C
Donte DiVincenzo,22000058,2020-12-30,15,13.094006,4900.0,4900.0,12.0,PG/SG,PG/SG,SG
Danilo Gallinari,22000057,2020-12-30,5,11.910428,5000.0,5000.0,18.0,PF,PF,PF
Amir Coffey,22000061,2020-12-30,6,5.7008543,3000.0,3000.0,10.0,SF,SF,SF
Rajon Rondo,22000057,2020-12-30,0,2.3475559,3700.0,3700.0,13.0,PG,PG,PG
James Johnson,22000059,2020-12-30,7,6.244012,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Duncan Robinson,22000058,2020-12-30,9,15.512542,4800.0,4800.0,13.0,SG,SG,SG
Carmelo Anthony,22000061,2020-12-30,15,12.247507,4300.0,4300.0,20.0,PF,PF,PF
Keljin Blevins,22000061,2020-12-30,2,2.1426904,3000.0,3000.0,10.0,SG,SG,PG
Marcus Smart,22000056,2020-12-30,14,10.756444,6300.0,6300.0,22.0,PG,PG,SG
Rui Hachimura,22000063,2020-12-31,17,6.49456,5100.0,5100.0,20.0,PF,PF,PF
Hamidou Diallo,22000067,2020-12-31,3,6.6861386,4300.0,4300.0,10.0,SG/SF,SG/SF,SG
Aleksej Pokusevski,22000067,2020-12-31,3,3.8362787,3400.0,3400.0,10.0,PF,PF,PF
Joel Embiid,22000064,2020-12-31,21,28.166359,10000.0,10000.0,46.0,C,C,C
Jordan Clarkson,22000068,2020-12-31,12,16.164843,4800.0,4800.0,18.0,PG/SG,PG/SG,SG
George Hill,22000067,2020-12-31,8,10.614732,4700.0,4700.0,15.0,PG/SG,PG/SG,PG
Lonzo Ball,22000067,2020-12-31,16,16.40538,6500.0,6500.0,24.0,PG,PG,PG
Zach LaVine,22000063,2020-12-31,22,22.949997,7900.0,7900.0,37.0,SG,SG,SG
Nerlens Noel,22000066,2020-12-31,6,5.33134,3300.0,3300.0,10.0,C,C,C
Davis Bertans,22000063,2020-12-31,3,5.127652,5200.0,5200.0,18.0,PF,PF,SF
Thon Maker,22000062,2020-12-31,6,8.032003,3000.0,3000.0,10.0,PF/C,PF/C,C
Yuta Watanabe,22000066,2020-12-31,0,1.1853597,3000.0,3000.0,10.0,SF,SF,PF
Cedi Osman,22000062,2020-12-31,3,11.091393,4700.0,4700.0,14.0,SF/PF,SF/PF,PF
Mitchell Robinson,22000066,2020-12-31,4,5.005931,5600.0,5600.0,18.0,C,C,C
Ish Smith,22000063,2020-12-31,0,2.4219785,4800.0,4800.0,11.0,PG,PG,PG
Chuma Okeke,22000064,2020-12-31,6,8.950783,3200.0,3200.0,10.0,PF/C,PF/C,PF
Troy Brown Jr.,22000063,2020-12-31,6,11.303967,3800.0,3800.0,10.0,SG/SF,SG/SF,SF
RJ Barrett,22000066,2020-12-31,12,16.86583,6900.0,6900.0,23.0,SG/SF,SG/SF,SG
Norman Powell,22000066,2020-12-31,17,9.879769,4100.0,4100.0,10.0,SG/SF,SG/SF,SF
Michael Carter-Williams,22000064,2020-12-31,10,7.9959087,3600.0,3600.0,10.0,PG/SF,PG/SF,SG
Doug McDermott,22000062,2020-12-31,18,15.791387,4400.0,4400.0,10.0,SF/PF,SF/PF,PF
Chris Paul,22000068,2020-12-31,11,13.283811,7000.0,7000.0,32.0,PG,PG,PG
Donovan Mitchell,22000068,2020-12-31,23,20.843325,7600.0,7600.0,35.0,PG/SG,PG/SG,SG
Isaiah Roby,22000067,2020-12-31,7,6.7859797,4000.0,4000.0,11.0,C,C,C
Tobias Harris,22000064,2020-12-31,20,11.584644,7100.0,7100.0,29.0,SF/PF,SF/PF,PF
Kevin Knox II,22000066,2020-12-31,16,8.19866,3600.0,3600.0,10.0,SF/PF,SF/PF,PF
Thaddeus Young,22000063,2020-12-31,15,9.464245,3700.0,3700.0,11.0,PF,PF,PF
Jevon Carter,22000068,2020-12-31,9,5.8623853,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Steven Adams,22000067,2020-12-31,14,9.35718,5700.0,5700.0,19.0,C,C,C
Al Horford,22000067,2020-12-31,17,11.219529,6100.0,6100.0,20.0,PF/C,PF/C,C
Devin Booker,22000068,2020-12-31,25,19.679981,8600.0,8600.0,40.0,SG,SG,SG
Josh Hart,22000067,2020-12-31,12,11.832165,4600.0,4600.0,11.0,SF,SF,SF
Moritz Wagner,22000063,2020-12-31,5,4.2074723,3000.0,3000.0,10.0,C,C,C
Bradley Beal,22000063,2020-12-31,28,28.329943,9500.0,9500.0,40.0,SG,SG,SG
Markelle Fultz,22000064,2020-12-31,9,14.414987,6300.0,6300.0,21.0,PG,PG,PG
Cole Anthony,22000064,2020-12-31,16,11.131119,4200.0,4200.0,12.0,PG/SG,PG/SG,PG
Cory Joseph,22000065,2020-12-31,9,8.631683,3800.0,3800.0,10.0,PG,PG,PG
Kyle Lowry,22000066,2020-12-31,20,15.155912,7700.0,7700.0,33.0,PG,PG,PG
Harrison Barnes,22000065,2020-12-31,24,19.297064,5400.0,5400.0,21.0,SF/PF,SF/PF,SF
Larry Nance Jr.,22000062,2020-12-31,10,8.302163,6600.0,6600.0,24.0,PF/C,PF/C,C
Eric Bledsoe,22000067,2020-12-31,17,14.48877,5600.0,5600.0,19.0,PG/SG,PG/SG,SG
Jared Harper,22000066,2020-12-31,2,3.1651556,3000.0,3000.0,10.0,SG,SG,PG
Darius Bazley,22000067,2020-12-31,7,8.973922,5700.0,5700.0,18.0,SF/PF,SF/PF,PF
Tyrese Maxey,22000064,2020-12-31,10,6.18872,3000.0,3000.0,10.0,PG,PG,PG
Denzel Valentine,22000063,2020-12-31,3,8.3592825,3000.0,3000.0,10.0,SG,SG,SG
Royce O'Neale,22000068,2020-12-31,8,3.6655567,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Joe Ingles,22000068,2020-12-31,5,6.1496673,4300.0,4300.0,14.0,SG/SF,SG/SF,SF
Terence Davis,22000066,2020-12-31,10,8.947817,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Dario Saric,22000068,2020-12-31,5,5.1859546,3700.0,3700.0,18.0,PF,PF,PF
Georges Niang,22000068,2020-12-31,0,0.52928,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Hassan Whiteside,22000065,2020-12-31,0,2.3107884,3500.0,3500.0,16.0,C,C,C
Kenrich Williams,22000067,2020-12-31,0,1.5689896,3100.0,3100.0,10.0,SF,SF,PF
Marques Bolden,22000062,2020-12-31,3,0.82410073,3000.0,3000.0,10.0,C,C,C
Dante Exum,22000062,2020-12-31,7,5.087532,3400.0,3400.0,10.0,PG,PG,SG
Kira Lewis Jr.,22000067,2020-12-31,0,2.4502091,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Alex Len,22000066,2020-12-31,11,9.297296,3000.0,3000.0,10.0,C,C,C
Tyrese Haliburton,22000065,2020-12-31,11,7.1623797,4900.0,4900.0,15.0,PG/SG,PG/SG,SG
Seth Curry,22000064,2020-12-31,21,14.544489,5400.0,5400.0,15.0,SG,SG,SG
Deni Avdija,22000063,2020-12-31,6,5.5884323,4900.0,4900.0,12.0,SF/PF,SF/PF,PF
Jae'Sean Tate,22000065,2020-12-31,4,7.514541,4000.0,4000.0,10.0,PF,PF,PF
Chris Boucher,22000066,2020-12-31,9,18.318125,5200.0,5200.0,12.0,PF/C,PF/C,C
Frank Kaminsky,22000068,2020-12-31,0,0.2299467,3000.0,3000.0,10.0,C,C,C
Stanley Johnson,22000066,2020-12-31,0,2.390061,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Moses Brown,22000067,2020-12-31,0,3.747908,3000.0,3000.0,10.0,C,C,C
Evan Fournier,22000064,2020-12-31,3,13.920183,5500.0,5500.0,20.0,SG,SG,SG
Robin Lopez,22000063,2020-12-31,0,1.1853597,3200.0,3200.0,10.0,C,C,C
Patrick Williams,22000063,2020-12-31,10,10.402974,4600.0,4600.0,11.0,SF/PF,SF/PF,PF
Sterling Brown,22000065,2020-12-31,6,8.596953,3700.0,3700.0,10.0,SF,SF,SG
Mike Scott,22000064,2020-12-31,0,1.085325,3100.0,3100.0,10.0,PF,PF,PF
Dean Wade,22000062,2020-12-31,0,1.901805,3000.0,3000.0,10.0,PF,PF,PG
Ignas Brazdeikis,22000066,2020-12-31,0,1.5656884,3000.0,3000.0,10.0,PF,PF,SF
Elfrid Payton,22000066,2020-12-31,14,10.823083,5900.0,5900.0,19.0,PG,PG,PG
P.J. Tucker,22000065,2020-12-31,0,2.3988116,4600.0,4600.0,10.0,PF/C,PF/C,C
Aaron Gordon,22000064,2020-12-31,6,8.679214,6000.0,6000.0,27.0,PF,PF,PF
Austin Rivers,22000066,2020-12-31,7,9.045867,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Zion Williamson,22000067,2020-12-31,12,16.192867,7900.0,7900.0,37.0,PF/C,PF/C,PF
Cameron Johnson,22000068,2020-12-31,10,10.53785,4700.0,4700.0,13.0,SF/PF,SF/PF,SF
Nickeil Alexander-Walker,22000067,2020-12-31,14,10.304796,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Malachi Flynn,22000066,2020-12-31,0,0.8264527,3000.0,3000.0,10.0,PG,PG,PG
Kelan Martin,22000062,2020-12-31,0,0.25229475,3000.0,3000.0,10.0,SF/PF,SF/PF,SG
Vincent Poirier,22000064,2020-12-31,2,3.9748898,3000.0,3000.0,10.0,C,C,C
Deandre Ayton,22000068,2020-12-31,4,9.318147,7400.0,7400.0,29.0,C,C,C
Isaiah Joe,22000064,2020-12-31,0,1.8722935,3000.0,3000.0,10.0,SG,SG,SG
Dakota Mathias,22000064,2020-12-31,0,5.2335005,3000.0,3000.0,10.0,SG,SG,PG
Jordan Bone,22000064,2020-12-31,4,6.9689207,3000.0,3000.0,10.0,PG,PG,PG
Gary Clark,22000064,2020-12-31,3,8.052503,3000.0,3000.0,10.0,PF/C,PF/C,PF
Josh Hall,22000067,2020-12-31,3,7.6159286,3000.0,3000.0,10.0,SG,SG,SF
DeMarcus Cousins,22000065,2020-12-31,8,6.973737,5000.0,5000.0,10.0,C,C,C
Jaxson Hayes,22000067,2020-12-31,0,0.46535665,3100.0,3100.0,10.0,C,C,C
Jalen Lecque,22000062,2020-12-31,3,8.169431,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Shake Milton,22000064,2020-12-31,14,18.656727,4700.0,4700.0,10.0,PG/SG,PG/SG,PG
Bojan Bogdanovic,22000068,2020-12-31,3,9.613988,5800.0,5800.0,17.0,SF/PF,SF/PF,SF
JaVale McGee,22000062,2020-12-31,7,9.25578,4000.0,4000.0,10.0,C,C,C
Ben Simmons,22000064,2020-12-31,9,12.37548,9200.0,9200.0,39.0,PG/SF,PG/SF,PG
Aaron Holiday,22000062,2020-12-31,12,10.005781,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Khem Birch,22000064,2020-12-31,6,6.0810647,3100.0,3100.0,10.0,C,C,PF
Cassius Stanley,22000062,2020-12-31,3,4.483146,3000.0,3000.0,10.0,SG,SG,SG
Lamar Stevens,22000062,2020-12-31,0,2.8305376,3000.0,3000.0,10.0,SF,SF,SF
Sindarius Thornwell,22000067,2020-12-31,0,1.1853597,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Danuel House Jr.,22000065,2020-12-31,11,10.683039,4400.0,4400.0,14.0,SF/PF,SF/PF,SF
Mikal Bridges,22000068,2020-12-31,16,16.15305,5900.0,5900.0,19.0,SF,SF,SF
Theo Pinson,22000066,2020-12-31,0,0.3049061,3000.0,3000.0,10.0,SG,SG,SF
Christian Wood,22000065,2020-12-31,21,23.228544,7300.0,7300.0,37.0,C,C,PF
James Harden,22000065,2020-12-31,33,21.444859,11000.0,11000.0,54.0,PG/SG,PG/SG,SG
Fred VanVleet,22000066,2020-12-31,25,25.611694,7200.0,7200.0,32.0,PG/SG,PG/SG,SG
Mike Conley,22000068,2020-12-31,16,13.806822,6700.0,6700.0,23.0,PG,PG,PG
John Wall,22000065,2020-12-31,22,7.8358097,7100.0,7100.0,34.0,PG,PG,PG
Darius Garland,22000062,2020-12-31,21,17.270613,6100.0,6100.0,23.0,PG,PG,PG
Matisse Thybulle,22000064,2020-12-31,9,10.16649,3200.0,3200.0,10.0,SF,SF,SF
Buddy Hield,22000065,2020-12-31,19,18.11861,6800.0,6800.0,24.0,SG/SF,SG/SF,SG
Malcolm Brogdon,22000062,2020-12-31,17,15.435166,7300.0,7300.0,33.0,PG,PG,PG
De'Aaron Fox,22000065,2020-12-31,22,17.12547,7800.0,7800.0,36.0,PG,PG,PG
Julius Randle,22000066,2020-12-31,16,16.913433,8800.0,8800.0,34.0,PF/C,PF/C,PF
Coby White,22000063,2020-12-31,16,14.369766,6300.0,6300.0,23.0,PG/SG,PG/SG,PG
Dwayne Bacon,22000064,2020-12-31,10,3.950387,3300.0,3300.0,10.0,SF,SF,SG
Rudy Gobert,22000068,2020-12-31,18,18.271288,7500.0,7500.0,32.0,C,C,C
Marvin Bagley III,22000065,2020-12-31,4,10.961235,5300.0,5300.0,25.0,PF/C,PF/C,PF
Justin Holiday,22000062,2020-12-31,7,5.5910153,3900.0,3900.0,11.0,SG/SF,SG/SF,SF
Aron Baynes,22000066,2020-12-31,3,11.280607,4600.0,4600.0,14.0,C,C,C
Daniel Gafford,22000063,2020-12-31,15,9.949828,3000.0,3000.0,10.0,C,C,C
Nikola Vucevic,22000064,2020-12-31,19,15.807837,8700.0,8700.0,38.0,C,C,C
Mike Muscala,22000067,2020-12-31,10,8.119401,4100.0,4100.0,10.0,C,C,C
Garrett Temple,22000063,2020-12-31,8,5.498112,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Theo Maledon,22000067,2020-12-31,6,3.9069169,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Raul Neto,22000063,2020-12-31,15,18.951965,4100.0,4100.0,12.0,PG/SG,PG/SG,PG
Cameron Payne,22000068,2020-12-31,10,10.56291,4800.0,4800.0,10.0,PG,PG,PG
Nemanja Bjelica,22000065,2020-12-31,8,9.049464,4000.0,4000.0,10.0,PF/C,PF/C,PF
Richaun Holmes,22000065,2020-12-31,22,9.245781,5200.0,5200.0,18.0,C,C,C
Domantas Sabonis,22000062,2020-12-31,25,26.437403,8800.0,8800.0,42.0,PF/C,PF/C,PF
T.J. McConnell,22000062,2020-12-31,4,6.231442,3600.0,3600.0,10.0,PG,PG,PG
Otto Porter Jr.,22000063,2020-12-31,28,13.239902,5400.0,5400.0,18.0,SF/PF,SF/PF,SF
OG Anunoby,22000066,2020-12-31,5,5.985285,5800.0,5800.0,22.0,SF/PF,SF/PF,SF
Dwight Howard,22000064,2020-12-31,7,9.192796,4000.0,4000.0,10.0,C,C,C
Myles Turner,22000062,2020-12-31,14,10.418821,5900.0,5900.0,22.0,C,C,C
Danny Green,22000064,2020-12-31,3,4.3060822,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Paul Watson,22000066,2020-12-31,0,1.1853597,3000.0,3000.0,10.0,SF,SF,SF
Edmond Sumner,22000062,2020-12-31,0,2.5351624,3000.0,3000.0,10.0,SF,SF,SG
Damyean Dotson,22000062,2020-12-31,3,5.662431,3000.0,3000.0,10.0,SG,SG,SG
Nicolo Melli,22000067,2020-12-31,5,4.5709867,3200.0,3200.0,10.0,PF,PF,PF
JJ Redick,22000067,2020-12-31,3,13.927849,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
DeAndre' Bembry,22000066,2020-12-31,0,0.71453017,3000.0,3000.0,10.0,SF,SF,SG
Langston Galloway,22000068,2020-12-31,0,1.1990836,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Shai Gilgeous-Alexander,22000067,2020-12-31,8,13.60263,8100.0,8100.0,38.0,PG,PG,PG
Karim Mane,22000064,2020-12-31,0,3.4145422,3000.0,3000.0,10.0,PG,PG,PG
Terrance Ferguson,22000064,2020-12-31,0,2.2892954,3000.0,3000.0,10.0,SF,SF,SF
JaKarr Sampson,22000062,2020-12-31,0,0.62122864,3000.0,3000.0,10.0,PF/C,PF/C,PF
Luguentz Dort,22000067,2020-12-31,8,12.904713,5100.0,5100.0,17.0,SG/SF,SG/SF,SF
Brandon Ingram,22000067,2020-12-31,20,25.168215,8000.0,8000.0,35.0,SF/PF,SF/PF,SF
Russell Westbrook,22000063,2020-12-31,22,23.835644,9900.0,9900.0,46.0,PG,PG,PG
Collin Sexton,22000062,2020-12-31,28,27.557026,6900.0,6900.0,30.0,PG/SG,PG/SG,SG
Jae Crowder,22000068,2020-12-31,16,5.6464133,5000.0,5000.0,16.0,SF/PF,SF/PF,PF
Thomas Bryant,22000063,2020-12-31,28,18.994606,6400.0,6400.0,19.0,C,C,C
Wendell Carter Jr.,22000063,2020-12-31,16,17.839533,6000.0,6000.0,19.0,C,C,C
Eric Gordon,22000065,2020-12-31,17,9.239725,5700.0,5700.0,19.0,SG/SF,SG/SF,SF
Andre Drummond,22000062,2020-12-31,11,14.961918,8900.0,8900.0,46.0,C,C,C
Derrick Favors,22000068,2020-12-31,10,9.39696,3600.0,3600.0,10.0,C,C,C
Victor Oladipo,22000062,2020-12-31,16,13.161227,6600.0,6600.0,23.0,PG/SG,PG/SG,SG
Joe Ingles,22000077,2021-01-01,11,13.384946,4100.0,4100.0,14.0,SG/SF,SG/SF,SF
Damian Lillard,22000078,2021-01-01,34,26.853138,9800.0,9800.0,46.0,PG,PG,PG
Kyle Kuzma,22000075,2021-01-01,11,17.390005,5400.0,5400.0,14.0,SF/PF,SF/PF,SF
Kyle Anderson,22000069,2021-01-01,18,9.52376,6000.0,6000.0,20.0,SF/PF,SF/PF,SF
CJ McCollum,22000078,2021-01-01,28,28.261906,8400.0,8400.0,33.0,PG/SG,PG/SG,SG
Donovan Mitchell,22000077,2021-01-01,15,18.346779,6800.0,6800.0,35.0,PG/SG,PG/SG,SG
LeBron James,22000075,2021-01-01,26,26.254622,10000.0,10000.0,51.0,PG/SF,PG/SF,PG
De'Andre Hunter,22000072,2021-01-01,23,14.948959,5200.0,5200.0,17.0,SF/PF,SF/PF,SF
DeMar DeRozan,22000075,2021-01-01,23,21.339073,7300.0,7300.0,35.0,SF/PF,SF/PF,SF
Bradley Beal,22000074,2021-01-01,31,24.018677,9400.0,9400.0,40.0,SG,SG,SG
Kawhi Leonard,22000077,2021-01-01,20,21.296053,9200.0,9200.0,47.0,SF,SF,SF
Malik Beasley,22000074,2021-01-01,21,17.322721,5800.0,5800.0,18.0,SG,SG,SG
Jerami Grant,22000070,2021-01-01,24,15.643357,6800.0,6800.0,23.0,SF/PF,SF/PF,SF
Kevin Durant,22000072,2021-01-01,28,24.432062,9100.0,9100.0,45.0,PF,PF,PF
Stephen Curry,22000078,2021-01-01,26,25.421555,9600.0,9600.0,45.0,PG,PG,PG
Mike Conley,22000077,2021-01-01,33,20.87491,6600.0,6600.0,23.0,PG,PG,PG
Bam Adebayo,22000071,2021-01-01,19,21.91676,8200.0,8200.0,36.0,C,C,C
