date,max_num_of_players_yahoo,best_actual_lineup_yahoo,best_pred_lineup_yahoo,best_actual_score_yahoo,best_pred_score_yahoo,best_actual_cost_yahoo,best_pred_cost_yahoo,is_repeat_yahoo,is_repeat_pred_yahoo,max_num_of_players_fanduel,best_actual_lineup_fanduel,best_pred_lineup_fanduel,best_actual_score_fanduel,best_pred_score_fanduel,best_actual_cost_fanduel,best_pred_cost_fanduel,is_repeat_fanduel,is_repeat_pred_fanduel,max_num_of_players_draftkings,best_actual_lineup_draftkings,best_pred_lineup_draftkings,best_actual_score_draftkings,best_pred_score_draftkings,best_actual_cost_draftkings,best_pred_cost_draftkings,is_repeat_draftkings,is_repeat_pred_draftkings
2023-12-17,111,"['Brandon Ingram', 'Andrew Wiggins', 'Klay Thompson', 'Daniel Gafford', 'Damian Lillard', 'Tyus Jones', 'Jabari Smith Jr.', 'Paolo Banchero']","['Daniel Gafford', 'Tyus Jones', 'Andrew Wiggins', 'Sam Hauser', 'Jaylen Brown', 'Damian Lillard', 'Paolo Banchero', 'Matisse Thybulle']",385.5,325.4224522022531,200.0,179.0,0,0,111,"['Tyus Jones', 'Jonas Valanciunas', 'Jalen Green', 'Victor Wembanyama', 'Damian Lillard', 'Kristaps Porzingis', 'Jordan Goodwin', 'Julian Champagnie', 'Cedi Osman']","['Damian Lillard', 'Klay Thompson', 'Naji Marshall', 'Trayce Jackson-Davis', 'Damian Lillard', 'Keldon Johnson', 'Victor Wembanyama', 'Jordan Hawkins', 'Jordan Goodwin']",343.7,315.10034982655196,59800.0,59000.0,0,1,111,"['Tyus Jones', 'Andrew Wiggins', 'Klay Thompson', 'Jaylen Brown', 'Paolo Banchero', 'Daniel Gafford', 'Jeff Green', 'Daniel Gafford']","['Trey Murphy III', 'Tyus Jones', 'Jerami Grant', 'Andrew Wiggins', 'Tyus Jones', 'Jerami Grant', 'Andrew Wiggins', 'Daniel Gafford']",368.5,333.8814817108214,49800.0,49600.0,1,3
2023-12-18,230,"['Ivica Zubac', 'Peyton Watson', 'Spencer Dinwiddie', 'Reggie Jackson', ""De'Aaron Fox"", 'Coby White', 'Isaac Okoro', 'Pascal Siakam']","['Talen Horton-Tucker', 'Kawhi Leonard', 'Trae Young', 'Tari Eason', 'Alex Caruso', 'Clint Capela', 'Fred VanVleet', 'Obi Toppin']",340.0,311.0303179217503,188.0,188.0,0,0,230,"['Obi Toppin', 'Fred VanVleet', 'John Konchar', 'Cam Thomas', 'Cade Cunningham', 'Pascal Siakam', 'Talen Horton-Tucker', 'Peyton Watson', 'Cade Cunningham']","['RJ Barrett', 'Walker Kessler', 'Immanuel Quickley', 'Rudy Gobert', 'LeBron James', ""De'Aaron Fox"", 'Sam Merrill', 'Immanuel Quickley', 'Jalen Williams']",417.5,330.9768061954528,60000.0,59300.0,1,1,230,"['Sam Merrill', 'Alex Caruso', 'Cason Wallace', 'Domantas Sabonis', 'Cam Thomas', 'Ivica Zubac', 'Keegan Murray', 'Cam Thomas']","['Terance Mann', 'Sam Merrill', 'Joel Embiid', 'Obi Toppin', 'Olivier-Maxence Prosper', 'Ivica Zubac', 'Buddy Hield', 'Rudy Gobert']",315.5,251.5677650552243,49900.0,48300.0,1,0
2023-12-19,84,"['Stephen Curry', 'Giannis Antetokounmpo', 'Trayce Jackson-Davis', 'Jusuf Nurkic', 'Derrick White', 'Ja Morant', 'Ja Morant', 'Chris Paul']","['Klay Thompson', 'Keldon Johnson', 'Jaylen Brown', 'Drew Eubanks', 'Al Horford', 'Derrick White', 'Brandon Ingram', 'Deandre Ayton']",373.29999999999995,305.93414387591184,193.0,186.0,1,0,84,"['Bobby Portis', 'Trayce Jackson-Davis', 'Jonas Valanciunas', 'Eric Gordon', 'Brandon Ingram', 'Jeremy Sochan', 'Derrick White', 'Deandre Ayton', 'Damian Lillard']","['Trayce Jackson-Davis', 'Jerami Grant', 'Jrue Holiday', 'Ja Morant', 'Al Horford', 'Derrick White', 'Jonathan Kuminga', 'Klay Thompson', 'Jaylen Brown']",378.0,341.93769429177047,58400.0,59900.0,0,0,84,"['Klay Thompson', 'Damian Lillard', 'Sandro Mamukelashvili', 'Chris Paul', 'Stephen Curry', 'Derrick White', 'Chimezie Metu', 'Andre Jackson Jr.']","['Tre Jones', 'Cedi Osman', 'Keldon Johnson', 'Dominick Barlow', 'Anfernee Simons', 'Kevin Durant', 'Jeremy Sochan', 'Brandon Ingram']",266.5,250.8271070457995,48800.0,49600.0,0,0
2023-12-20,216,"['Coby White', 'Grant Williams', 'Jabari Smith Jr.', 'Josh Hart', 'Bogdan Bogdanovic', 'Joel Embiid', 'Jabari Smith Jr.', 'Jabari Smith Jr.']","['Trae Young', 'Franz Wagner', 'Jabari Smith Jr.', 'Donte DiVincenzo', 'Caris LeVert', 'LeBron James', 'Collin Sexton', 'Precious Achiuwa']",396.30000000000007,310.1080343518407,188.0,199.0,2,0,216,"['DeMar DeRozan', 'Sam Merrill', 'Fred VanVleet', 'Nikola Vucevic', ""Day'Ron Sharpe"", 'Jabari Smith Jr.', 'Jrue Holiday', 'Taurean Prince', 'Caris LeVert']","['Caris LeVert', 'Onyeka Okongwu', 'Cole Anthony', 'Alex Caruso', 'Joel Embiid', 'Terry Rozier', 'Jalen Smith', 'Marcus Morris Sr.', 'Paolo Banchero']",399.9000000000001,292.4378223007545,58100.0,59700.0,0,0,216,"['Kentavious Caldwell-Pope', 'Luka Doncic', 'Andre Drummond', 'Onyeka Okongwu', 'Haywood Highsmith', 'Kawhi Leonard', 'Aaron Nesmith', 'Peyton Watson']","['JaVale McGee', ""Day'Ron Sharpe"", 'Trae Young', 'Kawhi Leonard', 'Ayo Dosunmu', 'Paul Reed', 'Fred VanVleet', 'Keon Ellis']",270.25,279.88774814549834,49900.0,49500.0,0,0
2023-12-21,163,"['Cade Cunningham', 'Austin Reaves', 'Aaron Nesmith', 'Cole Anthony', 'Shai Gilgeous-Alexander', 'Anfernee Simons', 'Kris Dunn', 'Ochai Agbaji']","['Jaden Ivey', 'Moritz Wagner', 'Andre Drummond', 'Giannis Antetokounmpo', 'Jaden Ivey', 'Anthony Davis', 'CJ McCollum', 'Luguentz Dort']",362.79999999999995,354.35366147775204,185.0,198.0,0,1,163,"['Deandre Ayton', 'Caris LeVert', 'Daniel Gafford', 'Dean Wade', 'Luguentz Dort', 'Giannis Antetokounmpo', 'Cole Anthony', 'Jaden Ivey', 'Ochai Agbaji']","['Luguentz Dort', 'Cade Cunningham', 'Kelly Olynyk', 'Shai Gilgeous-Alexander', 'Cole Anthony', 'Andre Drummond', 'Jaden Ivey', 'Franz Wagner', 'Kyle Anderson']",367.3,373.65400380957874,57200.0,59300.0,0,0,163,"['Anfernee Simons', 'Damian Jones', 'Marvin Bagley III', 'Chet Holmgren', 'Trey Murphy III', 'Jaden Ivey', 'Shai Gilgeous-Alexander', 'Craig Porter Jr.']","['Rudy Gobert', 'Obi Toppin', 'Ziaire Williams', 'John Konchar', 'Cade Cunningham', 'Jabari Walker', 'Austin Reaves', 'Vince Williams Jr.']",303.0,254.31319487839937,49800.0,47400.0,0,0
2023-12-22,138,"[""De'Aaron Fox"", 'Trayce Jackson-Davis', 'Anthony Gill', 'OG Anunoby', 'Tobias Harris', 'Stephen Curry', 'Pascal Siakam', 'Olivier-Maxence Prosper']","[""Day'Ron Sharpe"", 'Jonathan Kuminga', 'Dejounte Murray', 'Domantas Sabonis', 'Bogdan Bogdanovic', 'Richaun Holmes', ""De'Aaron Fox"", 'Stephen Curry']",305.7,325.64484341554345,191.0,200.0,0,0,138,"['Jonathan Kuminga', ""Royce O'Neale"", 'Tyrese Maxey', 'Caleb Martin', 'Nikola Jokic', 'Dennis Smith Jr.', 'Nic Claxton', 'Tobias Harris', 'Duncan Robinson']","[""Royce O'Neale"", 'Jamal Murray', 'Trae Young', 'Nikola Jokic', 'Peyton Watson', 'Cam Whitmore', 'Dejounte Murray', 'Aaron Gordon', 'Gary Trent Jr.']",370.80000000000007,324.0052566308528,59300.0,59200.0,0,0,138,"['Jaime Jaquez Jr.', 'Nic Claxton', ""De'Aaron Fox"", 'Saben Lee', 'Dejounte Murray', 'Domantas Sabonis', 'Saben Lee', 'Olivier-Maxence Prosper']","['Amen Thompson', 'Trae Young', ""Day'Ron Sharpe"", 'Greg Brown III', ""De'Aaron Fox"", 'Jaime Jaquez Jr.', 'Pascal Siakam', 'Richaun Holmes']",308.5,276.7579040452838,48500.0,47800.0,1,0
2023-12-23,277,"['Jonathan Kuminga', 'Christian Braun', 'Anthony Davis', 'Jaden McDaniels', 'Jaden Hardy', 'Luka Doncic', 'Jordan Clarkson', 'Craig Porter Jr.']","['Mike Conley', 'Craig Porter Jr.', 'LeBron James', 'Keegan Murray', 'Nikola Vucevic', 'OG Anunoby', 'Jaden McDaniels', 'Ja Morant']",331.9,334.17978186793624,181.0,201.0,0,0,277,"['Alperen Sengun', 'Dmytro Skapintsev', 'Mikal Bridges', 'Nick Richards', 'Malcolm Brogdon', 'Kris Dunn', 'Giannis Antetokounmpo', 'Max Strus', 'Malik Beasley']","['LeBron James', 'Mikal Bridges', 'Jaden McDaniels', 'Malaki Branham', 'Craig Porter Jr.', 'Buddy Hield', 'Chet Holmgren', 'Kelly Olynyk', 'Jaden Ivey']",371.0,320.7562767226249,,59800.0,0,0,277,"['Isaiah Stewart', 'Bobby Portis', 'Dante Exum', 'Anthony Edwards', 'Domantas Sabonis', 'Neemias Queta', 'Kenrich Williams', 'Duop Reath']","['Jalen Williams', 'Matisse Thybulle', 'Nick Richards', 'Brandin Podziemski', 'Malcolm Brogdon', 'Andrew Nembhard', 'Trae Young', 'John Konchar']",284.25,271.4477789774537,48100.0,47800.0,0,0
2023-12-25,97,"['Michael Porter Jr.', 'Jaime Jaquez Jr.', 'Luka Doncic', ""De'Anthony Melton"", 'Derrick White', 'Jrue Holiday', 'Kentavious Caldwell-Pope', 'Kyle Lowry']","['Jaime Jaquez Jr.', 'Kentavious Caldwell-Pope', 'Luka Doncic', 'Giannis Antetokounmpo', 'Kevin Love', 'Isaiah Hartenstein', 'Kyle Lowry', ""De'Anthony Melton""]",384.9,326.82888293527066,201.0,202.0,0,0,97,"['Jaime Jaquez Jr.', 'Jalen Brunson', 'Devin Booker', 'Bobby Portis', 'Chimezie Metu', 'Josh Hart', ""De'Anthony Melton"", 'Luka Doncic', 'Paul Reed']","['Taurean Prince', 'Pat Connaughton', 'Kentavious Caldwell-Pope', 'Tim Hardaway Jr.', ""De'Anthony Melton"", 'Luka Doncic', 'Josh Hart', 'Giannis Antetokounmpo', 'Aaron Gordon']",399.79999999999995,334.4642497561872,59200.0,58300.0,0,0,97,"['Austin Reaves', 'Immanuel Quickley', 'Chimezie Metu', 'Bam Adebayo', 'Luka Doncic', 'Mo Bamba', 'Grayson Allen', 'Chimezie Metu']","['Anthony Davis', 'Kevin Love', 'Bam Adebayo', 'Mo Bamba', 'Patrick Beverley', 'Michael Porter Jr.', 'RJ Barrett', 'Kentavious Caldwell-Pope']",377.75,264.76515018567443,48300.0,47400.0,1,0
2023-12-26,198,"['Cameron Johnson', 'Luguentz Dort', 'James Harden', 'Saddiq Bey', 'Andre Drummond', 'Cade Cunningham', 'Tari Eason', 'Devin Vassell']","['Ayo Dosunmu', 'Jaren Jackson Jr.', 'Jordan Clarkson', 'Alperen Sengun', 'Franz Wagner', ""Day'Ron Sharpe"", 'Myles Turner', 'Julian Champagnie']",347.70000000000005,310.10582106532524,165.0,180.0,0,0,198,"['Corey Kispert', 'Alperen Sengun', 'Ayo Dosunmu', 'Mike Conley', 'Brandon Ingram', 'Ayo Dosunmu', 'Brandon Ingram', 'Luguentz Dort', 'Jalen Duren']","['Franz Wagner', 'Daniel Gafford', 'James Harden', 'Jonas Valanciunas', 'Ayo Dosunmu', 'Jalen Williams', 'Ivica Zubac', 'Cade Cunningham', 'Cody Martin']",397.4,372.1044774286448,57200.0,60000.0,2,0,198,"['Daniel Gafford', 'Devin Vassell', 'Franz Wagner', 'Isaiah Stewart', 'Russell Westbrook', 'Kenrich Williams', 'Miles Bridges', 'Daniel Theis']","['Coby White', 'Alec Burks', ""Day'Ron Sharpe"", 'Andre Drummond', 'Ja Morant', 'Moritz Wagner', 'Cedi Osman', ""De'Aaron Fox""]",281.25,257.8872341066599,49100.0,49800.0,0,0
2023-12-27,142,"['Bobby Portis', 'Kevin Durant', 'Jarrett Allen', 'Trendon Watford', 'Shai Gilgeous-Alexander', 'Craig Porter Jr.', 'Corey Kispert', 'Gary Trent Jr.']","['Khris Middleton', ""De'Anthony Melton"", 'Udoka Azubuike', 'Khris Middleton', 'Scottie Barnes', 'Shai Gilgeous-Alexander', 'Daniel Gafford', 'Eugene Omoruyi']",356.9,313.4488684609532,187.0,192.0,0,1,142,"['Paul Reed', 'Khris Middleton', 'Kevin Durant', 'Patrick Beverley', 'Brook Lopez', ""De'Anthony Melton"", 'Julius Randle', 'Caris LeVert', 'Jarrett Allen']","['Max Strus', 'OG Anunoby', 'Scottie Barnes', 'Keon Johnson', 'Alperen Sengun', 'Patrick Beverley', 'Grayson Allen', 'Kevin Durant', 'Jarrett Allen']",375.9,329.6977807827294,58300.0,59300.0,0,0,142,"['Armoni Brooks', 'Kevin Durant', 'OG Anunoby', 'Jalen Williams', 'Daniel Gafford', 'Jarrett Allen', 'Isaiah Hartenstein', 'RJ Barrett']","['Trevelin Queen', 'Jarrett Allen', 'Bobby Portis', 'Luka Doncic', 'Grayson Allen', 'Malachi Flynn', 'Shai Gilgeous-Alexander', 'Scottie Barnes']",314.5,298.20821681432426,49800.0,,0,0
2023-12-28,170,"['Jaden McDaniels', 'Cade Cunningham', 'Bojan Bogdanovic', 'John Konchar', 'Cade Cunningham', 'Patrick Williams', 'Jamal Cain', 'Nikola Jokic']","['Tim Hardaway Jr.', 'Anthony Edwards', 'Jamal Cain', 'John Konchar', 'Derrick Jones Jr.', 'Victor Wembanyama', 'Cade Cunningham', 'Brandon Ingram']",345.2,349.4279349304736,192.0,197.0,1,0,170,"['John Konchar', 'Tim Hardaway Jr.', 'Patrick Williams', 'Dwight Powell', 'Tyrese Haliburton', 'Xavier Tillman', 'Victor Wembanyama', 'Malcolm Brogdon', 'Dwight Powell']","['Collin Sexton', 'Kristaps Porzingis', 'Nikola Jovic', 'Klay Thompson', 'Cade Cunningham', 'Larry Nance Jr.', 'Victor Wembanyama', 'Nick Richards', 'Anthony Davis']",402.7,360.3975849270821,54300.0,59300.0,1,0,170,"['Payton Pritchard', 'DeAndre Jordan', 'Jayson Tatum', 'CJ McCollum', 'Victor Wembanyama', 'Scoot Henderson', 'Christian Braun', 'Devin Vassell']","['Victor Wembanyama', 'Nikola Jovic', 'Malaki Branham', 'Derrick Jones Jr.', 'Cade Cunningham', 'Jayson Tatum', 'Moses Moody', 'Trayce Jackson-Davis']",303.0,291.71887221187353,49800.0,48400.0,0,0
2023-12-29,200,"['Tobias Harris', 'Max Strus', 'Devin Vassell', 'Nic Claxton', 'Jarrett Allen', ""De'Aaron Fox"", 'Grayson Allen', 'Jabari Walker']","['Jakob Poeltl', 'Luke Kornet', 'Julius Randle', 'Khris Middleton', 'Tyus Jones', 'Trae Young', 'Tobias Harris', 'Cody Martin']",366.6,297.9266655176878,186.0,191.0,0,0,200,"['Julius Randle', 'Dennis Schroder', 'Malik Monk', 'Jalen Brunson', 'Jalen McDaniels', 'Franz Wagner', 'Jabari Walker', 'Jakob Poeltl', 'Terry Rozier']","['Donovan Mitchell', 'Jalen Brunson', 'Anthony Black', 'Cody Martin', 'Jaren Jackson Jr.', 'Donovan Mitchell', 'Scoot Henderson', 'Marcus Morris Sr.', 'Delon Wright']",380.90000000000003,319.9454157613217,58200.0,57000.0,0,1,200,"['Luke Kornet', 'Tobias Harris', 'Keldon Johnson', 'Paul George', 'Scoot Henderson', 'Jabari Walker', 'Ivica Zubac', 'Paolo Banchero']","['Jusuf Nurkic', 'Jalen Williams', 'Trey Lyles', 'Scottie Barnes', 'Fred VanVleet', 'Aaron Wiggins', 'Chet Holmgren', 'Jeff Green']",364.0,279.5294626224786,49300.0,50000.0,0,0
2023-12-30,123,"['LeBron James', 'Cade Cunningham', 'Julius Randle', 'Dante Exum', 'Duncan Robinson', 'Andre Drummond', 'Donte DiVincenzo', 'Naz Reid']","['Anthony Davis', 'Haywood Highsmith', 'Donte DiVincenzo', 'Andrew Wiggins', 'Jalen Brunson', 'Jalen Duren', 'Jakob Poeltl', 'Andre Drummond']",367.2,320.30007538497455,190.0,185.0,0,0,123,"['Donte DiVincenzo', 'Bojan Bogdanovic', 'Kevin Love', 'Nickeil Alexander-Walker', 'Tyrese Haliburton', 'Tyler Herro', 'Jakob Poeltl', 'Bam Adebayo', 'Jarred Vanderbilt']","['Evan Fournier', 'Jevon Carter', 'Julius Randle', 'Donte DiVincenzo', 'Isaiah Hartenstein', 'Cade Cunningham', 'Anthony Davis', 'Anthony Davis', 'Chris Paul']",366.9,381.5298664458096,56900.0,59800.0,0,1,123,"['Julius Randle', 'Kelly Olynyk', 'Andre Drummond', 'Jalen Duren', 'Luka Doncic', 'Dmytro Skapintsev', 'Donte DiVincenzo', 'Gary Trent Jr.']","['Alec Burks', 'Kevin Love', 'Anthony Davis', 'Duncan Robinson', 'Chris Paul', 'Andre Drummond', 'Collin Sexton', 'Alex Caruso']",360.25,275.6411089785397,,49700.0,0,0
2023-12-31,135,"['CJ McCollum', 'Moritz Wagner', 'Clint Capela', 'Brandon Ingram', 'Taurean Prince', 'Kevin Durant', 'Luke Kennard', 'Domantas Sabonis']","['Max Christie', 'Mike Muscala', 'Kyle Kuzma', 'Clint Capela', 'Brandon Ingram', 'Devin Booker', 'Taurean Prince', 'Zion Williamson']",323.2,290.5571088775992,200.0,199.0,0,0,135,"['Victor Wembanyama', 'Shai Gilgeous-Alexander', 'Austin Reaves', 'Mikal Bridges', 'Kevin Durant', 'LeBron James', 'Trae Young', 'Kevin Durant', 'Jalen Johnson']","['Malik Monk', 'CJ McCollum', 'Trae Young', 'Kristaps Porzingis', 'Domantas Sabonis', 'Devin Booker', 'Kyle Kuzma', 'Kevin Durant', 'Trae Young']",432.20000000000005,428.266315882653,,,1,1,135,"['Trae Young', 'LeBron James', 'Domantas Sabonis', 'Dejounte Murray', 'Mikal Bridges', 'Austin Reaves', 'Trae Young', 'Jayson Tatum']","['Grayson Allen', 'Mikal Bridges', 'LeBron James', 'Brandon Ingram', 'Kyle Kuzma', 'Kyle Kuzma', 'Brandon Ingram', 'Jalen Johnson']",415.75,365.5828513801098,,,1,2
2024-01-01,179,"['Alec Burks', 'Caris LeVert', 'Jusuf Nurkic', 'Moses Brown', 'Alperen Sengun', 'Kawhi Leonard', 'Anthony Edwards', 'T.J. McConnell']","['Giannis Antetokounmpo', 'Chimezie Metu', 'James Harden', 'Nick Richards', 'Anthony Edwards', 'Bobby Portis', 'Norman Powell', 'Isaac Okoro']",309.90000000000003,284.8007863260806,198.0,190.0,0,0,179,"['Giannis Antetokounmpo', 'Julius Randle', 'Jamal Murray', 'Giannis Antetokounmpo', 'Walker Kessler', 'RJ Barrett', 'Tari Eason', 'Kyrie Irving', 'Isaiah Hartenstein']","['Anthony Edwards', 'Isaac Okoro', 'Brook Lopez', 'Jordan Clarkson', 'Donovan Mitchell', 'Derrick Jones Jr.', 'Giannis Antetokounmpo', 'Chimezie Metu', 'Jaden Ivey']",403.80000000000007,322.47493166252974,,,1,0,179,"['Nikola Jokic', 'Isaiah Hartenstein', 'Tyrese Haliburton', 'Giannis Antetokounmpo', 'Bennedict Mathurin', 'Anthony Edwards', 'Immanuel Quickley', 'Alperen Sengun']","['Pascal Siakam', 'Devin Booker', 'Nick Richards', 'Pascal Siakam', 'Simone Fontecchio', 'Julius Randle', 'Cody Martin', 'Tyrese Haliburton']",376.5,295.15055759623647,,,0,1
2024-01-02,137,"['Alex Caruso', 'Jayson Tatum', 'Jonas Valanciunas', 'Joel Embiid', 'Julian Champagnie', 'Jose Alvarado', 'Ayo Dosunmu', 'Josh Giddey']","['Terry Rozier', 'Blake Wesley', 'Julian Phillips', 'Joel Embiid', 'Stephen Curry', 'Devin Vassell', 'Jose Alvarado', 'Luguentz Dort']",274.0,271.6920613300055,191.0,200.0,0,0,137,"['Paolo Banchero', 'Julian Phillips', 'Dyson Daniels', 'Franz Wagner', 'Santi Aldama', 'Shai Gilgeous-Alexander', 'Desmond Bane', 'Stephen Curry', 'P.J. Washington']","['Paolo Banchero', 'Kelly Oubre Jr.', 'Chris Duarte', 'Jaren Jackson Jr.', 'Joel Embiid', 'Cole Anthony', 'Jalen Wilson', 'Payton Pritchard', 'Franz Wagner']",337.7,302.6303752953187,60000.0,57200.0,0,0,137,"['Moritz Wagner', 'Tobias Harris', 'Jayson Tatum', 'Blake Wesley', 'Jaren Jackson Jr.', 'Dalen Terry', 'Stephen Curry', 'Josh Giddey']","['Miles Bridges', 'Jose Alvarado', 'Klay Thompson', ""Day'Ron Sharpe"", 'Jayson Tatum', 'Kelly Oubre Jr.', 'Josh Giddey', 'P.J. Washington']",291.5,263.72004017420113,49800.0,50000.0,0,0
2024-01-03,266,"['Keegan Murray', 'CJ McCollum', 'Daniel Gafford', 'Domantas Sabonis', 'Domantas Sabonis', 'Keegan Murray', 'Sam Merrill', 'Josh Okogie']","['Dereck Lively II', 'Malik Monk', 'Anthony Edwards', 'Jarrett Allen', 'Cade Cunningham', 'Alperen Sengun', 'Caleb Houstan', 'Isaiah Hartenstein']",330.49999999999994,327.74531573317944,191.0,197.0,2,0,266,"['Anthony Davis', 'Keegan Murray', 'Coby White', 'Cole Swider', 'Tyler Herro', 'Jalen Johnson', 'DeMar DeRozan', 'Jalen Williams', 'Bam Adebayo']","['Lauri Markkanen', 'Malik Monk', 'Bilal Coulibaly', 'Dejounte Murray', 'Keegan Murray', 'Pat Connaughton', 'Desmond Bane', 'Tyrese Haliburton', 'Keita Bates-Diop']",385.3,300.82411613073197,,59200.0,0,0,266,"['Keegan Murray', 'Paolo Banchero', 'Max Strus', 'Ziaire Williams', 'Malik Monk', 'Cason Wallace', 'Anthony Davis', 'Josh Green']","['Cason Wallace', 'Xavier Tillman', 'Austin Reaves', 'Jabari Walker', 'Kevin Love', 'Domantas Sabonis', 'Jarrett Allen', 'Bojan Bogdanovic']",336.75,269.19175610970706,49000.0,49800.0,0,0
2024-01-04,39,"['Chris Paul', 'Devin Vassell', 'Giannis Antetokounmpo', 'Devin Vassell', 'Jeremy Sochan', 'Aaron Gordon', 'Kevon Looney', 'Cedi Osman']","['Tre Jones', 'Keldon Johnson', 'Jeremy Sochan', 'Giannis Antetokounmpo', 'Devin Vassell', 'Brandin Podziemski', 'Damian Lillard', 'Trayce Jackson-Davis']",330.59999999999997,302.4412749374285,191.0,201.0,1,0,39,"['Brandin Podziemski', 'Damian Lillard', 'Dominick Barlow', 'Aaron Gordon', 'Nikola Jokic', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Cedi Osman', 'Devin Vassell']","['Devin Vassell', 'Brandin Podziemski', 'Cedi Osman', 'Pat Connaughton', 'Klay Thompson', 'Giannis Antetokounmpo', 'MarJon Beauchamp', 'Reggie Jackson', 'Nikola Jokic']",357.99999999999994,305.55160364694893,57900.0,58600.0,1,0,39,"['Nikola Jokic', 'Tre Jones', 'Pat Connaughton', 'Dario Saric', 'Keldon Johnson', 'Devin Vassell', 'Aaron Gordon', 'Cedi Osman']","['Kevon Looney', 'Stephen Curry', 'Jeremy Sochan', 'Damian Lillard', 'Dominick Barlow', 'Klay Thompson', 'Aaron Gordon', 'Devin Vassell']",299.5,279.59136606240645,48400.0,49900.0,0,0
2024-01-05,318,"['Scoot Henderson', 'Tyrese Maxey', 'Craig Porter Jr.', 'Josh Green', 'Moritz Wagner', 'Anthony Davis', 'Paolo Banchero', 'Russell Westbrook']","['Nic Claxton', 'Malik Monk', 'Austin Reaves', 'Scottie Barnes', 'Reggie Jackson', 'Daniel Gafford', 'Jaren Jackson Jr.', 'Naz Reid']",319.09999999999997,266.29922196995466,198.0,192.0,0,0,318,"['Quentin Grimes', 'Ayo Dosunmu', 'Jalen Brunson', 'Miles Bridges', 'Bennedict Mathurin', 'Kyrie Irving', 'Dennis Smith Jr.', 'Desmond Bane', 'Rudy Gobert']","['Austin Reaves', 'Nic Claxton', 'Josh Hart', 'Zion Williamson', 'Josh Okogie', 'Cade Cunningham', 'LeBron James', 'Drew Eubanks', 'Malik Monk']",360.3999999999999,334.26386160403496,58000.0,59000.0,0,0,318,"['Aaron Gordon', 'Kelly Oubre Jr.', 'Craig Porter Jr.', 'Terance Mann', 'Dennis Smith Jr.', 'Chris Boucher', 'Jaren Jackson Jr.', 'Desmond Bane']","['Nikola Jokic', 'Brandin Podziemski', 'Kris Murray', 'Grayson Allen', 'Desmond Bane', 'Craig Porter Jr.', 'Kevin Love', 'Chris Boucher']",267.25,270.08971478044987,44100.0,48100.0,0,0
2024-01-06,89,"['Oshae Brissett', 'Giannis Antetokounmpo', 'Kelly Oubre Jr.', 'Daniel Gafford', 'Miles McBride', 'Jalen Green', 'Tyrese Haliburton', 'Bennedict Mathurin']","['Miles McBride', 'Bennedict Mathurin', 'Jayson Tatum', 'Kyle Kuzma', 'Collin Sexton', 'Jabari Smith Jr.', 'Lauri Markkanen', 'Jordan Poole']",283.70000000000005,287.85534961782395,198.0,198.0,0,0,89,"['Kelly Oubre Jr.', 'Collin Sexton', 'Simone Fontecchio', 'Tyrese Maxey', 'Cam Whitmore', 'Jayson Tatum', 'Giannis Antetokounmpo', 'Luke Kornet', 'Buddy Hield']","['Jalen Brunson', 'Nicolas Batum', 'Jeff Green', 'Lauri Markkanen', 'Deni Avdija', 'Jayson Tatum', 'Derrick White', 'Cam Whitmore', 'Alperen Sengun']",329.3,315.3101147761568,59900.0,59800.0,0,0,89,"['Isaiah Hartenstein', 'Jalen Brunson', 'Julius Randle', 'Bennedict Mathurin', 'Marcus Morris Sr.', 'Jabari Smith Jr.', 'Walker Kessler', 'Amen Thompson']","['Collin Sexton', 'Jayson Tatum', 'Aaron Nesmith', 'Alperen Sengun', 'Marcus Morris Sr.', 'MarJon Beauchamp', 'Isaiah Hartenstein', 'Deni Avdija']",284.0,287.7418933585286,48800.0,48600.0,0,0
2024-01-07,190,"['Kyrie Irving', 'Ivica Zubac', 'Dennis Smith Jr.', 'Ziaire Williams', 'Shaedon Sharpe', 'Victor Wembanyama', 'CJ McCollum', 'Nic Claxton']","['Jarrett Allen', 'Christian Braun', 'RJ Barrett', 'Duop Reath', 'Victor Wembanyama', 'James Harden', 'Ivica Zubac', 'Trayce Jackson-Davis']",352.4,305.16395288947973,196.0,182.0,0,0,190,"['Jusuf Nurkic', 'Duop Reath', 'Herbert Jones', 'Anfernee Simons', 'Trayce Jackson-Davis', 'Anthony Edwards', 'Sasha Vezenkov', 'RJ Barrett', 'Kyrie Irving']","['Goga Bitadze', 'Peyton Watson', 'Anfernee Simons', 'Trayce Jackson-Davis', 'Anfernee Simons', 'Paul George', 'Nic Claxton', 'Vince Williams Jr.', 'Donovan Mitchell']",404.69999999999993,370.64594359155745,57000.0,59900.0,0,1,190,"['Nic Claxton', 'Jalen Duren', 'Tre Jones', 'Dennis Smith Jr.', 'Jarrett Allen', 'Dyson Daniels', 'Santi Aldama', 'Marcus Smart']","['Trayce Jackson-Davis', 'Bogdan Bogdanovic', 'Ivica Zubac', 'Clint Capela', 'Killian Hayes', 'Anthony Edwards', 'Kessler Edwards', 'Anfernee Simons']",294.5,279.25224360078573,47500.0,46900.0,0,0
