player_name,game_date,tov,tov_pred
LaMarcus Aldridge,2018-03-19,1.0,1.6040025
LaMarcus Aldridge,2018-03-21,0.0,1.368653
LaMarcus Aldridge,2018-03-23,4.0,1.8122214
LaMarcus Aldridge,2018-03-25,0.0,0.9140049
LaMarcus Aldridge,2018-03-27,1.0,1.3554537
LaMarcus Aldridge,2018-03-29,4.0,1.5699501
LeBron James,2018-03-11,2.0,3.9488482
LeBron James,2018-03-13,5.0,4.9659767
LeBron James,2018-03-15,6.0,5.057966
LeBron James,2018-03-17,6.0,3.7817392
LeBron James,2018-03-19,6.0,3.9410176
LeBron James,2018-03-21,0.0,2.3340535
LeBron James,2018-03-23,4.0,3.9569697
LeBron James,2018-03-27,6.0,4.262011
LeBron James,2018-03-28,4.0,3.54219
Lonzo Ball,2018-03-19,4.0,1.7414346
Lonzo Ball,2018-03-24,2.0,1.2606295
Lonzo Ball,2018-03-26,2.0,1.777331
Lonzo Ball,2018-03-28,1.0,1.1706342
Lou Williams,2018-03-10,2.0,3.0215287
Lou Williams,2018-03-13,5.0,4.404117
Lou Williams,2018-03-27,7.0,5.23748
Lou Williams,2018-03-28,6.0,3.962352
Marc Gasol,2018-03-15,4.0,3.4649298
Marc Gasol,2018-03-17,1.0,2.2713435
Marc Gasol,2018-03-21,0.0,1.1480716
Marc Gasol,2018-03-24,2.0,2.380151
Marc Gasol,2018-03-26,1.0,1.1735644
Marc Gasol,2018-03-28,2.0,1.9527032
Nikola Jokic,2018-03-11,2.0,1.9458599
Nikola Jokic,2018-03-13,4.0,2.509502
Nikola Jokic,2018-03-15,2.0,1.899679
Nikola Jokic,2018-03-17,1.0,1.7115738
Nikola Jokic,2018-03-19,5.0,2.1270018
Nikola Jokic,2018-03-21,1.0,1.7703294
Nikola Jokic,2018-03-23,2.0,1.7201512
Nikola Jokic,2018-03-26,2.0,2.0272222
Nikola Jokic,2018-03-27,3.0,2.3084242
Nikola Vucevic,2018-03-09,3.0,2.2357306
Nikola Vucevic,2018-03-10,2.0,2.0931346
Nikola Vucevic,2018-03-13,4.0,2.400982
Nikola Vucevic,2018-03-14,4.0,2.7978454
Nikola Vucevic,2018-03-16,0.0,0.94328487
Nikola Vucevic,2018-03-22,1.0,0.94324106
Nikola Vucevic,2018-03-24,2.0,2.3351905
Nikola Vucevic,2018-03-28,3.0,1.9090177
Otto Porter Jr.,2018-03-23,1.0,1.113603
Otto Porter Jr.,2018-03-25,3.0,1.8506446
Paul George,2018-03-10,4.0,3.2964013
Paul George,2018-03-12,3.0,3.325784
Paul George,2018-03-13,1.0,2.6223807
Paul George,2018-03-16,3.0,2.774091
Paul George,2018-03-20,4.0,3.5624766
Paul George,2018-03-23,3.0,3.022299
Paul George,2018-03-25,2.0,2.8312185
Paul George,2018-03-29,3.0,3.0722008
Rudy Gobert,2018-03-11,1.0,1.1813852
Rudy Gobert,2018-03-13,3.0,1.6237098
Rudy Gobert,2018-03-15,0.0,1.2133381
Rudy Gobert,2018-03-17,1.0,1.3792629
Rudy Gobert,2018-03-20,4.0,1.9199286
Rudy Gobert,2018-03-22,0.0,0.8886303
Rudy Gobert,2018-03-23,1.0,1.1800632
Rudy Gobert,2018-03-25,1.0,1.1325792
Rudy Gobert,2018-03-28,4.0,2.1620593
Russell Westbrook,2018-03-10,5.0,4.498478
Russell Westbrook,2018-03-12,2.0,4.869729
Russell Westbrook,2018-03-13,4.0,4.295199
Russell Westbrook,2018-03-16,6.0,4.5605907
Russell Westbrook,2018-03-20,5.0,4.623899
Russell Westbrook,2018-03-23,5.0,4.179526
Russell Westbrook,2018-03-25,3.0,4.338382
Russell Westbrook,2018-03-29,7.0,5.626422
Tobias Harris,2018-03-10,4.0,3.2958407
Tobias Harris,2018-03-13,2.0,2.3747597
Tobias Harris,2018-03-15,2.0,1.4451295
Tobias Harris,2018-03-16,2.0,1.9423411
Tobias Harris,2018-03-18,2.0,1.7433436
Tobias Harris,2018-03-20,1.0,1.1616058
Tobias Harris,2018-03-21,2.0,2.4769173
Tobias Harris,2018-03-23,4.0,2.0092232
Tobias Harris,2018-03-25,0.0,1.4444821
Tobias Harris,2018-03-28,1.0,1.2284557
Victor Oladipo,2018-03-09,3.0,1.1550379
Victor Oladipo,2018-03-11,4.0,1.9064449
Victor Oladipo,2018-03-13,1.0,3.0363946
Victor Oladipo,2018-03-15,3.0,3.5946712
Victor Oladipo,2018-03-17,4.0,3.4373007
Victor Oladipo,2018-03-19,2.0,2.3682716
Victor Oladipo,2018-03-21,4.0,1.7331713
Victor Oladipo,2018-03-23,0.0,1.5356364
Victor Oladipo,2018-03-25,5.0,3.724233
Victor Oladipo,2018-03-27,1.0,1.0818336
Victor Oladipo,2018-03-29,2.0,3.355955
Aaron Gordon,2018-03-28,1.0,1.5918067
Aaron Gordon,2018-03-30,1.0,1.3937795
Andre Drummond,2018-03-13,1.0,2.3074365
Andre Drummond,2018-03-15,3.0,3.009814
Andre Drummond,2018-03-17,1.0,2.4447322
Andre Drummond,2018-03-19,3.0,2.8541727
Andre Drummond,2018-03-20,4.0,3.0541005
Andre Drummond,2018-03-22,3.0,2.5170593
Andre Drummond,2018-03-24,0.0,1.1878127
Andre Drummond,2018-03-26,3.0,2.3500247
Andre Drummond,2018-03-29,1.0,1.9525671
Anthony Davis,2018-03-15,6.0,4.0723557
Anthony Davis,2018-03-17,2.0,2.6591783
Anthony Davis,2018-03-18,1.0,2.3336585
Anthony Davis,2018-03-20,1.0,1.6794181
Anthony Davis,2018-03-21,3.0,2.0450828
Anthony Davis,2018-03-22,0.0,1.6260364
Anthony Davis,2018-03-24,1.0,1.5453849
Anthony Davis,2018-03-27,4.0,2.6357427
Anthony Davis,2018-03-30,1.0,2.678722
Ben Simmons,2018-03-11,1.0,1.9879432
Ben Simmons,2018-03-13,2.0,2.133573
Ben Simmons,2018-03-15,5.0,2.4693244
Ben Simmons,2018-03-16,2.0,1.5081229
Ben Simmons,2018-03-19,0.0,1.7788815
Ben Simmons,2018-03-21,3.0,2.8638892
Ben Simmons,2018-03-22,4.0,2.6082277
Ben Simmons,2018-03-26,1.0,2.7963076
Ben Simmons,2018-03-28,4.0,3.564558
Ben Simmons,2018-03-30,2.0,3.4369655
Blake Griffin,2018-03-17,2.0,2.2095685
Blake Griffin,2018-03-19,1.0,1.9517543
Blake Griffin,2018-03-20,0.0,1.8866892
Blake Griffin,2018-03-22,4.0,2.2185612
Blake Griffin,2018-03-24,4.0,1.8358264
Blake Griffin,2018-03-26,2.0,1.6822813
Bradley Beal,2018-03-13,4.0,2.9338942
Bradley Beal,2018-03-14,4.0,3.510995
Bradley Beal,2018-03-17,1.0,3.109002
Bradley Beal,2018-03-21,2.0,3.061826
Bradley Beal,2018-03-23,4.0,2.8001394
Bradley Beal,2018-03-25,1.0,3.1493604
Bradley Beal,2018-03-27,3.0,3.0838885
Bradley Beal,2018-03-29,6.0,4.6565843
Chris Paul,2018-03-12,1.0,1.419436
Chris Paul,2018-03-15,3.0,1.9282839
Chris Paul,2018-03-17,2.0,1.3376243
Chris Paul,2018-03-18,3.0,1.3251501
Chris Paul,2018-03-20,0.0,1.2578218
Chris Paul,2018-03-27,3.0,1.6503518
Clint Capela,2018-03-20,1.0,0.5436919
Clint Capela,2018-03-30,1.0,0.4345928
Damian Lillard,2018-03-12,3.0,2.1864767
Damian Lillard,2018-03-15,2.0,2.1466408
Damian Lillard,2018-03-17,1.0,1.8906437
Damian Lillard,2018-03-18,1.0,2.34869
Damian Lillard,2018-03-20,1.0,1.6782429
Damian Lillard,2018-03-23,2.0,1.858228
Damian Lillard,2018-03-25,2.0,2.0207505
Damian Lillard,2018-03-27,0.0,1.7320468
Damian Lillard,2018-03-30,2.0,1.5544878
DeAndre Jordan,2018-03-13,2.0,3.1080031
DeAndre Jordan,2018-03-15,1.0,2.8453517
DeAndre Jordan,2018-03-16,4.0,3.1371088
DeAndre Jordan,2018-03-18,0.0,2.705931
DeAndre Jordan,2018-03-20,1.0,1.9652572
DeAndre Jordan,2018-03-21,7.0,4.2283816
DeAndre Jordan,2018-03-23,2.0,2.2004929
DeAndre Jordan,2018-03-25,3.0,3.270541
DeAndre Jordan,2018-03-27,0.0,1.5653975
DeAndre Jordan,2018-03-28,1.0,2.416615
DeAndre Jordan,2018-03-30,3.0,3.036047
DeMar DeRozan,2018-03-13,4.0,1.9627537
DeMar DeRozan,2018-03-15,4.0,2.410259
DeMar DeRozan,2018-03-16,3.0,2.0970654
DeMar DeRozan,2018-03-21,0.0,1.5231932
DeMar DeRozan,2018-03-23,3.0,2.2066424
DeMar DeRozan,2018-03-25,3.0,1.5896919
DeMar DeRozan,2018-03-27,2.0,2.3723001
Donovan Mitchell,2018-03-11,2.0,3.1902642
Donovan Mitchell,2018-03-13,4.0,3.2527947
Donovan Mitchell,2018-03-15,1.0,3.1590729
Donovan Mitchell,2018-03-17,3.0,3.5115182
Donovan Mitchell,2018-03-20,3.0,2.9161656
Donovan Mitchell,2018-03-22,1.0,1.8006701
Donovan Mitchell,2018-03-23,4.0,3.3280609
Donovan Mitchell,2018-03-25,2.0,2.0475838
Donovan Mitchell,2018-03-28,4.0,3.5566845
Donovan Mitchell,2018-03-30,3.0,3.1163845
Draymond Green,2018-03-16,4.0,3.1769292
Draymond Green,2018-03-17,3.0,2.6518369
Draymond Green,2018-03-19,0.0,1.6034553
Draymond Green,2018-03-29,4.0,2.1305783
Dwight Howard,2018-03-19,3.0,3.0693462
Dwight Howard,2018-03-21,6.0,3.1819048
Dwight Howard,2018-03-24,1.0,1.7373729
Dwight Howard,2018-03-26,6.0,2.6398463
Dwight Howard,2018-03-28,0.0,1.9928696
Eric Bledsoe,2018-03-14,2.0,2.4666657
Eric Bledsoe,2018-03-19,5.0,3.3467298
Eric Bledsoe,2018-03-21,2.0,1.829314
Eric Bledsoe,2018-03-23,0.0,2.3605125
Eric Bledsoe,2018-03-25,3.0,2.4123306
Eric Bledsoe,2018-03-27,6.0,2.926833
Eric Bledsoe,2018-03-29,2.0,2.402821
Eric Bledsoe,2018-03-30,0.0,2.7229834
Giannis Antetokounmpo,2018-03-12,6.0,3.67569
Giannis Antetokounmpo,2018-03-14,2.0,2.9486706
Giannis Antetokounmpo,2018-03-19,2.0,2.73137
Giannis Antetokounmpo,2018-03-21,4.0,3.1094553
Giannis Antetokounmpo,2018-03-25,3.0,3.1825128
Giannis Antetokounmpo,2018-03-27,4.0,2.4275765
Giannis Antetokounmpo,2018-03-29,1.0,2.1527028
Giannis Antetokounmpo,2018-03-30,4.0,3.0694652
James Harden,2018-03-15,3.0,5.678856
James Harden,2018-03-17,2.0,4.05991
James Harden,2018-03-18,4.0,5.138473
James Harden,2018-03-20,4.0,4.6594906
James Harden,2018-03-22,3.0,5.357434
James Harden,2018-03-24,9.0,6.0996637
James Harden,2018-03-25,2.0,4.1101046
James Harden,2018-03-30,4.0,6.1677246
Joel Embiid,2018-03-11,2.0,4.137407
Joel Embiid,2018-03-13,8.0,4.8990664
Joel Embiid,2018-03-15,3.0,3.459345
Joel Embiid,2018-03-16,1.0,3.0838296
Joel Embiid,2018-03-19,9.0,3.7500672
Joel Embiid,2018-03-21,1.0,3.6109686
Joel Embiid,2018-03-22,1.0,3.8294501
Joel Embiid,2018-03-26,4.0,3.7039948
Joel Embiid,2018-03-28,1.0,3.8548782
Jrue Holiday,2018-03-13,2.0,3.283458
Jrue Holiday,2018-03-15,1.0,3.758484
Jrue Holiday,2018-03-17,6.0,4.4289355
Jrue Holiday,2018-03-18,1.0,3.0568213
Jrue Holiday,2018-03-21,3.0,3.0186782
Jrue Holiday,2018-03-22,0.0,2.3729305
Jrue Holiday,2018-03-24,6.0,3.3413506
Jrue Holiday,2018-03-27,6.0,3.238143
Jrue Holiday,2018-03-30,6.0,2.4025564
Julius Randle,2018-03-11,4.0,3.2224736
Julius Randle,2018-03-13,4.0,3.7055705
Julius Randle,2018-03-22,2.0,2.434321
Julius Randle,2018-03-24,3.0,2.7728996
Julius Randle,2018-03-26,5.0,3.3614395
Julius Randle,2018-03-28,3.0,2.914288
Julius Randle,2018-03-30,4.0,2.5255566
Karl-Anthony Towns,2018-03-17,5.0,3.4124365
Karl-Anthony Towns,2018-03-18,3.0,2.0772874
Karl-Anthony Towns,2018-03-20,0.0,1.6445022
Karl-Anthony Towns,2018-03-23,1.0,1.7259521
Karl-Anthony Towns,2018-03-26,3.0,2.5444653
Karl-Anthony Towns,2018-03-28,2.0,2.1225085
Karl-Anthony Towns,2018-03-30,0.0,2.0814726
Kemba Walker,2018-03-15,2.0,1.9746572
Kemba Walker,2018-03-17,2.0,2.3665314
Kemba Walker,2018-03-19,3.0,2.2049537
Kemba Walker,2018-03-21,0.0,1.6903982
Kemba Walker,2018-03-22,2.0,1.6731083
Kemba Walker,2018-03-24,5.0,2.823226
Kemba Walker,2018-03-26,3.0,1.800368
Kemba Walker,2018-03-28,2.0,1.8148619
Kevin Durant,2018-03-14,5.0,3.7437994
Kevin Durant,2018-03-29,4.0,3.6618614
Khris Middleton,2018-03-27,2.0,2.2219772
Khris Middleton,2018-03-29,3.0,2.6645036
Khris Middleton,2018-03-30,4.0,2.3192096
Kyle Lowry,2018-03-13,0.0,1.0033863
Kyle Lowry,2018-03-21,0.0,0.73351485
Kyle Lowry,2018-03-23,1.0,1.2016957
Kyle Lowry,2018-03-25,4.0,2.7732356
Kyle Lowry,2018-03-27,2.0,1.961376
LaMarcus Aldridge,2018-03-17,1.0,1.5404935
LaMarcus Aldridge,2018-03-19,1.0,1.7618296
LaMarcus Aldridge,2018-03-21,0.0,1.4934404
LaMarcus Aldridge,2018-03-23,4.0,2.2514555
LaMarcus Aldridge,2018-03-25,0.0,0.7112268
LaMarcus Aldridge,2018-03-27,1.0,1.6703513
LaMarcus Aldridge,2018-03-29,4.0,2.4643056
LeBron James,2018-03-11,2.0,3.1539812
LeBron James,2018-03-13,5.0,4.7524867
LeBron James,2018-03-15,6.0,4.4546666
LeBron James,2018-03-17,6.0,4.413822
LeBron James,2018-03-19,6.0,4.232622
LeBron James,2018-03-21,0.0,3.4672601
LeBron James,2018-03-23,4.0,3.5854573
LeBron James,2018-03-27,6.0,3.712789
LeBron James,2018-03-28,4.0,3.5580287
LeBron James,2018-03-30,1.0,3.0924587
Lonzo Ball,2018-03-19,4.0,2.012957
Lonzo Ball,2018-03-24,2.0,1.8895757
Lonzo Ball,2018-03-26,2.0,1.9900678
Lonzo Ball,2018-03-28,1.0,1.8214002
Lou Williams,2018-03-13,5.0,3.2025645
Lou Williams,2018-03-27,7.0,5.321194
Lou Williams,2018-03-28,6.0,3.6314006
Marc Gasol,2018-03-15,4.0,2.6556795
Marc Gasol,2018-03-17,1.0,1.6546346
Marc Gasol,2018-03-21,0.0,2.4452605
Marc Gasol,2018-03-24,2.0,2.301746
Marc Gasol,2018-03-26,1.0,2.2371678
Marc Gasol,2018-03-28,2.0,3.382642
Nikola Jokic,2018-03-11,2.0,2.1555595
Nikola Jokic,2018-03-13,4.0,2.4090433
Nikola Jokic,2018-03-15,2.0,2.2614276
Nikola Jokic,2018-03-17,1.0,2.3981395
Nikola Jokic,2018-03-19,5.0,3.23004
Nikola Jokic,2018-03-21,1.0,2.5526137
Nikola Jokic,2018-03-23,2.0,2.5292487
Nikola Jokic,2018-03-26,2.0,2.493482
Nikola Jokic,2018-03-27,3.0,2.4174333
Nikola Jokic,2018-03-30,4.0,2.5865798
Nikola Vucevic,2018-03-10,2.0,2.4146569
Nikola Vucevic,2018-03-13,4.0,2.6521053
Nikola Vucevic,2018-03-14,4.0,2.3832533
Nikola Vucevic,2018-03-16,0.0,2.340389
Nikola Vucevic,2018-03-22,1.0,1.4045234
Nikola Vucevic,2018-03-24,2.0,2.090047
Nikola Vucevic,2018-03-28,3.0,1.7064918
Nikola Vucevic,2018-03-30,1.0,1.909899
Otto Porter Jr.,2018-03-23,1.0,1.0548828
Otto Porter Jr.,2018-03-25,3.0,2.1792142
Paul George,2018-03-12,3.0,3.737101
Paul George,2018-03-13,1.0,2.98463
Paul George,2018-03-16,3.0,3.4624085
Paul George,2018-03-20,4.0,3.8815
Paul George,2018-03-23,3.0,3.2909017
Paul George,2018-03-25,2.0,2.8887353
Paul George,2018-03-29,3.0,2.8801017
Paul George,2018-03-30,2.0,3.2688408
Rudy Gobert,2018-03-11,1.0,0.98883057
Rudy Gobert,2018-03-13,3.0,1.3222804
Rudy Gobert,2018-03-15,0.0,1.4975233
Rudy Gobert,2018-03-17,1.0,1.766298
Rudy Gobert,2018-03-20,4.0,1.6863678
Rudy Gobert,2018-03-22,0.0,1.8807471
Rudy Gobert,2018-03-23,1.0,2.039402
Rudy Gobert,2018-03-25,1.0,1.5531086
Rudy Gobert,2018-03-28,4.0,1.9143271
Rudy Gobert,2018-03-30,4.0,2.1561713
Russell Westbrook,2018-03-12,2.0,4.2011127
Russell Westbrook,2018-03-13,4.0,4.035261
Russell Westbrook,2018-03-16,6.0,5.553091
Russell Westbrook,2018-03-20,5.0,4.8333716
Russell Westbrook,2018-03-23,5.0,4.8520474
Russell Westbrook,2018-03-25,3.0,4.8574004
Russell Westbrook,2018-03-29,7.0,5.1991696
Russell Westbrook,2018-03-30,2.0,5.568103
Tobias Harris,2018-03-13,2.0,2.6272533
Tobias Harris,2018-03-15,2.0,2.04818
Tobias Harris,2018-03-16,2.0,2.2969408
Tobias Harris,2018-03-18,2.0,2.2152398
Tobias Harris,2018-03-20,1.0,1.8022149
Tobias Harris,2018-03-21,2.0,2.689086
Tobias Harris,2018-03-23,4.0,2.4489574
Tobias Harris,2018-03-25,0.0,1.3232875
Tobias Harris,2018-03-28,1.0,1.6505468
Tobias Harris,2018-03-30,0.0,2.4830732
Victor Oladipo,2018-03-11,4.0,3.7154331
Victor Oladipo,2018-03-13,1.0,4.3905835
Victor Oladipo,2018-03-15,3.0,3.9514203
Victor Oladipo,2018-03-17,4.0,4.2600336
Victor Oladipo,2018-03-19,2.0,4.213066
Victor Oladipo,2018-03-21,4.0,3.3945587
Victor Oladipo,2018-03-23,0.0,2.2157872
Victor Oladipo,2018-03-25,5.0,3.0181384
Victor Oladipo,2018-03-27,1.0,1.286993
Victor Oladipo,2018-03-29,2.0,3.9847035
Aaron Gordon,2018-03-28,1.0,1.2857574
Aaron Gordon,2018-03-30,1.0,1.4186975
Andre Drummond,2018-03-13,1.0,2.5366254
Andre Drummond,2018-03-15,3.0,3.1963084
Andre Drummond,2018-03-17,1.0,2.0031276
Andre Drummond,2018-03-19,3.0,2.4184895
Andre Drummond,2018-03-20,4.0,2.3630514
Andre Drummond,2018-03-22,3.0,1.8751365
Andre Drummond,2018-03-24,0.0,0.9541894
Andre Drummond,2018-03-26,3.0,2.297544
Andre Drummond,2018-03-29,1.0,1.3381599
Andre Drummond,2018-03-31,3.0,1.7741611
Anthony Davis,2018-03-15,6.0,3.228673
Anthony Davis,2018-03-17,2.0,2.044579
Anthony Davis,2018-03-18,1.0,1.7585874
Anthony Davis,2018-03-20,1.0,1.3472674
Anthony Davis,2018-03-21,3.0,2.0022476
Anthony Davis,2018-03-22,0.0,1.1956861
Anthony Davis,2018-03-24,1.0,1.8035417
Anthony Davis,2018-03-27,4.0,2.5963101
Anthony Davis,2018-03-30,1.0,2.1184535
Ben Simmons,2018-03-13,2.0,1.9787576
Ben Simmons,2018-03-15,5.0,1.7054112
Ben Simmons,2018-03-16,2.0,1.1762097
Ben Simmons,2018-03-19,0.0,0.44395226
Ben Simmons,2018-03-21,3.0,2.5965745
Ben Simmons,2018-03-22,4.0,3.5914583
Ben Simmons,2018-03-26,1.0,2.5225055
Ben Simmons,2018-03-28,4.0,3.4947588
Ben Simmons,2018-03-30,2.0,1.8324742
Blake Griffin,2018-03-17,2.0,1.2024941
Blake Griffin,2018-03-19,1.0,1.096358
Blake Griffin,2018-03-20,0.0,1.3810158
Blake Griffin,2018-03-22,4.0,2.6412342
Blake Griffin,2018-03-24,4.0,2.098758
Blake Griffin,2018-03-26,2.0,1.3718158
Bradley Beal,2018-03-13,4.0,2.553298
Bradley Beal,2018-03-14,4.0,2.920498
Bradley Beal,2018-03-17,1.0,1.7930357
Bradley Beal,2018-03-21,2.0,2.6005964
Bradley Beal,2018-03-23,4.0,2.363409
Bradley Beal,2018-03-25,1.0,2.4468007
Bradley Beal,2018-03-27,3.0,2.5952811
Bradley Beal,2018-03-29,6.0,4.219754
Bradley Beal,2018-03-31,3.0,2.0868943
Chris Paul,2018-03-12,1.0,0.9152547
Chris Paul,2018-03-15,3.0,1.4546859
Chris Paul,2018-03-17,2.0,1.1061982
Chris Paul,2018-03-18,3.0,1.2953618
Chris Paul,2018-03-20,0.0,0.779171
Chris Paul,2018-03-27,3.0,1.4531108
Clint Capela,2018-03-20,1.0,0.5355568
Clint Capela,2018-03-30,1.0,0.61531675
Damian Lillard,2018-03-15,2.0,1.3201622
Damian Lillard,2018-03-17,1.0,1.1849692
Damian Lillard,2018-03-18,1.0,1.2910249
Damian Lillard,2018-03-20,1.0,1.0630604
Damian Lillard,2018-03-23,2.0,1.9915478
Damian Lillard,2018-03-25,2.0,1.3823658
Damian Lillard,2018-03-27,0.0,0.97370183
Damian Lillard,2018-03-30,2.0,1.2417048
DeAndre Jordan,2018-03-13,2.0,1.6658472
DeAndre Jordan,2018-03-15,1.0,1.7133124
DeAndre Jordan,2018-03-16,4.0,2.5717707
DeAndre Jordan,2018-03-18,0.0,2.4615169
DeAndre Jordan,2018-03-20,1.0,1.3833344
DeAndre Jordan,2018-03-21,7.0,4.0868015
DeAndre Jordan,2018-03-23,2.0,2.041368
DeAndre Jordan,2018-03-25,3.0,2.849012
DeAndre Jordan,2018-03-27,0.0,0.40858173
DeAndre Jordan,2018-03-28,1.0,1.7050245
DeAndre Jordan,2018-03-30,3.0,2.3060987
DeMar DeRozan,2018-03-13,4.0,2.2890036
DeMar DeRozan,2018-03-15,4.0,2.3167048
DeMar DeRozan,2018-03-16,3.0,1.4222884
DeMar DeRozan,2018-03-21,0.0,0.9583962
DeMar DeRozan,2018-03-23,3.0,2.4641068
DeMar DeRozan,2018-03-25,3.0,2.438311
DeMar DeRozan,2018-03-27,2.0,2.139522
DeMar DeRozan,2018-03-31,2.0,2.2435942
Donovan Mitchell,2018-03-11,2.0,2.5663142
Donovan Mitchell,2018-03-13,4.0,2.154871
Donovan Mitchell,2018-03-15,1.0,2.1535122
Donovan Mitchell,2018-03-17,3.0,2.292688
Donovan Mitchell,2018-03-20,3.0,2.722813
Donovan Mitchell,2018-03-22,1.0,1.7101848
Donovan Mitchell,2018-03-23,4.0,3.4699109
Donovan Mitchell,2018-03-25,2.0,1.6235191
Donovan Mitchell,2018-03-28,4.0,3.5763035
Donovan Mitchell,2018-03-30,3.0,3.1062756
Draymond Green,2018-03-16,4.0,3.3909602
Draymond Green,2018-03-17,3.0,2.5446336
Draymond Green,2018-03-19,0.0,1.3078029
Draymond Green,2018-03-29,4.0,2.8962035
Draymond Green,2018-03-31,2.0,2.4589043
Dwight Howard,2018-03-19,3.0,3.959961
Dwight Howard,2018-03-21,6.0,3.660727
Dwight Howard,2018-03-24,1.0,2.2678437
Dwight Howard,2018-03-26,6.0,3.30786
Dwight Howard,2018-03-28,0.0,1.797924
Dwight Howard,2018-03-31,1.0,-0.07256842
Eric Bledsoe,2018-03-14,2.0,1.4376928
Eric Bledsoe,2018-03-19,5.0,2.3371427
Eric Bledsoe,2018-03-21,2.0,0.8435856
Eric Bledsoe,2018-03-23,0.0,0.681917
Eric Bledsoe,2018-03-25,3.0,2.3089144
Eric Bledsoe,2018-03-27,6.0,3.041706
Eric Bledsoe,2018-03-29,2.0,2.1455245
Eric Bledsoe,2018-03-30,0.0,1.2500644
Giannis Antetokounmpo,2018-03-12,6.0,3.7929342
Giannis Antetokounmpo,2018-03-14,2.0,2.4119136
Giannis Antetokounmpo,2018-03-19,2.0,1.9671929
Giannis Antetokounmpo,2018-03-21,4.0,3.36343
Giannis Antetokounmpo,2018-03-25,3.0,3.1475651
Giannis Antetokounmpo,2018-03-27,4.0,1.9712896
Giannis Antetokounmpo,2018-03-29,1.0,1.6150801
Giannis Antetokounmpo,2018-03-30,4.0,2.057285
James Harden,2018-03-15,3.0,3.6037493
James Harden,2018-03-17,2.0,3.144949
James Harden,2018-03-18,4.0,3.160528
James Harden,2018-03-20,4.0,3.268137
James Harden,2018-03-22,3.0,3.3392649
James Harden,2018-03-24,9.0,5.7163963
James Harden,2018-03-25,2.0,2.968741
James Harden,2018-03-30,4.0,5.472331
Joel Embiid,2018-03-13,8.0,4.3463087
Joel Embiid,2018-03-15,3.0,2.313835
Joel Embiid,2018-03-16,1.0,2.3075726
Joel Embiid,2018-03-19,9.0,4.210516
Joel Embiid,2018-03-21,1.0,2.6512973
Joel Embiid,2018-03-22,1.0,2.0155191
Joel Embiid,2018-03-26,4.0,3.6779013
Joel Embiid,2018-03-28,1.0,3.3303554
Jrue Holiday,2018-03-13,2.0,1.8371093
Jrue Holiday,2018-03-15,1.0,2.3764942
Jrue Holiday,2018-03-17,6.0,2.6927915
Jrue Holiday,2018-03-18,1.0,1.615247
Jrue Holiday,2018-03-21,3.0,2.6219425
Jrue Holiday,2018-03-22,0.0,1.7379023
Jrue Holiday,2018-03-24,6.0,3.2762668
Jrue Holiday,2018-03-27,6.0,3.584592
Jrue Holiday,2018-03-30,6.0,3.2183022
Julius Randle,2018-03-13,4.0,3.1720479
Julius Randle,2018-03-22,2.0,2.6305568
Julius Randle,2018-03-24,3.0,3.1646345
Julius Randle,2018-03-26,5.0,3.714342
Julius Randle,2018-03-28,3.0,2.8889656
Julius Randle,2018-03-30,4.0,2.969895
Karl-Anthony Towns,2018-03-18,3.0,1.1975037
Karl-Anthony Towns,2018-03-20,0.0,1.5184659
Karl-Anthony Towns,2018-03-23,1.0,1.3866681
Karl-Anthony Towns,2018-03-26,3.0,2.3126023
Karl-Anthony Towns,2018-03-28,2.0,1.7005969
Karl-Anthony Towns,2018-03-30,0.0,0.77315176
Kemba Walker,2018-03-15,2.0,1.4610863
Kemba Walker,2018-03-17,2.0,1.8286253
Kemba Walker,2018-03-19,3.0,1.9120004
Kemba Walker,2018-03-21,0.0,1.349224
Kemba Walker,2018-03-22,2.0,1.5953293
Kemba Walker,2018-03-24,5.0,2.6157584
Kemba Walker,2018-03-26,3.0,2.278638
Kemba Walker,2018-03-28,2.0,1.3478091
Kemba Walker,2018-03-31,4.0,0.74395776
Kevin Durant,2018-03-14,5.0,3.7545109
Kevin Durant,2018-03-29,4.0,3.3355458
Kevin Durant,2018-03-31,0.99999994,2.7654905
Khris Middleton,2018-03-27,2.0,1.6035444
Khris Middleton,2018-03-29,3.0,2.0051503
Khris Middleton,2018-03-30,4.0,3.0526206
Kyle Lowry,2018-03-13,0.0,-0.017273724
Kyle Lowry,2018-03-21,0.0,-0.017069966
Kyle Lowry,2018-03-23,1.0,0.91214037
Kyle Lowry,2018-03-25,4.0,2.2967193
Kyle Lowry,2018-03-27,2.0,1.4153686
Kyle Lowry,2018-03-31,2.0,1.8084472
LaMarcus Aldridge,2018-03-17,1.0,0.8573688
LaMarcus Aldridge,2018-03-19,1.0,1.2616177
LaMarcus Aldridge,2018-03-21,0.0,0.40608913
LaMarcus Aldridge,2018-03-23,4.0,1.7003444
LaMarcus Aldridge,2018-03-25,0.0,0.5054381
LaMarcus Aldridge,2018-03-27,1.0,1.7394828
LaMarcus Aldridge,2018-03-29,4.0,2.5364823
LeBron James,2018-03-13,5.0,4.438038
LeBron James,2018-03-15,6.0,4.876654
LeBron James,2018-03-17,6.0,4.1701603
LeBron James,2018-03-19,6.0,3.7356997
LeBron James,2018-03-21,0.0,3.5250185
LeBron James,2018-03-23,4.0,3.795154
LeBron James,2018-03-27,6.0,3.4838834
