player_name,game_date,pts,pts_pred
Marc Gasol,2018-03-15,21.0,14.464105
Marc Gasol,2018-03-17,14.0,14.096119
Marc Gasol,2018-03-21,5.0,13.01807
Marc Gasol,2018-03-24,18.0,13.230569
Nikola Jokic,2018-03-06,4.0,21.124523
Nikola Jokic,2018-03-07,36.0,23.258059
Nikola Jokic,2018-03-09,21.0,22.670374
Nikola Jokic,2018-03-11,20.0,22.062937
Nikola Jokic,2018-03-13,15.0,20.712225
Nikola Jokic,2018-03-15,23.0,22.248873
Nikola Jokic,2018-03-17,17.0,21.716345
Nikola Jokic,2018-03-19,34.0,22.598183
Nikola Jokic,2018-03-21,21.0,21.532425
Nikola Jokic,2018-03-23,25.0,22.195848
Nikola Vucevic,2018-03-07,24.0,15.740825
Nikola Vucevic,2018-03-09,13.0,14.836642
Nikola Vucevic,2018-03-10,17.0,15.0332985
Nikola Vucevic,2018-03-13,10.0,15.026896
Nikola Vucevic,2018-03-14,22.0,15.542729
Nikola Vucevic,2018-03-16,12.0,14.300283
Nikola Vucevic,2018-03-22,7.0,15.454065
Nikola Vucevic,2018-03-24,24.0,16.170433
Otto Porter Jr.,2018-03-09,19.0,15.292791
Otto Porter Jr.,2018-03-17,8.0,15.22179
Otto Porter Jr.,2018-03-23,13.0,14.934176
Paul George,2018-03-06,17.0,17.747412
Paul George,2018-03-08,21.0,16.320671
Paul George,2018-03-10,11.000001,16.044434
Paul George,2018-03-12,21.0,15.979055
Paul George,2018-03-13,12.000001,17.466185
Paul George,2018-03-16,19.0,17.515759
Paul George,2018-03-20,24.000002,16.391653
Paul George,2018-03-23,12.000001,15.660101
Rudy Gobert,2018-03-05,21.0,16.451807
Rudy Gobert,2018-03-07,23.0,15.596363
Rudy Gobert,2018-03-09,4.0,14.166948
Rudy Gobert,2018-03-11,19.0,15.802978
Rudy Gobert,2018-03-13,22.0,16.306698
Rudy Gobert,2018-03-15,21.0,16.578663
Rudy Gobert,2018-03-17,22.0,15.100032
Rudy Gobert,2018-03-20,15.0,15.512144
Rudy Gobert,2018-03-22,11.0,15.65891
Rudy Gobert,2018-03-23,12.999999,15.36303
Russell Westbrook,2018-03-06,32.0,27.688278
Russell Westbrook,2018-03-08,27.0,27.6829
Russell Westbrook,2018-03-10,21.0,26.847818
Russell Westbrook,2018-03-12,17.0,25.36137
Russell Westbrook,2018-03-13,32.0,26.006762
Russell Westbrook,2018-03-16,16.0,24.017395
Russell Westbrook,2018-03-20,27.0,24.026772
Russell Westbrook,2018-03-23,29.0,24.119228
Stephen Curry,2018-03-08,2.0,24.042713
Stephen Curry,2018-03-23,29.0,23.026844
Tobias Harris,2018-03-10,21.0,19.601597
Tobias Harris,2018-03-13,18.0,18.65883
Tobias Harris,2018-03-15,29.0,20.641994
Tobias Harris,2018-03-16,24.0,19.909784
Tobias Harris,2018-03-18,11.0,18.16146
Tobias Harris,2018-03-20,10.0,18.870712
Tobias Harris,2018-03-21,18.0,19.072855
Tobias Harris,2018-03-23,18.0,19.092785
Victor Oladipo,2018-03-05,14.0,21.263172
Victor Oladipo,2018-03-07,13.000001,21.175972
Victor Oladipo,2018-03-09,17.0,21.505455
Victor Oladipo,2018-03-11,27.0,20.802898
Victor Oladipo,2018-03-13,11.0,19.914425
Victor Oladipo,2018-03-15,18.0,21.48538
Victor Oladipo,2018-03-17,18.0,23.243732
Victor Oladipo,2018-03-19,20.0,22.419771
Victor Oladipo,2018-03-21,21.0,20.262722
Victor Oladipo,2018-03-23,18.0,21.515173
Will Barton,2018-03-07,4.0,12.819779
Will Barton,2018-03-21,16.0,15.60204
Aaron Gordon,2018-03-22,10.0,17.267101
Aaron Gordon,2018-03-24,29.0,20.944466
Andre Drummond,2018-03-07,10.0,13.293318
Andre Drummond,2018-03-09,5.0,9.526329
Andre Drummond,2018-03-13,13.0,10.1090355
Andre Drummond,2018-03-15,21.0,14.572221
Andre Drummond,2018-03-17,18.0,13.661205
Andre Drummond,2018-03-19,4.0,12.348065
Andre Drummond,2018-03-20,10.0,13.320348
Andre Drummond,2018-03-22,17.0,12.450823
Andre Drummond,2018-03-24,15.0,12.675373
Anthony Davis,2018-03-07,17.0,26.022854
Anthony Davis,2018-03-11,25.0,27.822498
Anthony Davis,2018-03-13,31.0,29.463684
Anthony Davis,2018-03-15,21.0,29.3044
Anthony Davis,2018-03-17,26.0,28.864994
Anthony Davis,2018-03-18,34.0,29.330769
Anthony Davis,2018-03-20,37.0,28.145966
Anthony Davis,2018-03-21,28.0,26.120161
Anthony Davis,2018-03-22,33.0,26.281445
Anthony Davis,2018-03-24,25.0,27.131832
Ben Simmons,2018-03-06,16.0,12.604956
Ben Simmons,2018-03-08,10.0,13.616811
Ben Simmons,2018-03-11,11.0,12.598026
Ben Simmons,2018-03-13,10.0,12.585053
Ben Simmons,2018-03-15,13.0,13.952498
Ben Simmons,2018-03-16,21.0,12.537363
Ben Simmons,2018-03-19,11.0,12.318852
Ben Simmons,2018-03-21,13.0,14.477219
Ben Simmons,2018-03-22,6.0,13.364176
Blake Griffin,2018-03-13,13.0,18.46361
Blake Griffin,2018-03-15,26.0,19.257175
Blake Griffin,2018-03-17,14.999999,19.589449
Blake Griffin,2018-03-19,26.0,19.550013
Blake Griffin,2018-03-20,26.0,18.488558
Blake Griffin,2018-03-22,21.0,18.731888
Blake Griffin,2018-03-24,10.0,17.840168
Bradley Beal,2018-03-06,30.0,21.989595
Bradley Beal,2018-03-09,16.0,20.309107
Bradley Beal,2018-03-10,14.000001,22.304594
Bradley Beal,2018-03-13,19.0,20.649487
Bradley Beal,2018-03-14,34.0,20.67599
Bradley Beal,2018-03-17,19.0,21.80999
Bradley Beal,2018-03-21,21.0,18.08527
Bradley Beal,2018-03-23,24.0,17.661499
Bradley Beal,2018-03-25,14.000001,16.784643
Chris Paul,2018-03-07,16.0,18.13511
Chris Paul,2018-03-09,14.0,16.526142
Chris Paul,2018-03-11,24.0,18.145842
Chris Paul,2018-03-12,18.0,16.45133
Chris Paul,2018-03-15,11.0,16.426003
Chris Paul,2018-03-17,21.0,15.889062
Chris Paul,2018-03-18,18.0,16.346825
Chris Paul,2018-03-20,22.0,17.456108
Clint Capela,2018-03-17,13.0,13.29907
Clint Capela,2018-03-18,16.0,14.544583
Clint Capela,2018-03-20,5.0,15.5240965
Damian Lillard,2018-03-09,28.0,28.87625
Damian Lillard,2018-03-12,32.0,29.676834
Damian Lillard,2018-03-15,24.0,26.591175
Damian Lillard,2018-03-17,24.0,26.095184
Damian Lillard,2018-03-18,23.0,24.802351
Damian Lillard,2018-03-20,20.0,26.990475
Damian Lillard,2018-03-23,26.0,26.671877
Damian Lillard,2018-03-25,24.0,28.536991
DeAndre Jordan,2018-03-10,9.0,17.58821
DeAndre Jordan,2018-03-13,29.0,14.096449
DeAndre Jordan,2018-03-15,8.0,13.335559
DeAndre Jordan,2018-03-16,11.0,12.406433
DeAndre Jordan,2018-03-18,7.0,14.913654
DeAndre Jordan,2018-03-20,18.0,12.913278
DeAndre Jordan,2018-03-21,25.0,15.400269
DeAndre Jordan,2018-03-23,14.0,13.143626
DeAndre Jordan,2018-03-25,9.0,13.322618
DeMar DeRozan,2018-03-07,42.0,28.672318
DeMar DeRozan,2018-03-09,23.0,25.929922
DeMar DeRozan,2018-03-13,15.000001,25.39032
DeMar DeRozan,2018-03-15,24.0,27.285812
DeMar DeRozan,2018-03-16,28.999998,25.617231
DeMar DeRozan,2018-03-21,21.0,27.148972
DeMar DeRozan,2018-03-23,21.0,30.067568
DeMar DeRozan,2018-03-25,11.0,28.644512
Devin Booker,2018-03-08,30.0,24.464449
Devin Booker,2018-03-13,17.0,23.138702
Devin Booker,2018-03-15,12.0,20.376774
Donovan Mitchell,2018-03-07,20.0,19.689074
Donovan Mitchell,2018-03-09,12.0,19.287079
Donovan Mitchell,2018-03-11,27.000002,20.799707
Donovan Mitchell,2018-03-13,13.0,22.754974
Donovan Mitchell,2018-03-15,23.0,21.443233
Donovan Mitchell,2018-03-17,28.000002,22.6921
Donovan Mitchell,2018-03-20,24.0,22.29251
Donovan Mitchell,2018-03-22,26.0,23.043913
Donovan Mitchell,2018-03-23,35.0,25.943323
Donovan Mitchell,2018-03-25,21.0,25.37483
Draymond Green,2018-03-08,11.0,13.248537
Draymond Green,2018-03-09,7.0,12.6705065
Draymond Green,2018-03-11,10.0,11.1946125
Draymond Green,2018-03-16,14.0,11.292705
Draymond Green,2018-03-17,25.0,13.665813
Draymond Green,2018-03-19,0.0,10.653597
Dwight Howard,2018-03-15,33.0,17.367868
Dwight Howard,2018-03-17,14.0,20.206734
Dwight Howard,2018-03-19,10.0,18.314844
Dwight Howard,2018-03-21,32.0,19.684885
Dwight Howard,2018-03-24,18.0,17.322227
Eric Bledsoe,2018-03-07,15.0,13.856447
Eric Bledsoe,2018-03-09,7.0,14.158014
Eric Bledsoe,2018-03-12,14.0,14.655436
Eric Bledsoe,2018-03-14,20.0,13.711382
Eric Bledsoe,2018-03-19,13.0,13.006603
Eric Bledsoe,2018-03-21,19.0,12.874052
Eric Bledsoe,2018-03-23,13.0,13.145423
Eric Bledsoe,2018-03-25,23.000002,11.931454
Giannis Antetokounmpo,2018-03-05,18.0,26.240482
Giannis Antetokounmpo,2018-03-07,30.000002,24.873722
Giannis Antetokounmpo,2018-03-09,28.0,24.281712
Giannis Antetokounmpo,2018-03-12,20.0,23.042719
Giannis Antetokounmpo,2018-03-14,38.0,24.681965
Giannis Antetokounmpo,2018-03-19,37.0,22.10916
Giannis Antetokounmpo,2018-03-21,12.0,22.160036
Giannis Antetokounmpo,2018-03-25,25.0,23.321686
James Harden,2018-03-07,26.0,28.900867
James Harden,2018-03-09,40.0,29.53091
James Harden,2018-03-12,28.0,29.985804
James Harden,2018-03-15,24.000002,30.899298
James Harden,2018-03-17,32.0,31.2211
James Harden,2018-03-18,34.0,31.748768
James Harden,2018-03-20,42.0,33.22294
James Harden,2018-03-22,21.0,30.576046
James Harden,2018-03-24,27.0,31.562819
James Harden,2018-03-25,18.0,32.462116
Joel Embiid,2018-03-06,18.0,19.910746
Joel Embiid,2018-03-08,17.0,20.270046
Joel Embiid,2018-03-11,21.0,21.381023
Joel Embiid,2018-03-13,29.0,22.14878
Joel Embiid,2018-03-15,29.0,21.223291
Joel Embiid,2018-03-16,24.0,21.458923
Joel Embiid,2018-03-19,25.0,21.871569
Joel Embiid,2018-03-21,14.0,20.812338
Joel Embiid,2018-03-22,17.0,19.805569
Jrue Holiday,2018-03-07,23.0,16.203493
Jrue Holiday,2018-03-09,4.0,14.601521
Jrue Holiday,2018-03-11,18.0,13.511591
Jrue Holiday,2018-03-13,25.0,15.749651
Jrue Holiday,2018-03-15,24.0,18.3961
Jrue Holiday,2018-03-17,19.0,17.293785
Jrue Holiday,2018-03-18,7.0,15.82415
Jrue Holiday,2018-03-21,10.0,17.415041
Jrue Holiday,2018-03-22,26.0,20.527794
Jrue Holiday,2018-03-24,10.0,21.960173
Julius Randle,2018-03-09,18.0,22.361645
Julius Randle,2018-03-11,36.0,22.367767
Julius Randle,2018-03-13,25.999998,21.582932
Julius Randle,2018-03-22,23.0,21.469206
Julius Randle,2018-03-24,20.0,22.402893
Karl-Anthony Towns,2018-03-11,31.0,25.7289
Karl-Anthony Towns,2018-03-13,37.0,26.247612
Karl-Anthony Towns,2018-03-17,23.0,25.63099
Karl-Anthony Towns,2018-03-18,20.0,22.380266
Karl-Anthony Towns,2018-03-20,30.0,21.49213
Karl-Anthony Towns,2018-03-23,24.0,23.896343
Kemba Walker,2018-03-08,21.0,23.072784
Kemba Walker,2018-03-13,21.999998,26.324114
Kemba Walker,2018-03-15,24.0,27.620165
Kemba Walker,2018-03-17,10.0,24.231033
Kemba Walker,2018-03-19,24.0,26.156343
Kemba Walker,2018-03-21,24.0,24.310661
Kemba Walker,2018-03-22,46.0,28.776836
Kemba Walker,2018-03-24,24.0,25.192398
Kevin Durant,2018-03-08,37.0,32.27835
Kevin Durant,2018-03-09,40.0,31.557932
Kevin Durant,2018-03-11,39.0,30.269838
Kevin Durant,2018-03-14,26.0,27.500944
Khris Middleton,2018-03-21,23.0,19.42777
Khris Middleton,2018-03-23,16.0,19.65717
Khris Middleton,2018-03-25,19.0,17.951895
Kyle Lowry,2018-03-07,15.0,16.593132
Kyle Lowry,2018-03-09,30.0,17.377846
Kyle Lowry,2018-03-13,11.0,17.822557
Kyle Lowry,2018-03-21,24.0,17.993135
Kyle Lowry,2018-03-23,25.0,14.8725815
Kyle Lowry,2018-03-25,11.0,12.887098
Kyrie Irving,2018-03-11,7.0,17.369295
LaMarcus Aldridge,2018-03-13,24.0,27.523376
LaMarcus Aldridge,2018-03-15,25.0,22.703661
LaMarcus Aldridge,2018-03-17,39.0,29.062994
LaMarcus Aldridge,2018-03-19,33.0,27.692038
LaMarcus Aldridge,2018-03-21,27.000002,28.119282
LaMarcus Aldridge,2018-03-23,45.0,25.173786
LaMarcus Aldridge,2018-03-25,34.0,26.191866
LeBron James,2018-03-07,39.0,30.750015
LeBron James,2018-03-09,25.0,30.140049
LeBron James,2018-03-11,24.0,31.04536
LeBron James,2018-03-13,28.0,30.563435
LeBron James,2018-03-15,35.0,31.866718
LeBron James,2018-03-17,33.0,30.779045
LeBron James,2018-03-19,40.0,29.922882
LeBron James,2018-03-21,35.0,31.07542
LeBron James,2018-03-23,27.0,29.646774
Lonzo Ball,2018-03-19,4.0,8.8136635
Lonzo Ball,2018-03-24,12.0,10.500009
Lou Williams,2018-03-10,25.0,19.837387
Lou Williams,2018-03-13,26.0,19.520613
Marc Gasol,2018-03-15,21.0,12.293642
Marc Gasol,2018-03-17,14.0,12.113974
Marc Gasol,2018-03-21,5.0,11.490862
Marc Gasol,2018-03-24,18.0,13.731447
Nikola Jokic,2018-03-07,36.0,22.42785
Nikola Jokic,2018-03-09,21.0,22.381292
Nikola Jokic,2018-03-11,20.0,19.487267
Nikola Jokic,2018-03-13,15.0,18.669271
Nikola Jokic,2018-03-15,23.0,21.330927
Nikola Jokic,2018-03-17,17.0,21.215252
Nikola Jokic,2018-03-19,34.0,23.764954
Nikola Jokic,2018-03-21,21.0,21.638393
Nikola Jokic,2018-03-23,25.0,21.345903
Nikola Vucevic,2018-03-07,24.0,16.723642
Nikola Vucevic,2018-03-09,13.0,14.476187
Nikola Vucevic,2018-03-10,17.0,14.342213
Nikola Vucevic,2018-03-13,10.0,14.669072
Nikola Vucevic,2018-03-14,22.0,15.565956
Nikola Vucevic,2018-03-16,12.0,12.502397
Nikola Vucevic,2018-03-22,7.0,11.195359
Nikola Vucevic,2018-03-24,24.0,13.786998
Otto Porter Jr.,2018-03-17,8.0,13.05366
Otto Porter Jr.,2018-03-23,13.0,13.514147
Otto Porter Jr.,2018-03-25,13.0,16.757248
Paul George,2018-03-06,17.0,15.646038
Paul George,2018-03-08,21.0,15.52572
Paul George,2018-03-10,11.000001,16.814192
Paul George,2018-03-12,21.0,17.872408
Paul George,2018-03-13,12.000001,17.30254
Paul George,2018-03-16,19.0,16.474348
Paul George,2018-03-20,24.000002,14.19868
Paul George,2018-03-23,12.000001,14.669831
Paul George,2018-03-25,16.0,14.728544
Rudy Gobert,2018-03-07,23.0,14.210872
Rudy Gobert,2018-03-09,4.0,12.601569
Rudy Gobert,2018-03-11,19.0,14.200129
Rudy Gobert,2018-03-13,22.0,15.828373
Rudy Gobert,2018-03-15,21.0,14.966426
Rudy Gobert,2018-03-17,22.0,15.177439
Rudy Gobert,2018-03-20,15.0,13.50905
Rudy Gobert,2018-03-22,11.0,12.741731
Rudy Gobert,2018-03-23,12.999999,13.238843
Rudy Gobert,2018-03-25,17.0,12.407934
Russell Westbrook,2018-03-06,32.0,25.28572
Russell Westbrook,2018-03-08,27.0,24.679016
Russell Westbrook,2018-03-10,21.0,25.986357
Russell Westbrook,2018-03-12,17.0,26.717701
Russell Westbrook,2018-03-13,32.0,27.433205
Russell Westbrook,2018-03-16,16.0,26.940117
Russell Westbrook,2018-03-20,27.0,24.94688
Russell Westbrook,2018-03-23,29.0,26.0398
Russell Westbrook,2018-03-25,23.0,26.978788
Stephen Curry,2018-03-08,2.0,17.701744
Stephen Curry,2018-03-23,29.0,18.172367
Tobias Harris,2018-03-10,21.0,18.970654
Tobias Harris,2018-03-13,18.0,18.239481
Tobias Harris,2018-03-15,29.0,18.365122
Tobias Harris,2018-03-16,24.0,18.255213
Tobias Harris,2018-03-18,11.0,16.696905
Tobias Harris,2018-03-20,10.0,17.515259
Tobias Harris,2018-03-21,18.0,18.531467
Tobias Harris,2018-03-23,18.0,19.071207
Tobias Harris,2018-03-25,20.0,19.47159
Victor Oladipo,2018-03-07,13.000001,19.269827
Victor Oladipo,2018-03-09,17.0,19.825893
Victor Oladipo,2018-03-11,27.0,20.766724
Victor Oladipo,2018-03-13,11.0,20.085724
Victor Oladipo,2018-03-15,18.0,22.442982
Victor Oladipo,2018-03-17,18.0,23.602505
Victor Oladipo,2018-03-19,20.0,22.33594
Victor Oladipo,2018-03-21,21.0,21.953169
Victor Oladipo,2018-03-23,18.0,21.422714
Victor Oladipo,2018-03-25,23.0,21.081545
Will Barton,2018-03-21,16.0,11.2275715
Aaron Gordon,2018-03-22,10.0,17.87965
Aaron Gordon,2018-03-24,29.0,21.723255
Andre Drummond,2018-03-07,10.0,14.279607
Andre Drummond,2018-03-09,5.0,8.24014
Andre Drummond,2018-03-13,13.0,11.2893505
Andre Drummond,2018-03-15,21.0,17.976463
Andre Drummond,2018-03-17,18.0,16.15607
Andre Drummond,2018-03-19,4.0,10.71508
Andre Drummond,2018-03-20,10.0,12.454082
Andre Drummond,2018-03-22,17.0,16.370049
Andre Drummond,2018-03-24,15.0,13.651206
Andre Drummond,2018-03-26,15.0,15.944491
Anthony Davis,2018-03-07,17.0,25.212473
Anthony Davis,2018-03-11,25.0,29.896269
Anthony Davis,2018-03-13,31.0,30.248138
Anthony Davis,2018-03-15,21.0,33.485123
Anthony Davis,2018-03-17,26.0,30.347109
Anthony Davis,2018-03-18,34.0,31.013586
Anthony Davis,2018-03-20,37.0,34.095818
Anthony Davis,2018-03-21,28.0,31.861555
Anthony Davis,2018-03-22,33.0,32.7958
Anthony Davis,2018-03-24,25.0,27.212132
Ben Simmons,2018-03-06,16.0,15.73934
Ben Simmons,2018-03-08,10.0,13.543538
Ben Simmons,2018-03-11,11.0,13.837187
Ben Simmons,2018-03-13,10.0,12.782015
Ben Simmons,2018-03-15,13.0,15.332855
Ben Simmons,2018-03-16,21.0,18.044655
Ben Simmons,2018-03-19,11.0,16.427094
Ben Simmons,2018-03-21,13.0,14.611206
Ben Simmons,2018-03-22,6.0,11.859677
Ben Simmons,2018-03-26,7.0,12.2542
Blake Griffin,2018-03-13,13.0,19.25468
Blake Griffin,2018-03-15,26.0,23.649918
Blake Griffin,2018-03-17,14.999999,23.584787
Blake Griffin,2018-03-19,26.0,24.390543
Blake Griffin,2018-03-20,26.0,22.809967
Blake Griffin,2018-03-22,21.0,23.438688
Blake Griffin,2018-03-24,10.0,20.132486
Blake Griffin,2018-03-26,14.999999,19.58358
Bradley Beal,2018-03-06,30.0,29.38358
Bradley Beal,2018-03-09,16.0,19.639317
Bradley Beal,2018-03-10,14.000001,20.599285
Bradley Beal,2018-03-13,19.0,24.42131
Bradley Beal,2018-03-14,34.0,26.419168
Bradley Beal,2018-03-17,19.0,24.086426
Bradley Beal,2018-03-21,21.0,21.599316
Bradley Beal,2018-03-23,24.0,23.170116
Bradley Beal,2018-03-25,14.000001,16.829353
Chris Paul,2018-03-07,16.0,16.614697
Chris Paul,2018-03-09,14.0,18.954086
Chris Paul,2018-03-11,24.0,21.27579
Chris Paul,2018-03-12,18.0,18.532333
Chris Paul,2018-03-15,11.0,14.110307
Chris Paul,2018-03-17,21.0,19.86203
Chris Paul,2018-03-18,18.0,18.055668
Chris Paul,2018-03-20,22.0,18.93435
Clint Capela,2018-03-17,13.0,14.196589
Clint Capela,2018-03-18,16.0,14.296258
Clint Capela,2018-03-20,5.0,14.435652
Damian Lillard,2018-03-12,32.0,29.01082
Damian Lillard,2018-03-15,24.0,25.948063
Damian Lillard,2018-03-17,24.0,24.927616
Damian Lillard,2018-03-18,23.0,26.543404
Damian Lillard,2018-03-20,20.0,26.842514
Damian Lillard,2018-03-23,26.0,27.933752
Damian Lillard,2018-03-25,24.0,30.947205
DeAndre Jordan,2018-03-10,9.0,18.414589
DeAndre Jordan,2018-03-13,29.0,17.88512
DeAndre Jordan,2018-03-15,8.0,15.234836
DeAndre Jordan,2018-03-16,11.0,14.462435
DeAndre Jordan,2018-03-18,7.0,13.791691
DeAndre Jordan,2018-03-20,18.0,13.682612
DeAndre Jordan,2018-03-21,25.0,22.25568
DeAndre Jordan,2018-03-23,14.0,15.289537
DeAndre Jordan,2018-03-25,9.0,13.493915
DeMar DeRozan,2018-03-07,42.0,30.282303
DeMar DeRozan,2018-03-09,23.0,27.586533
DeMar DeRozan,2018-03-13,15.0,23.91905
DeMar DeRozan,2018-03-15,24.0,25.97509
DeMar DeRozan,2018-03-16,29.0,28.149363
DeMar DeRozan,2018-03-21,21.0,27.7176
DeMar DeRozan,2018-03-23,21.0,26.963177
DeMar DeRozan,2018-03-25,11.0,25.941116
Devin Booker,2018-03-13,17.0,24.133913
Devin Booker,2018-03-15,12.0,21.309975
Donovan Mitchell,2018-03-09,12.0,23.734663
Donovan Mitchell,2018-03-11,27.000002,21.682196
Donovan Mitchell,2018-03-13,13.0,22.857271
Donovan Mitchell,2018-03-15,23.0,25.25575
Donovan Mitchell,2018-03-17,28.000002,26.602385
Donovan Mitchell,2018-03-20,24.0,25.65769
Donovan Mitchell,2018-03-22,26.0,25.010578
Donovan Mitchell,2018-03-23,35.0,29.632332
Donovan Mitchell,2018-03-25,21.0,25.427208
Draymond Green,2018-03-09,7.0,12.9812155
Draymond Green,2018-03-11,10.0,13.050054
Draymond Green,2018-03-16,14.0,13.60797
Draymond Green,2018-03-17,25.0,18.003582
Draymond Green,2018-03-19,0.0,12.293233
Dwight Howard,2018-03-15,33.0,23.746443
Dwight Howard,2018-03-17,14.0,20.083578
Dwight Howard,2018-03-19,10.0,18.805021
Dwight Howard,2018-03-21,32.0,22.351906
Dwight Howard,2018-03-24,18.0,20.561163
Dwight Howard,2018-03-26,23.0,21.649303
Eric Bledsoe,2018-03-07,15.0,15.318641
Eric Bledsoe,2018-03-09,7.0,11.0054455
Eric Bledsoe,2018-03-12,14.0,15.116411
Eric Bledsoe,2018-03-14,20.0,18.823692
Eric Bledsoe,2018-03-19,13.0,16.392817
Eric Bledsoe,2018-03-21,19.0,15.54293
Eric Bledsoe,2018-03-23,13.0,17.216831
Eric Bledsoe,2018-03-25,23.0,16.972654
Giannis Antetokounmpo,2018-03-05,18.0,25.908178
Giannis Antetokounmpo,2018-03-07,30.000002,28.287554
Giannis Antetokounmpo,2018-03-09,28.0,29.632772
Giannis Antetokounmpo,2018-03-12,20.0,28.215378
Giannis Antetokounmpo,2018-03-14,38.0,31.142363
Giannis Antetokounmpo,2018-03-19,37.0,29.938255
Giannis Antetokounmpo,2018-03-21,12.0,19.307512
Giannis Antetokounmpo,2018-03-25,25.0,24.0745
James Harden,2018-03-07,26.0,30.04026
James Harden,2018-03-09,40.0,30.018248
James Harden,2018-03-12,28.0,31.128868
James Harden,2018-03-15,24.0,32.110233
James Harden,2018-03-17,31.999998,33.301136
James Harden,2018-03-18,34.0,33.473755
James Harden,2018-03-20,42.0,30.179243
James Harden,2018-03-22,21.0,26.536589
James Harden,2018-03-24,27.0,29.628036
James Harden,2018-03-25,18.0,27.749737
Joel Embiid,2018-03-06,18.0,21.040453
Joel Embiid,2018-03-08,17.0,18.026073
Joel Embiid,2018-03-11,21.0,19.936518
Joel Embiid,2018-03-13,29.0,23.308475
Joel Embiid,2018-03-15,29.0,25.309504
Joel Embiid,2018-03-16,24.0,22.328835
Joel Embiid,2018-03-19,25.0,22.981983
Joel Embiid,2018-03-21,14.0,22.54636
Joel Embiid,2018-03-22,17.0,21.706652
Joel Embiid,2018-03-26,20.0,22.64419
Jrue Holiday,2018-03-07,23.0,24.145397
Jrue Holiday,2018-03-09,4.0,19.356825
Jrue Holiday,2018-03-11,18.0,18.157854
Jrue Holiday,2018-03-13,25.0,21.963764
Jrue Holiday,2018-03-15,24.0,23.455246
Jrue Holiday,2018-03-17,19.0,21.152653
Jrue Holiday,2018-03-18,7.0,19.929577
Jrue Holiday,2018-03-21,10.0,16.36353
Jrue Holiday,2018-03-22,26.0,19.115917
Jrue Holiday,2018-03-24,10.0,22.11397
Julius Randle,2018-03-09,18.0,26.222174
Julius Randle,2018-03-11,36.0,31.09786
Julius Randle,2018-03-13,25.999998,30.809395
Julius Randle,2018-03-22,23.0,26.286009
Julius Randle,2018-03-24,20.0,23.717762
Julius Randle,2018-03-26,23.0,22.991049
Karl-Anthony Towns,2018-03-13,37.0,32.823845
Karl-Anthony Towns,2018-03-17,23.0,27.559578
Karl-Anthony Towns,2018-03-18,20.0,24.07193
Karl-Anthony Towns,2018-03-20,30.0,23.694628
Karl-Anthony Towns,2018-03-23,24.0,26.31947
Karl-Anthony Towns,2018-03-26,15.0,24.622196
Kemba Walker,2018-03-08,21.0,21.673365
Kemba Walker,2018-03-13,21.999998,25.917732
Kemba Walker,2018-03-15,24.0,25.442099
Kemba Walker,2018-03-17,10.0,21.650724
Kemba Walker,2018-03-19,24.0,25.606073
Kemba Walker,2018-03-21,24.0,32.7969
Kemba Walker,2018-03-22,46.0,37.807358
Kemba Walker,2018-03-24,24.0,28.85455
Kemba Walker,2018-03-26,31.0,36.652332
Kevin Durant,2018-03-09,40.0,35.904945
Kevin Durant,2018-03-11,39.0,35.301228
Kevin Durant,2018-03-14,26.0,29.056732
Khris Middleton,2018-03-21,23.0,24.202394
Khris Middleton,2018-03-23,16.0,18.611893
Khris Middleton,2018-03-25,19.0,22.71891
Kyle Lowry,2018-03-07,15.0,15.847355
Kyle Lowry,2018-03-09,30.0,26.20302
Kyle Lowry,2018-03-13,11.0,18.18123
Kyle Lowry,2018-03-21,24.0,21.489384
Kyle Lowry,2018-03-23,25.0,17.7795
Kyle Lowry,2018-03-25,11.0,13.519932
LaMarcus Aldridge,2018-03-13,24.0,32.681263
LaMarcus Aldridge,2018-03-15,25.0,30.888243
LaMarcus Aldridge,2018-03-17,39.0,35.435074
LaMarcus Aldridge,2018-03-19,33.0,34.970306
LaMarcus Aldridge,2018-03-21,27.000002,34.44812
LaMarcus Aldridge,2018-03-23,45.0,35.80323
LaMarcus Aldridge,2018-03-25,34.0,32.943542
LeBron James,2018-03-07,39.0,33.38028
LeBron James,2018-03-09,25.0,31.669203
LeBron James,2018-03-11,24.0,31.509146
LeBron James,2018-03-13,28.0,31.992369
LeBron James,2018-03-15,35.0,32.727665
LeBron James,2018-03-17,33.0,34.927547
LeBron James,2018-03-19,40.0,33.257675
LeBron James,2018-03-21,35.0,32.063065
LeBron James,2018-03-23,27.0,30.953796
Lonzo Ball,2018-03-19,4.0,9.064705
Lonzo Ball,2018-03-24,12.0,12.060612
Lonzo Ball,2018-03-26,15.0,11.01654
Lou Williams,2018-03-10,25.0,22.193907
Lou Williams,2018-03-13,26.0,22.759583
Marc Gasol,2018-03-15,21.0,15.036143
Marc Gasol,2018-03-17,14.0,12.701314
Marc Gasol,2018-03-21,5.0,10.427474
Marc Gasol,2018-03-24,18.0,14.193874
Marc Gasol,2018-03-26,19.999998,14.559398
Nikola Jokic,2018-03-07,36.0,26.728846
Nikola Jokic,2018-03-09,21.0,25.294947
Nikola Jokic,2018-03-11,20.0,21.284452
Nikola Jokic,2018-03-13,15.0,17.794342
Nikola Jokic,2018-03-15,23.0,24.406916
Nikola Jokic,2018-03-17,17.0,27.638847
